"Id","Season","Week","Neutral Site","Conference Game","Home Id","Home Team","Home Conference","Home Pregame Elo","Away Id","Away Team","Away Conference","Away Pregame Elo"
"401525434","2023","1","true","false","87","Notre Dame","FBS Independents","1826","2426","Navy","American Athletic","1403"
"401520145","2023","1","false","true","55","Jacksonville State","Conference USA","","2638","UTEP","Conference USA",""
"401525450","2023","1","false","false","166","New Mexico State","Conference USA","1184","113","UMass","FBS Independents","1036"
"401532392","2023","1","false","false","21","San Diego State","Mountain West","1535","195","Ohio","Mid-American","1368"
"401520147","2023","1","false","false","238","Vanderbilt","SEC","1222","62","Hawai'i","Mountain West","1432"
"401523986","2023","1","false","false","30","USC","Pac-12","1487","23","San José State","Mountain West","1338"
"401520146","2023","1","false","true","2348","Louisiana Tech","Conference USA","1301","2229","Florida International","Conference USA","1080"
"401525461","2023","1","false","false","154","Wake Forest","ACC","","2210","Elon","CAA",""
"401525816","2023","1","false","false","2116","UCF","Big 12","1569","2309","Kent State","Mid-American","1340"
"401532393","2023","1","false","false","2711","Western Michigan","Mid-American","","2598","St Francis (PA)","NEC",""
"401531834","2023","1","false","false","2247","Georgia State","Sun Belt","","227","Rhode Island","CAA",""
"401520174","2023","1","false","false","41","Connecticut","FBS Independents","1117","152","NC State","ACC","1632"
"401520165","2023","1","false","false","142","Missouri","SEC","","233","South Dakota","MVFC",""
"401531377","2023","1","false","false","5","UAB","American Athletic","","2448","North Carolina A&T","CAA",""
"401520176","2023","1","false","false","254","Utah","Pac-12","1790","57","Florida","SEC","1572"
"401520148","2023","1","false","true","135","Minnesota","Big Ten","1639","158","Nebraska","Big Ten","1636"
"401531337","2023","1","false","false","202","Tulsa","American Athletic","","2029","Arkansas-Pine Bluff","SWAC",""
"401523987","2023","1","false","false","9","Arizona State","Pac-12","","253","Southern Utah","UAC",""
"401532394","2023","1","false","false","2199","Eastern Michigan","Mid-American","","47","Howard","MEAC",""
"401520163","2023","1","false","false","127","Michigan State","Big Ten","1563","2117","Central Michigan","Mid-American","1536"
"401525463","2023","1","false","false","2390","Miami","ACC","1570","193","Miami (OH)","Mid-American","1516"
"401525462","2023","1","true","true","59","Georgia Tech","ACC","1346","97","Louisville","ACC","1568"
"401525815","2023","1","false","false","2305","Kansas","Big 12","","2623","Missouri State","MVFC",""
"401523988","2023","1","false","false","62","Hawai'i","Mountain West","1432","24","Stanford","Pac-12","1355"
"401525464","2023","1","false","false","103","Boston College","ACC","1443","2459","Northern Illinois","Mid-American","1376"
"401520159","2023","1","false","false","96","Kentucky","SEC","1670","2050","Ball State","Mid-American","1410"
"401520170","2023","1","false","false","2509","Purdue","Big Ten","1635","278","Fresno State","Mountain West","1590"
"401520179","2023","1","true","false","2633","Tennessee","SEC","1640","258","Virginia","ACC","1526"
"401520172","2023","1","false","false","2567","SMU","American Athletic","1574","2348","Louisiana Tech","Conference USA","1301"
"401520160","2023","1","false","false","2335","Liberty","Conference USA","1600","189","Bowling Green","Mid-American","1210"
"401523994","2023","1","false","false","2628","TCU","Big 12","1436","38","Colorado","Pac-12","1387"
"401525822","2023","1","false","false","201","Oklahoma","Big 12","1749","2032","Arkansas State","Sun Belt","1262"
"401520157","2023","1","false","false","2294","Iowa","Big Ten","1624","328","Utah State","Mountain West","1566"
"401520162","2023","1","false","false","130","Michigan","Big Ten","1848","151","East Carolina","American Athletic","1518"
"401532570","2023","1","false","false","2005","Air Force","Mountain West","","2523","Robert Morris","Big South-OVC",""
"401520168","2023","1","false","false","145","Ole Miss","SEC","","2382","Mercer","Southern",""
"401532395","2023","1","false","false","195","Ohio","Mid-American","","112358","Long Island University","NEC",""
"401525820","2023","1","false","false","66","Iowa State","Big 12","","2460","Northern Iowa","MVFC",""
"401520158","2023","1","false","false","55","Jacksonville State","Conference USA","","2193","East Tennessee State","Southern",""
"401531387","2023","1","false","false","218","Temple","American Athletic","1101","2006","Akron","Mid-American","1096"
"401523992","2023","1","false","false","2483","Oregon","Pac-12","","2502","Portland State","Big Sky",""
"401525824","2023","1","false","false","251","Texas","Big 12","1633","242","Rice","American Athletic","1245"
"401520161","2023","1","false","false","120","Maryland","Big Ten","","119","Towson","CAA",""
"401525465","2023","1","false","false","221","Pittsburgh","ACC","","2747","Wofford","Southern",""
"401520151","2023","1","false","false","2","Auburn","SEC","1632","113","UMass","FBS Independents","1036"
"401523997","2023","1","false","false","264","Washington","Pac-12","1536","68","Boise State","Mountain West","1664"
"401520181","2023","1","false","false","98","Western Kentucky","Conference USA","1684","58","South Florida","American Athletic","1284"
"401531835","2023","1","false","false","2026","Appalachian State","Sun Belt","","2241","Gardner-Webb","Big South-OVC",""
"401520156","2023","1","false","true","84","Indiana","Big Ten","1330","194","Ohio State","Big Ten","1932"
"401525435","2023","1","false","false","87","Notre Dame","FBS Independents","","2634","Tennessee State","Big South-OVC",""
"401520180","2023","1","false","false","275","Wisconsin","Big Ten","1742","2084","Buffalo","Mid-American","1382"
"401525818","2023","1","false","false","2132","Cincinnati","Big 12","","2198","Eastern Kentucky","UAC",""
"401525466","2023","1","false","false","183","Syracuse","ACC","","2142","Colgate","Patriot",""
"401520164","2023","1","false","false","344","Mississippi State","SEC","","2545","Southeastern Louisiana","Southland",""
"401523991","2023","1","false","false","249","North Texas","American Athletic","1426","25","California","Pac-12","1510"
"401520150","2023","1","true","false","8","Arkansas","SEC","","2717","Western Carolina","Southern",""
"401532572","2023","1","false","false","2439","UNLV","Mountain West","","2803","Bryant","Big South-OVC",""
"401531838","2023","1","false","false","276","Marshall","Sun Belt","","399","Albany","CAA",""
"401531418","2023","1","false","false","2226","Florida Atlantic","American Athletic","","2405","Monmouth","CAA",""
"401531836","2023","1","false","false","290","Georgia Southern","Sun Belt","","2643","The Citadel","Southern",""
"401520154","2023","1","false","false","61","Georgia","SEC","","2630","UT Martin","Big South-OVC",""
"401531402","2023","1","false","false","2429","Charlotte","American Athletic","","2569","South Carolina State","MEAC",""
"401531837","2023","1","false","false","256","James Madison","Sun Belt","","2083","Bucknell","Patriot",""
"401520153","2023","1","false","false","2229","Florida International","Conference USA","","311","Maine","CAA",""
"401523996","2023","1","false","false","30","USC","Pac-12","1487","2440","Nevada","Mountain West","1564"
"401523990","2023","1","false","false","36","Colorado State","Mountain West","1399","265","Washington State","Pac-12","1590"
"401520175","2023","1","false","false","2433","Louisiana Monroe","Sun Belt","1207","349","Army","FBS Independents","1544"
"401531426","2023","1","false","false","235","Memphis","American Athletic","","2065","Bethune-Cookman","SWAC",""
"401525817","2023","1","false","false","239","Baylor","Big 12","1690","326","Texas State","Sun Belt","1270"
"401531841","2023","1","false","false","2653","Troy","Sun Belt","","2617","Stephen F. Austin","UAC",""
"401520173","2023","1","false","false","245","Texas A&M","SEC","1708","167","New Mexico","Mountain West","1229"
"401520178","2023","1","false","false","238","Vanderbilt","SEC","","2010","Alabama A&M","SWAC",""
"401525823","2023","1","false","false","197","Oklahoma State","Big 12","","2110","Central Arkansas","UAC",""
"401525819","2023","1","false","false","248","Houston","Big 12","1620","2636","UT San Antonio","American Athletic","1512"
"401525821","2023","1","false","false","2306","Kansas State","Big 12","","2546","Southeast Missouri State","Big South-OVC",""
"401531840","2023","1","false","false","2572","Southern Mississippi","Sun Belt","","2016","Alcorn State","SWAC",""
"401520149","2023","1","false","false","333","Alabama","SEC","1979","2393","Middle Tennessee","Conference USA","1445"
"401531839","2023","1","false","false","309","Louisiana","Sun Belt","","2466","Northwestern State","Southland",""
"401520167","2023","1","true","false","153","North Carolina","ACC","1555","2579","South Carolina","SEC","1486"
"401525825","2023","1","false","false","2751","Wyoming","Mountain West","1497","2641","Texas Tech","Big 12","1536"
"401520169","2023","1","false","false","213","Penn State","Big Ten","1670","277","West Virginia","Big 12","1490"
"401520155","2023","1","false","false","356","Illinois","Big Ten","1496","2649","Toledo","Mid-American","1534"
"401525467","2023","1","false","false","259","Virginia Tech","ACC","1412","295","Old Dominion","Sun Belt","1390"
"401531347","2023","1","false","false","2655","Tulane","American Athletic","1444","6","South Alabama","Sun Belt","1351"
"401520177","2023","1","false","false","2638","UTEP","Conference USA","","2916","Incarnate Word","Southland",""
"401520166","2023","1","false","false","166","New Mexico State","Conference USA","","2710","Western Illinois","MVFC",""
"401523989","2023","1","false","false","12","Arizona","Pac-12","","2464","Northern Arizona","Big Sky",""
"401520152","2023","1","false","false","252","BYU","Big 12","","2534","Sam Houston State","Conference USA",""
"401532571","2023","1","false","false","21","San Diego State","Mountain West","","304","Idaho State","Big Sky",""
"401523995","2023","1","false","false","26","UCLA","Pac-12","1667","324","Coastal Carolina","Sun Belt","1647"
"401520171","2023","1","false","true","164","Rutgers","Big Ten","1365","77","Northwestern","Big Ten","1361"
"401532573","2023","1","false","false","23","San José State","Mountain West","1338","204","Oregon State","Pac-12","1544"
"401520182","2023","1","true","false","52","Florida State","ACC","1501","99","LSU","SEC","1538"
"401525468","2023","1","false","true","150","Duke","ACC","1168","228","Clemson","ACC","1766"
"401525469","2023","2","false","false","97","Louisville","ACC","","93","Murray State","MVFC",""
"401520193","2023","2","false","false","84","Indiana","Big Ten","","282","Indiana State","MVFC",""
"401520195","2023","2","false","false","2305","Kansas","Big 12","1194","356","Illinois","Big Ten","1496"
"401532574","2023","2","false","false","278","Fresno State","Mountain West","","331","Eastern Washington","Big Sky",""
"401520216","2023","2","false","false","154","Wake Forest","ACC","1640","238","Vanderbilt","SEC","1222"
"401525498","2023","2","false","false","258","Virginia","ACC","1526","256","James Madison","Sun Belt","1300"
"401525490","2023","2","false","false","103","Boston College","ACC","","107","Holy Cross","Patriot",""
"401520209","2023","2","false","false","213","Penn State","Big Ten","","48","Delaware","CAA",""
"401525829","2023","2","false","false","2306","Kansas State","Big 12","1616","2653","Troy","Sun Belt","1347"
"401523999","2023","2","false","false","239","Baylor","Big 12","1690","254","Utah","Pac-12","1790"
"401520191","2023","2","false","false","61","Georgia","SEC","1980","2050","Ball State","Mid-American","1410"
"401520215","2023","2","false","false","259","Virginia Tech","ACC","1412","2509","Purdue","Big Ten","1635"
"401520185","2023","2","false","false","349","Army","FBS Independents","","2169","Delaware State","MEAC",""
"401520188","2023","2","false","false","38","Colorado","Pac-12","1387","158","Nebraska","Big Ten","1636"
"401525436","2023","2","false","false","152","NC State","ACC","1632","87","Notre Dame","FBS Independents","1826"
"401520208","2023","2","false","false","194","Ohio State","Big Ten","","2754","Youngstown State","MVFC",""
"401525494","2023","2","false","false","59","Georgia Tech","ACC","","2569","South Carolina State","MEAC",""
"401532396","2023","2","false","false","2117","Central Michigan","Mid-American","","160","New Hampshire","CAA",""
"401532400","2023","2","false","false","189","Bowling Green","Mid-American","","2197","Eastern Illinois","Big South-OVC",""
"401525491","2023","2","false","false","228","Clemson","ACC","","2127","Charleston Southern","Big South-OVC",""
"401525828","2023","2","false","false","252","BYU","Big 12","","253","Southern Utah","UAC",""
"401520196","2023","2","false","false","96","Kentucky","SEC","","2198","Eastern Kentucky","UAC",""
"401520201","2023","2","false","false","2390","Miami","ACC","1570","245","Texas A&M","SEC","1708"
"401520202","2023","2","false","false","130","Michigan","Big Ten","1848","2439","UNLV","Mountain West","1300"
"401520194","2023","2","false","false","66","Iowa State","Big 12","1779","2294","Iowa","Big Ten","1624"
"401520214","2023","2","false","false","2655","Tulane","American Athletic","1444","145","Ole Miss","SEC","1658"
"401532397","2023","2","false","false","2459","Northern Illinois","Mid-American","","79","Southern Illinois","MVFC",""
"401531432","2023","2","false","false","2426","Navy","American Athletic","","2681","Wagner","NEC",""
"401532398","2023","2","false","false","2649","Toledo","Mid-American","","2640","Texas Southern","SWAC",""
"401520203","2023","2","false","false","127","Michigan State","Big Ten","","257","Richmond","CAA",""
"401520207","2023","2","false","false","77","Northwestern","Big Ten","1361","2638","UTEP","Conference USA","1360"
"401531395","2023","2","false","false","2636","UT San Antonio","American Athletic","1512","326","Texas State","Sun Belt","1270"
"401525497","2023","2","false","false","183","Syracuse","ACC","1405","2711","Western Michigan","Mid-American","1538"
"401526833","2023","2","false","false","113","UMass","FBS Independents","1036","193","Miami (OH)","Mid-American","1516"
"401532580","2023","2","false","false","2751","Wyoming","Mountain West","","2502","Portland State","Big Sky",""
"401532578","2023","2","false","false","23","San José State","Mountain West","","13","Cal Poly","Big Sky",""
"401531411","2023","2","false","false","151","East Carolina","American Athletic","1518","276","Marshall","Sun Belt","1548"
"401520184","2023","2","false","false","8","Arkansas","SEC","1626","2309","Kent State","Mid-American","1340"
"401524004","2023","2","false","false","264","Washington","Pac-12","1536","202","Tulsa","American Athletic","1502"
"401531844","2023","2","false","false","6","South Alabama","Sun Belt","","2545","Southeastern Louisiana","Southland",""
"401520213","2023","2","false","false","2633","Tennessee","SEC","","2046","Austin Peay","UAC",""
"401525495","2023","2","false","false","153","North Carolina","ACC","1555","2026","Appalachian State","Sun Belt","1656"
"401531419","2023","2","false","false","2226","Florida Atlantic","American Athletic","1427","195","Ohio","Mid-American","1368"
"401532401","2023","2","false","false","2084","Buffalo","Mid-American","","2230","Fordham","Patriot",""
"401525833","2023","2","false","false","277","West Virginia","Big 12","","2184","Duquesne","NEC",""
"401525492","2023","2","false","false","150","Duke","ACC","","322","Lafayette","Patriot",""
"401525830","2023","2","false","false","201","Oklahoma","Big 12","1749","2567","SMU","American Athletic","1574"
"401531842","2023","2","false","true","295","Old Dominion","Sun Belt","1390","309","Louisiana","Sun Belt","1720"
"401520198","2023","2","false","true","2335","Liberty","Conference USA","1600","166","New Mexico State","Conference USA","1184"
"401532399","2023","2","false","false","2006","Akron","Mid-American","","2415","Morgan State","MEAC",""
"401531378","2023","2","false","false","290","Georgia Southern","Sun Belt","1382","5","UAB","American Athletic","1546"
"401520189","2023","2","false","false","2229","Florida International","Conference USA","1080","249","North Texas","American Athletic","1426"
"401525496","2023","2","false","false","221","Pittsburgh","ACC","1667","2132","Cincinnati","Big 12","1801"
"401531422","2023","2","false","false","58","South Florida","American Athletic","","50","Florida A&M","SWAC",""
"401532576","2023","2","false","false","2440","Nevada","Mountain West","","70","Idaho","Big Sky",""
"401520197","2023","2","false","false","2348","Louisiana Tech","Conference USA","","2466","Northwestern State","Southland",""
"401520183","2023","2","false","false","333","Alabama","SEC","1979","251","Texas","Big 12","1633"
"401531427","2023","2","false","false","2032","Arkansas State","Sun Belt","1262","235","Memphis","American Athletic","1490"
"401525831","2023","2","false","false","242","Rice","American Athletic","1245","248","Houston","Big 12","1620"
"401520206","2023","2","false","false","142","Missouri","SEC","1404","2393","Middle Tennessee","Conference USA","1445"
"401525827","2023","2","false","false","68","Boise State","Mountain West","1664","2116","UCF","Big 12","1569"
"401520218","2023","2","false","false","98","Western Kentucky","Conference USA","","2277","Houston Christian","Southland",""
"401524002","2023","2","false","false","2641","Texas Tech","Big 12","1536","2483","Oregon","Pac-12","1574"
"401520192","2023","2","false","false","2247","Georgia State","Sun Belt","1522","41","Connecticut","FBS Independents","1117"
"401520187","2023","2","false","false","324","Coastal Carolina","Sun Belt","","55","Jacksonville State","Conference USA",""
"401520212","2023","2","false","false","2579","South Carolina","SEC","","231","Furman","Southern",""
"401520200","2023","2","false","false","120","Maryland","Big Ten","1496","2429","Charlotte","American Athletic","1272"
"401524001","2023","2","false","false","21","San Diego State","Mountain West","1535","26","UCLA","Pac-12","1667"
"401520199","2023","2","false","false","99","LSU","SEC","","2755","Grambling","SWAC",""
"401520204","2023","2","false","false","135","Minnesota","Big Ten","1639","2199","Eastern Michigan","Mid-American","1380"
"401520217","2023","2","false","false","265","Washington State","Pac-12","1590","275","Wisconsin","Big Ten","1742"
"401520205","2023","2","false","false","344","Mississippi State","SEC","1520","12","Arizona","Pac-12","1306"
"401520210","2023","2","false","false","164","Rutgers","Big Ten","1365","218","Temple","American Athletic","1101"
"401520190","2023","2","false","false","57","Florida","SEC","","2377","McNeese","Southland",""
"401532577","2023","2","false","false","167","New Mexico","Mountain West","","2635","Tennessee Tech","Big South-OVC",""
"401532579","2023","2","false","false","328","Utah State","Mountain West","","304","Idaho State","Big Sky",""
"401525832","2023","2","false","false","2628","TCU","Big 12","","2447","Nicholls","Southland",""
"401520211","2023","2","true","false","2534","Sam Houston State","Conference USA","","2005","Air Force","Mountain West",""
"401531843","2023","2","false","false","2433","Louisiana Monroe","Sun Belt","","2320","Lamar","Southland",""
"401525493","2023","2","false","false","52","Florida State","ACC","1501","2572","Southern Mississippi","Sun Belt","1266"
"401524000","2023","2","false","false","204","Oregon State","Pac-12","","302","UC Davis","Big Sky",""
"401520186","2023","2","false","false","25","California","Pac-12","1510","2","Auburn","SEC","1632"
"401524003","2023","2","false","true","30","USC","Pac-12","1487","24","Stanford","Pac-12","1355"
"401523998","2023","2","false","false","9","Arizona State","Pac-12","1614","197","Oklahoma State","Big 12","1775"
"401532575","2023","2","false","false","62","Hawai'i","Mountain West","","399","Albany","CAA",""
"401525499","2023","3","false","false","2390","Miami","ACC","","2065","Bethune-Cookman","SWAC",""
"401531428","2023","3","false","true","235","Memphis","American Athletic","1490","2426","Navy","American Athletic","1403"
"401520231","2023","3","false","false","120","Maryland","Big Ten","1496","258","Virginia","ACC","1526"
"401531396","2023","3","false","false","2636","UT San Antonio","American Athletic","1512","349","Army","FBS Independents","1544"
"401532581","2023","3","false","true","2005","Air Force","Mountain West","1650","328","Utah State","Mountain West","1566"
"401520230","2023","3","true","false","84","Indiana","Big Ten","1330","97","Louisville","ACC","1568"
"401520226","2023","3","false","true","356","Illinois","Big Ten","1496","213","Penn State","Big Ten","1670"
"401525838","2023","3","false","false","195","Ohio","Mid-American","1368","66","Iowa State","Big 12","1779"
"401532404","2023","3","false","false","2309","Kent State","Mid-American","","2115","Central Connecticut","NEC",""
"401520222","2023","3","false","false","2084","Buffalo","Mid-American","1382","2335","Liberty","Conference USA","1600"
"401525500","2023","3","false","true","103","Boston College","ACC","1443","52","Florida State","ACC","1501"
"401520249","2023","3","false","false","275","Wisconsin","Big Ten","1742","290","Georgia Southern","Sun Belt","1382"
"401525504","2023","3","false","false","295","Old Dominion","Sun Belt","1390","154","Wake Forest","ACC","1640"
"401520236","2023","3","false","false","142","Missouri","SEC","1404","2306","Kansas State","Big 12","1616"
"401532582","2023","3","false","false","68","Boise State","Mountain West","","155","North Dakota","MVFC",""
"401520235","2023","3","false","true","344","Mississippi State","SEC","1520","99","LSU","SEC","1538"
"401525834","2023","3","false","false","239","Baylor","Big 12","","112358","Long Island University","NEC",""
"401524012","2023","3","false","false","254","Utah","Pac-12","","2692","Weber State","Big Sky",""
"401532402","2023","3","false","false","2050","Ball State","Mid-American","","282","Indiana State","MVFC",""
"401526834","2023","3","false","false","2199","Eastern Michigan","Mid-American","1380","113","UMass","FBS Independents","1036"
"401525502","2023","3","false","false","152","NC State","ACC","","2678","VMI","Southern",""
"401531388","2023","3","false","false","218","Temple","American Athletic","","2450","Norfolk State","MEAC",""
"401525437","2023","3","false","false","87","Notre Dame","FBS Independents","1826","2117","Central Michigan","Mid-American","1536"
"401525842","2023","3","false","false","202","Tulsa","American Athletic","1502","201","Oklahoma","Big 12","1749"
"401520239","2023","3","false","false","153","North Carolina","ACC","1555","135","Minnesota","Big Ten","1639"
"401531412","2023","3","false","false","2026","Appalachian State","Sun Belt","1656","151","East Carolina","American Athletic","1518"
"401520223","2023","3","false","false","150","Duke","ACC","1168","77","Northwestern","Big Ten","1361"
"401520243","2023","3","false","false","164","Rutgers","Big Ten","1365","259","Virginia Tech","ACC","1412"
"401520244","2023","3","false","false","58","South Florida","American Athletic","1284","333","Alabama","SEC","1979"
"401524009","2023","3","false","false","204","Oregon State","Pac-12","1544","21","San Diego State","Mountain West","1535"
"401520246","2023","3","false","false","41","Connecticut","FBS Independents","1117","2229","Florida International","Conference USA","1080"
"401520227","2023","3","false","false","2294","Iowa","Big Ten","1624","2711","Western Michigan","Mid-American","1538"
"401520225","2023","3","false","true","61","Georgia","SEC","1980","2579","South Carolina","SEC","1486"
"401520240","2023","3","false","false","194","Ohio State","Big Ten","1932","98","Western Kentucky","Conference USA","1684"
"401524006","2023","3","false","false","25","California","Pac-12","","70","Idaho","Big Sky",""
"401520245","2023","3","false","false","245","Texas A&M","SEC","1708","2433","Louisiana Monroe","Sun Belt","1207"
"401531348","2023","3","false","false","2572","Southern Mississippi","Sun Belt","1266","2655","Tulane","American Athletic","1444"
"401524013","2023","3","false","false","265","Washington State","Pac-12","","2458","Northern Colorado","Big Sky",""
"401524011","2023","3","false","false","26","UCLA","Pac-12","","2428","North Carolina Central","MEAC",""
"401520233","2023","3","false","false","127","Michigan State","Big Ten","1563","264","Washington","Pac-12","1536"
"401531403","2023","3","false","false","2429","Charlotte","American Athletic","1272","2247","Georgia State","Sun Belt","1522"
"401525843","2023","3","false","false","2116","UCF","Big 12","","222","Villanova","CAA",""
"401531848","2023","3","false","true","2653","Troy","Sun Belt","1347","256","James Madison","Sun Belt","1300"
"401531847","2023","3","false","false","326","Texas State","Sun Belt","","2296","Jackson State","SWAC",""
"401520234","2023","3","false","false","2393","Middle Tennessee","Conference USA","","93","Murray State","MVFC",""
"401520221","2023","3","false","false","2","Auburn","SEC","","2535","Samford","Southern",""
"401531438","2023","3","false","false","2567","SMU","American Athletic","","2504","Prairie View","SWAC",""
"401531845","2023","3","false","false","324","Coastal Carolina","Sun Belt","","2184","Duquesne","NEC",""
"401531441","2023","3","false","false","242","Rice","American Athletic","","2640","Texas Southern","SWAC",""
"401520229","2023","3","false","false","2348","Louisiana Tech","Conference USA","1301","249","North Texas","American Athletic","1426"
"401525839","2023","3","false","false","197","Oklahoma State","Big 12","1775","6","South Alabama","Sun Belt","1351"
"401520224","2023","3","false","true","57","Florida","SEC","1572","2633","Tennessee","SEC","1640"
"401531846","2023","3","false","false","2032","Arkansas State","Sun Belt","","2619","Stony Brook","CAA",""
"401525835","2023","3","false","false","2132","Cincinnati","Big 12","1801","193","Miami (OH)","Mid-American","1516"
"401525841","2023","3","false","false","2641","Texas Tech","Big 12","","2627","Tarleton State","UAC",""
"401520247","2023","3","false","false","2439","UNLV","Mountain West","1300","238","Vanderbilt","SEC","1222"
"401520237","2023","3","false","false","158","Nebraska","Big Ten","1636","2459","Northern Illinois","Mid-American","1376"
"401531379","2023","3","false","false","5","UAB","American Athletic","1546","309","Louisiana","Sun Belt","1720"
"401532403","2023","3","false","false","2649","Toledo","Mid-American","1534","23","San José State","Mountain West","1338"
"401520228","2023","3","false","false","96","Kentucky","SEC","1670","2006","Akron","Mid-American","1096"
"401525503","2023","3","false","false","277","West Virginia","Big 12","1490","221","Pittsburgh","ACC","1667"
"401520232","2023","3","false","false","130","Michigan","Big Ten","1848","189","Bowling Green","Mid-American","1210"
"401520242","2023","3","false","false","2509","Purdue","Big Ten","1635","183","Syracuse","ACC","1405"
"401520241","2023","3","false","false","145","Ole Miss","SEC","1658","59","Georgia Tech","ACC","1346"
"401520220","2023","3","false","false","8","Arkansas","SEC","1626","252","BYU","Big 12","1648"
"401520238","2023","3","false","false","167","New Mexico","Mountain West","1229","166","New Mexico State","Conference USA","1184"
"401525501","2023","3","false","false","228","Clemson","ACC","1766","2226","Florida Atlantic","American Athletic","1427"
"401525836","2023","3","false","true","248","Houston","Big 12","1620","2628","TCU","Big 12","1436"
"401524008","2023","3","false","false","2483","Oregon","Pac-12","1574","62","Hawai'i","Mountain West","1432"
"401524010","2023","3","false","false","24","Stanford","Pac-12","","16","Sacramento State","Big Sky",""
"401525840","2023","3","false","false","251","Texas","Big 12","1633","2751","Wyoming","Mountain West","1497"
"401524007","2023","3","false","false","38","Colorado","Pac-12","1387","36","Colorado State","Mountain West","1399"
"401525837","2023","3","false","false","2440","Nevada","Mountain West","1564","2305","Kansas","Big 12","1194"
"401524005","2023","3","false","false","9","Arizona State","Pac-12","1614","278","Fresno State","Mountain West","1590"
"401520219","2023","3","false","false","12","Arizona","Pac-12","1306","2638","UTEP","Conference USA","1360"
"401531849","2023","4","false","true","324","Coastal Carolina","Sun Belt","1647","2247","Georgia State","Sun Belt","1522"
"401520266","2023","4","false","true","2509","Purdue","Big Ten","1635","275","Wisconsin","Big Ten","1742"
"401525505","2023","4","false","true","258","Virginia","ACC","1526","152","NC State","ACC","1632"
"401532584","2023","4","false","true","23","San José State","Mountain West","1338","2005","Air Force","Mountain West","1650"
"401532583","2023","4","false","true","21","San Diego State","Mountain West","1535","68","Boise State","Mountain West","1664"
"401520252","2023","4","false","false","61","Georgia","SEC","1980","5","UAB","American Athletic","1546"
"401525845","2023","4","false","true","2132","Cincinnati","Big 12","1801","201","Oklahoma","Big 12","1749"
"401531349","2023","4","false","false","2655","Tulane","American Athletic","","2447","Nicholls","Southland",""
"401520264","2023","4","false","true","77","Northwestern","Big Ten","1361","135","Minnesota","Big Ten","1639"
"401525844","2023","4","false","true","239","Baylor","Big 12","1690","251","Texas","Big 12","1633"
"401525846","2023","4","false","true","66","Iowa State","Big 12","1779","197","Oklahoma State","Big 12","1775"
"401531871","2023","4","false","false","2050","Ball State","Mid-American","1410","290","Georgia Southern","Sun Belt","1382"
"401520274","2023","4","false","true","238","Vanderbilt","SEC","1222","96","Kentucky","SEC","1670"
"401525850","2023","4","false","true","277","West Virginia","Big 12","1490","2641","Texas Tech","Big 12","1536"
"401520268","2023","4","false","false","183","Syracuse","ACC","1405","349","Army","FBS Independents","1544"
"401531874","2023","4","false","true","2032","Arkansas State","Sun Belt","1262","2572","Southern Mississippi","Sun Belt","1266"
"401524019","2023","4","false","true","265","Washington State","Pac-12","1590","204","Oregon State","Pac-12","1544"
"401520250","2023","4","false","true","333","Alabama","SEC","1979","145","Ole Miss","SEC","1658"
"401520269","2023","4","false","false","2633","Tennessee","SEC","1640","2636","UT San Antonio","American Athletic","1512"
"401524015","2023","4","false","true","2483","Oregon","Pac-12","1574","38","Colorado","Pac-12","1387"
"401525510","2023","4","false","true","221","Pittsburgh","ACC","1667","153","North Carolina","ACC","1555"
"401524014","2023","4","false","true","9","Arizona State","Pac-12","1614","30","USC","Pac-12","1487"
"401520267","2023","4","false","true","2579","South Carolina","SEC","1486","344","Mississippi State","SEC","1520"
"401524017","2023","4","false","true","254","Utah","Pac-12","1790","26","UCLA","Pac-12","1667"
"401525508","2023","4","false","true","154","Wake Forest","ACC","1640","59","Georgia Tech","ACC","1346"
"401531423","2023","4","false","true","58","South Florida","American Athletic","1284","242","Rice","American Athletic","1245"
"401524018","2023","4","false","true","264","Washington","Pac-12","1536","25","California","Pac-12","1510"
"401525509","2023","4","false","false","218","Temple","American Athletic","1101","2390","Miami","ACC","1570"
"401524016","2023","4","false","true","24","Stanford","Pac-12","1355","12","Arizona","Pac-12","1306"
"401525511","2023","4","false","false","276","Marshall","Sun Belt","1548","259","Virginia Tech","ACC","1412"
"401520258","2023","4","false","true","99","LSU","SEC","1538","8","Arkansas","SEC","1626"
"401520270","2023","4","false","true","245","Texas A&M","SEC","1708","2","Auburn","SEC","1632"
"401525506","2023","4","false","true","97","Louisville","ACC","1568","103","Boston College","ACC","1443"
"401520255","2023","4","false","false","356","Illinois","Big Ten","1496","2226","Florida Atlantic","American Athletic","1427"
"401520263","2023","4","false","false","158","Nebraska","Big Ten","1636","2348","Louisiana Tech","Conference USA","1301"
"401525507","2023","4","false","true","228","Clemson","ACC","1766","52","Florida State","ACC","1501"
"401531875","2023","4","false","false","309","Louisiana","Sun Belt","1720","2084","Buffalo","Mid-American","1382"
"401525849","2023","4","false","false","2628","TCU","Big 12","1436","2567","SMU","American Athletic","1574"
"401525847","2023","4","false","true","2305","Kansas","Big 12","1194","252","BYU","Big 12","1648"
"401531876","2023","4","false","false","6","South Alabama","Sun Belt","1351","2117","Central Michigan","Mid-American","1536"
"401526835","2023","4","false","false","113","UMass","FBS Independents","1036","167","New Mexico","Mountain West","1229"
