season,seasonType,week,poll,rank,school,points
2019,regular,2,Coaches Poll,1,Clemson,1594
2019,regular,2,Coaches Poll,2,Alabama,1540
2019,regular,2,Coaches Poll,3,Georgia,1435
2019,regular,2,Coaches Poll,4,Oklahoma,1395
2019,regular,2,Coaches Poll,5,Ohio State,1340
2019,regular,2,Coaches Poll,6,LSU,1260
2019,regular,2,Coaches Poll,7,Michigan,1155
2019,regular,2,Coaches Poll,8,Notre Dame,1055
2019,regular,2,Coaches Poll,9,Texas,1044
2019,regular,2,Coaches Poll,10,Florida,990
2019,regular,2,Coaches Poll,11,Texas A&M,932
2019,regular,2,Coaches Poll,12,Washington,868
2019,regular,2,Coaches Poll,13,Auburn,857
2019,regular,2,Coaches Poll,14,Penn State,774
2019,regular,2,Coaches Poll,15,Utah,738
2019,regular,2,Coaches Poll,16,Wisconsin,568
2019,regular,2,Coaches Poll,17,UCF,513
2019,regular,2,Coaches Poll,18,Oregon,422
2019,regular,2,Coaches Poll,19,Iowa,395
2019,regular,2,Coaches Poll,20,Michigan State,382
2019,regular,2,Coaches Poll,21,Washington State,324
2019,regular,2,Coaches Poll,22,Syracuse,263
2019,regular,2,Coaches Poll,23,Stanford,249
2019,regular,2,Coaches Poll,24,Boise State,164
2019,regular,2,Coaches Poll,25,Nebraska,94
2019,regular,2,FCS Coaches Poll,1,North Dakota State,649
2019,regular,2,FCS Coaches Poll,2,James Madison,622
2019,regular,2,FCS Coaches Poll,3,South Dakota State,567
2019,regular,2,FCS Coaches Poll,4,UC Davis,516
2019,regular,2,FCS Coaches Poll,5,Eastern Washington,514
2019,regular,2,FCS Coaches Poll,6,Maine,510
2019,regular,2,FCS Coaches Poll,7,Kennesaw State,478
2019,regular,2,FCS Coaches Poll,8,Weber State,442
2019,regular,2,FCS Coaches Poll,9,Towson,383
2019,regular,2,FCS Coaches Poll,10,Nicholls,300
2019,regular,2,FCS Coaches Poll,11,Furman,295
2019,regular,2,FCS Coaches Poll,12,Northern Iowa,294
2019,regular,2,FCS Coaches Poll,13,Southeast Missouri State,290
2019,regular,2,FCS Coaches Poll,14,North Carolina A&T,274
2019,regular,2,FCS Coaches Poll,15,Indiana State,264
2019,regular,2,FCS Coaches Poll,16,Illinois State,257
2019,regular,2,FCS Coaches Poll,17,Jacksonville State,252
2019,regular,2,FCS Coaches Poll,18,Central Arkansas,215
2019,regular,2,FCS Coaches Poll,19,Montana State,209
2019,regular,2,FCS Coaches Poll,20,Wofford,179
2019,regular,2,FCS Coaches Poll,21,Delaware,129
2019,regular,2,FCS Coaches Poll,22,Sam Houston State,108
2019,regular,2,FCS Coaches Poll,23,Montana,101
2019,regular,2,FCS Coaches Poll,24,Colgate,72
2019,regular,2,FCS Coaches Poll,25,Princeton,65
2019,regular,2,AFCA Division II Coaches Poll,1,Valdosta State,799
2019,regular,2,AFCA Division II Coaches Poll,2,Ferris State,732
2019,regular,2,AFCA Division II Coaches Poll,3,Minnesota State,718
2019,regular,2,AFCA Division II Coaches Poll,4,Notre Dame College,646
2019,regular,2,AFCA Division II Coaches Poll,5,Tarleton State,644
2019,regular,2,AFCA Division II Coaches Poll,6,Ouachita Baptist,643
2019,regular,2,AFCA Division II Coaches Poll,7,Northwest Missouri State,624
2019,regular,2,AFCA Division II Coaches Poll,8,Lenoir-Rhyne,578
2019,regular,2,AFCA Division II Coaches Poll,9,Colorado State-Pueblo,545
2019,regular,2,AFCA Division II Coaches Poll,10,Grand Valley State,488
2019,regular,2,AFCA Division II Coaches Poll,11,Slippery Rock,441
2019,regular,2,AFCA Division II Coaches Poll,12,Texas A&M-Commerce,400
2019,regular,2,AFCA Division II Coaches Poll,13,Minnesota-Duluth,397
2019,regular,2,AFCA Division II Coaches Poll,14,West Georgia,396
2019,regular,2,AFCA Division II Coaches Poll,15,Indianapolis,355
2019,regular,2,AFCA Division II Coaches Poll,16,Midwestern State,331
2019,regular,2,AFCA Division II Coaches Poll,17,Colorado Mines,313
2019,regular,2,AFCA Division II Coaches Poll,18,Wingate,208
2019,regular,2,AFCA Division II Coaches Poll,19,West Chester,189
2019,regular,2,AFCA Division II Coaches Poll,20,West Alabama,173
2019,regular,2,AFCA Division II Coaches Poll,21,Central Missouri State,105
2019,regular,2,AFCA Division II Coaches Poll,22,Harding,95
2019,regular,2,AFCA Division II Coaches Poll,23,Pittsburg State,84
2019,regular,2,AFCA Division II Coaches Poll,24,Indiana (PA),83
2019,regular,2,AFCA Division II Coaches Poll,25,Fort Hays State,67
2019,regular,2,AFCA Division III Coaches Poll,1,Mary Hardin-Baylor,1314
2019,regular,2,AFCA Division III Coaches Poll,2,Mount Union,1281
2019,regular,2,AFCA Division III Coaches Poll,3,UW-Whitewater,1205
2019,regular,2,AFCA Division III Coaches Poll,4,St. Johns (MN),1160
2019,regular,2,AFCA Division III Coaches Poll,5,North Central,1092
2019,regular,2,AFCA Division III Coaches Poll,6,Hardin-Simmons,1059
2019,regular,2,AFCA Division III Coaches Poll,7,Muhlenberg,955
2019,regular,2,AFCA Division III Coaches Poll,8,Berry College,877
2019,regular,2,AFCA Division III Coaches Poll,9,Wheaton College (Ill),839
2019,regular,2,AFCA Division III Coaches Poll,10,Wesley College,827
2019,regular,2,AFCA Division III Coaches Poll,11,Bethel (MN),777
2019,regular,2,AFCA Division III Coaches Poll,12,Ithaca,623
2019,regular,2,AFCA Division III Coaches Poll,13,Wartburg,591
2019,regular,2,AFCA Division III Coaches Poll,14,Delaware Valley,514
2019,regular,2,AFCA Division III Coaches Poll,15,John Carroll,493
2019,regular,2,AFCA Division III Coaches Poll,16,Salisbury,481
2019,regular,2,AFCA Division III Coaches Poll,17,St. Thomas (MN),435
2019,regular,2,AFCA Division III Coaches Poll,18,Johns Hopkins,415
2019,regular,2,AFCA Division III Coaches Poll,19,Redlands,380
2019,regular,2,AFCA Division III Coaches Poll,20,Wisconsin-La Crosse,356
2019,regular,2,AFCA Division III Coaches Poll,21,Hobart,274
2019,regular,2,AFCA Division III Coaches Poll,22,Linfield,182
2019,regular,2,AFCA Division III Coaches Poll,23,Trine,166
2019,regular,2,AFCA Division III Coaches Poll,24,Wisconsin-Platteville,149
2019,regular,2,AFCA Division III Coaches Poll,25,Case Western Reserve,115
2019,regular,3,AP Top 25,1,Clemson,1544
2019,regular,3,AP Top 25,2,Alabama,1489
2019,regular,3,AP Top 25,3,Georgia,1385
2019,regular,3,AP Top 25,4,LSU,1336
2019,regular,3,AP Top 25,5,Oklahoma,1315
2019,regular,3,AP Top 25,6,Ohio State,1291
2019,regular,3,AP Top 25,7,Notre Dame,1072
2019,regular,3,AP Top 25,8,Auburn,1056
2019,regular,3,AP Top 25,9,Florida,997
2019,regular,3,AP Top 25,10,Michigan,936
2019,regular,3,AP Top 25,11,Utah,905
2019,regular,3,AP Top 25,12,Texas,877
2019,regular,3,AP Top 25,13,Penn State,781
2019,regular,3,AP Top 25,14,Wisconsin,714
2019,regular,3,AP Top 25,15,Oregon,677
2019,regular,3,AP Top 25,16,Texas A&M,643
2019,regular,3,AP Top 25,17,UCF,544
2019,regular,3,AP Top 25,18,Michigan State,495
2019,regular,3,AP Top 25,19,Iowa,473
2019,regular,3,AP Top 25,20,Washington State,343
2019,regular,3,AP Top 25,21,Maryland,207
2019,regular,3,AP Top 25,22,Boise State,164
2019,regular,3,AP Top 25,23,Washington,161
2019,regular,3,AP Top 25,24,USC,137
2019,regular,3,AP Top 25,25,Virginia,122
2019,regular,3,Coaches Poll,1,Clemson,1572
2019,regular,3,Coaches Poll,2,Alabama,1513
2019,regular,3,Coaches Poll,3,Georgia,1415
2019,regular,3,Coaches Poll,4,Oklahoma,1362
2019,regular,3,Coaches Poll,5,LSU,1314
2019,regular,3,Coaches Poll,6,Ohio State,1309
2019,regular,3,Coaches Poll,7,Notre Dame,1118
2019,regular,3,Coaches Poll,8,Florida,1064
2019,regular,3,Coaches Poll,9,Auburn,993
2019,regular,3,Coaches Poll,10,Michigan,945
2019,regular,3,Coaches Poll,11,Penn State,868
2019,regular,3,Coaches Poll,12,Utah,839
2019,regular,3,Coaches Poll,13,Texas,823
2019,regular,3,Coaches Poll,14,Wisconsin,739
2019,regular,3,Coaches Poll,15,Texas A&M,668
2019,regular,3,Coaches Poll,16,UCF,584
2019,regular,3,Coaches Poll,17,Oregon,568
2019,regular,3,Coaches Poll,18,Iowa,496
2019,regular,3,Coaches Poll,19,Michigan State,446
2019,regular,3,Coaches Poll,20,Washington State,418
2019,regular,3,Coaches Poll,21,Washington,314
2019,regular,3,Coaches Poll,22,Boise State,214
2019,regular,3,Coaches Poll,23,Mississippi State,134
2019,regular,3,Coaches Poll,24,USC,120
2019,regular,3,Coaches Poll,25,Maryland,109
2019,regular,3,FCS Coaches Poll,1,North Dakota State,650
2019,regular,3,FCS Coaches Poll,2,James Madison,621
2019,regular,3,FCS Coaches Poll,3,South Dakota State,599
2019,regular,3,FCS Coaches Poll,4,UC Davis,546
2019,regular,3,FCS Coaches Poll,5,Eastern Washington,543
2019,regular,3,FCS Coaches Poll,6,Weber State,474
2019,regular,3,FCS Coaches Poll,7,Kennesaw State,464
2019,regular,3,FCS Coaches Poll,8,Towson,457
2019,regular,3,FCS Coaches Poll,9,Maine,423
2019,regular,3,FCS Coaches Poll,10,Northern Iowa,388
2019,regular,3,FCS Coaches Poll,11,Nicholls,355
2019,regular,3,FCS Coaches Poll,12,Illinois State,319
2019,regular,3,FCS Coaches Poll,13,Furman,312
2019,regular,3,FCS Coaches Poll,14,Central Arkansas,311
2019,regular,3,FCS Coaches Poll,15,Montana State,291
2019,regular,3,FCS Coaches Poll,16,Jacksonville State,264
2019,regular,3,FCS Coaches Poll,17,North Carolina A&T,226
2019,regular,3,FCS Coaches Poll,18,Delaware,180
2019,regular,3,FCS Coaches Poll,18,Montana,180
2019,regular,3,FCS Coaches Poll,20,Southeast Missouri State,149
2019,regular,3,FCS Coaches Poll,21,Sam Houston State,140
2019,regular,3,FCS Coaches Poll,22,Wofford,136
2019,regular,3,FCS Coaches Poll,23,Villanova,75
2019,regular,3,FCS Coaches Poll,24,Southeastern Louisiana,71
2019,regular,3,FCS Coaches Poll,25,Princeton,50
2019,regular,3,AFCA Division II Coaches Poll,1,Valdosta State,799
2019,regular,3,AFCA Division II Coaches Poll,2,Ferris State,768
2019,regular,3,AFCA Division II Coaches Poll,3,Minnesota State,730
2019,regular,3,AFCA Division II Coaches Poll,4,Tarleton State,678
2019,regular,3,AFCA Division II Coaches Poll,5,Notre Dame College,649
2019,regular,3,AFCA Division II Coaches Poll,6,Ouachita Baptist,637
2019,regular,3,AFCA Division II Coaches Poll,7,Northwest Missouri State,614
2019,regular,3,AFCA Division II Coaches Poll,8,Lenoir-Rhyne,571
2019,regular,3,AFCA Division II Coaches Poll,9,Colorado State-Pueblo,541
2019,regular,3,AFCA Division II Coaches Poll,10,Grand Valley State,505
2019,regular,3,AFCA Division II Coaches Poll,11,Slippery Rock,465
2019,regular,3,AFCA Division II Coaches Poll,12,Texas A&M-Commerce,415
2019,regular,3,AFCA Division II Coaches Poll,13,Minnesota-Duluth,401
2019,regular,3,AFCA Division II Coaches Poll,14,Indianapolis,378
2019,regular,3,AFCA Division II Coaches Poll,15,West Georgia,376
2019,regular,3,AFCA Division II Coaches Poll,16,Midwestern State,313
2019,regular,3,AFCA Division II Coaches Poll,17,Colorado Mines,293
2019,regular,3,AFCA Division II Coaches Poll,18,West Chester,218
2019,regular,3,AFCA Division II Coaches Poll,19,Wingate,214
2019,regular,3,AFCA Division II Coaches Poll,20,West Alabama,190
2019,regular,3,AFCA Division II Coaches Poll,21,Central Missouri State,164
2019,regular,3,AFCA Division II Coaches Poll,22,Pittsburg State,136
2019,regular,3,AFCA Division II Coaches Poll,23,Harding,84
2019,regular,3,AFCA Division II Coaches Poll,24,Indiana (PA),81
2019,regular,3,AFCA Division II Coaches Poll,25,Bowie State,38
2019,regular,3,AFCA Division III Coaches Poll,1,Mary Hardin-Baylor,1315
2019,regular,3,AFCA Division III Coaches Poll,2,Mount Union,1280
2019,regular,3,AFCA Division III Coaches Poll,3,UW-Whitewater,1184
2019,regular,3,AFCA Division III Coaches Poll,4,St. Johns (MN),1148
2019,regular,3,AFCA Division III Coaches Poll,5,Muhlenberg,1063
2019,regular,3,AFCA Division III Coaches Poll,6,Wheaton College (Ill),1023
2019,regular,3,AFCA Division III Coaches Poll,7,Berry College,970
2019,regular,3,AFCA Division III Coaches Poll,8,Wesley College,876
2019,regular,3,AFCA Division III Coaches Poll,9,Bethel (MN),872
2019,regular,3,AFCA Division III Coaches Poll,10,Ithaca,765
2019,regular,3,AFCA Division III Coaches Poll,11,Wartburg,716
2019,regular,3,AFCA Division III Coaches Poll,12,North Central,661
2019,regular,3,AFCA Division III Coaches Poll,13,Delaware Valley,619
2019,regular,3,AFCA Division III Coaches Poll,14,John Carroll,592
2019,regular,3,AFCA Division III Coaches Poll,15,Salisbury,532
2019,regular,3,AFCA Division III Coaches Poll,16,St. Thomas (MN),522
2019,regular,3,AFCA Division III Coaches Poll,17,Redlands,453
2019,regular,3,AFCA Division III Coaches Poll,18,Johns Hopkins,419
2019,regular,3,AFCA Division III Coaches Poll,19,Wisconsin-Platteville,408
2019,regular,3,AFCA Division III Coaches Poll,20,Hardin-Simmons,370
2019,regular,3,AFCA Division III Coaches Poll,21,Case Western Reserve,240
2019,regular,3,AFCA Division III Coaches Poll,22,Linfield,224
2019,regular,3,AFCA Division III Coaches Poll,23,Central,149
2019,regular,3,AFCA Division III Coaches Poll,24,Susquehanna,148
2019,regular,3,AFCA Division III Coaches Poll,25,SUNY Cortland,87
2019,regular,4,AP Top 25,1,Clemson,1545
2019,regular,4,AP Top 25,2,Alabama,1488
2019,regular,4,AP Top 25,3,Georgia,1386
2019,regular,4,AP Top 25,4,LSU,1339
2019,regular,4,AP Top 25,5,Oklahoma,1310
2019,regular,4,AP Top 25,6,Ohio State,1292
2019,regular,4,AP Top 25,7,Notre Dame,1099
2019,regular,4,AP Top 25,8,Auburn,1079
2019,regular,4,AP Top 25,9,Florida,959
2019,regular,4,AP Top 25,10,Utah,929
2019,regular,4,AP Top 25,11,Michigan,917
2019,regular,4,AP Top 25,12,Texas,888
2019,regular,4,AP Top 25,13,Wisconsin,726
2019,regular,4,AP Top 25,13,Penn State,726
2019,regular,4,AP Top 25,15,UCF,703
2019,regular,4,AP Top 25,16,Oregon,670
2019,regular,4,AP Top 25,17,Texas A&M,665
2019,regular,4,AP Top 25,18,Iowa,539
2019,regular,4,AP Top 25,19,Washington State,452
2019,regular,4,AP Top 25,20,Boise State,277
2019,regular,4,AP Top 25,21,Virginia,252
2019,regular,4,AP Top 25,22,Washington,183
2019,regular,4,AP Top 25,23,California,164
2019,regular,4,AP Top 25,24,Arizona State,156
2019,regular,4,AP Top 25,25,TCU,104
2019,regular,4,Coaches Poll,1,Clemson,1622
2019,regular,4,Coaches Poll,2,Alabama,1560
2019,regular,4,Coaches Poll,3,Georgia,1463
2019,regular,4,Coaches Poll,4,Oklahoma,1409
2019,regular,4,Coaches Poll,5,LSU,1361
2019,regular,4,Coaches Poll,6,Ohio State,1342
2019,regular,4,Coaches Poll,7,Notre Dame,1182
2019,regular,4,Coaches Poll,8,Florida,1095
2019,regular,4,Coaches Poll,9,Auburn,1093
2019,regular,4,Coaches Poll,10,Michigan,928
2019,regular,4,Coaches Poll,11,Utah,915
2019,regular,4,Coaches Poll,12,Penn State,864
2019,regular,4,Coaches Poll,13,Texas,847
2019,regular,4,Coaches Poll,14,Wisconsin,806
2019,regular,4,Coaches Poll,15,Texas A&M,702
2019,regular,4,Coaches Poll,16,UCF,697
2019,regular,4,Coaches Poll,17,Oregon,586
2019,regular,4,Coaches Poll,18,Iowa,553
2019,regular,4,Coaches Poll,19,Washington State,518
2019,regular,4,Coaches Poll,20,Boise State,322
2019,regular,4,Coaches Poll,21,Washington,277
2019,regular,4,Coaches Poll,22,Virginia,223
2019,regular,4,Coaches Poll,23,California,124
2019,regular,4,Coaches Poll,24,Arizona State,110
2019,regular,4,Coaches Poll,25,Kansas State,106
2019,regular,4,FCS Coaches Poll,1,North Dakota State,650
2019,regular,4,FCS Coaches Poll,2,James Madison,621
2019,regular,4,FCS Coaches Poll,3,South Dakota State,593
2019,regular,4,FCS Coaches Poll,4,UC Davis,570
2019,regular,4,FCS Coaches Poll,5,Towson,521
2019,regular,4,FCS Coaches Poll,6,Kennesaw State,511
2019,regular,4,FCS Coaches Poll,7,Weber State,450
2019,regular,4,FCS Coaches Poll,8,Northern Iowa,449
2019,regular,4,FCS Coaches Poll,9,Nicholls,396
2019,regular,4,FCS Coaches Poll,10,Illinois State,370
2019,regular,4,FCS Coaches Poll,11,Eastern Washington,367
2019,regular,4,FCS Coaches Poll,12,Central Arkansas,359
2019,regular,4,FCS Coaches Poll,13,Jacksonville State,358
2019,regular,4,FCS Coaches Poll,14,Montana State,340
2019,regular,4,FCS Coaches Poll,15,Furman,281
2019,regular,4,FCS Coaches Poll,16,Maine,269
2019,regular,4,FCS Coaches Poll,17,North Carolina A&T,230
2019,regular,4,FCS Coaches Poll,18,Villanova,215
2019,regular,4,FCS Coaches Poll,19,Montana,189
2019,regular,4,FCS Coaches Poll,20,Delaware,153
2019,regular,4,FCS Coaches Poll,21,Youngstown State,104
2019,regular,4,FCS Coaches Poll,22,Elon,80
2019,regular,4,FCS Coaches Poll,23,Southeastern Louisiana,75
2019,regular,4,FCS Coaches Poll,24,Princeton,61
2019,regular,4,FCS Coaches Poll,25,Southeast Missouri State,57
2019,regular,4,AFCA Division II Coaches Poll,1,Valdosta State,797
2019,regular,4,AFCA Division II Coaches Poll,2,Ferris State,764
2019,regular,4,AFCA Division II Coaches Poll,3,Minnesota State,723
2019,regular,4,AFCA Division II Coaches Poll,4,Tarleton State,701
2019,regular,4,AFCA Division II Coaches Poll,5,Notre Dame College,636
2019,regular,4,AFCA Division II Coaches Poll,6,Ouachita Baptist,631
2019,regular,4,AFCA Division II Coaches Poll,7,Northwest Missouri State,617
2019,regular,4,AFCA Division II Coaches Poll,8,Lenoir-Rhyne,561
2019,regular,4,AFCA Division II Coaches Poll,9,Grand Valley State,542
2019,regular,4,AFCA Division II Coaches Poll,10,Slippery Rock,481
2019,regular,4,AFCA Division II Coaches Poll,11,Texas A&M-Commerce,468
2019,regular,4,AFCA Division II Coaches Poll,12,Indianapolis,434
2019,regular,4,AFCA Division II Coaches Poll,13,Minnesota-Duluth,418
2019,regular,4,AFCA Division II Coaches Poll,14,Colorado Mines,408
2019,regular,4,AFCA Division II Coaches Poll,15,Midwestern State,364
2019,regular,4,AFCA Division II Coaches Poll,16,West Chester,298
2019,regular,4,AFCA Division II Coaches Poll,17,Wingate,280
2019,regular,4,AFCA Division II Coaches Poll,18,Pittsburg State,221
2019,regular,4,AFCA Division II Coaches Poll,18,Central Missouri State,221
2019,regular,4,AFCA Division II Coaches Poll,20,Colorado State-Pueblo,185
2019,regular,4,AFCA Division II Coaches Poll,21,Indiana (PA),158
2019,regular,4,AFCA Division II Coaches Poll,22,Harding,137
2019,regular,4,AFCA Division II Coaches Poll,23,Bowie State,104
2019,regular,4,AFCA Division II Coaches Poll,24,West Alabama,55
2019,regular,4,AFCA Division II Coaches Poll,25,Saginaw Valley,53
2019,regular,4,AFCA Division III Coaches Poll,1,Mary Hardin-Baylor,1288
2019,regular,4,AFCA Division III Coaches Poll,2,Mount Union,1282
2019,regular,4,AFCA Division III Coaches Poll,3,UW-Whitewater,1187
2019,regular,4,AFCA Division III Coaches Poll,4,St. Johns (MN),1159
2019,regular,4,AFCA Division III Coaches Poll,5,Wheaton College (Ill),1073
2019,regular,4,AFCA Division III Coaches Poll,6,Muhlenberg,1049
2019,regular,4,AFCA Division III Coaches Poll,7,Berry College,979
2019,regular,4,AFCA Division III Coaches Poll,8,Ithaca,858
2019,regular,4,AFCA Division III Coaches Poll,9,Wartburg,827
2019,regular,4,AFCA Division III Coaches Poll,10,North Central,790
2019,regular,4,AFCA Division III Coaches Poll,11,Salisbury,735
2019,regular,4,AFCA Division III Coaches Poll,12,Delaware Valley,652
2019,regular,4,AFCA Division III Coaches Poll,13,St. Thomas (MN),647
2019,regular,4,AFCA Division III Coaches Poll,13,John Carroll,647
2019,regular,4,AFCA Division III Coaches Poll,15,Bethel (MN),582
2019,regular,4,AFCA Division III Coaches Poll,16,Johns Hopkins,454
2019,regular,4,AFCA Division III Coaches Poll,17,Hardin-Simmons,445
2019,regular,4,AFCA Division III Coaches Poll,18,Wesley College,425
2019,regular,4,AFCA Division III Coaches Poll,19,Case Western Reserve,366
2019,regular,4,AFCA Division III Coaches Poll,20,Wisconsin-Platteville,287
2019,regular,4,AFCA Division III Coaches Poll,21,SUNY Cortland,259
2019,regular,4,AFCA Division III Coaches Poll,22,Linfield,246
2019,regular,4,AFCA Division III Coaches Poll,23,Susquehanna,197
2019,regular,4,AFCA Division III Coaches Poll,24,Chapman,185
2019,regular,4,AFCA Division III Coaches Poll,25,Union,123
2019,regular,5,AP Top 25,1,Clemson,1543
2019,regular,5,AP Top 25,2,Alabama,1485
2019,regular,5,AP Top 25,3,Georgia,1400
2019,regular,5,AP Top 25,4,LSU,1344
2019,regular,5,AP Top 25,5,Ohio State,1288
2019,regular,5,AP Top 25,6,Oklahoma,1283
2019,regular,5,AP Top 25,7,Auburn,1169
2019,regular,5,AP Top 25,8,Wisconsin,1071
2019,regular,5,AP Top 25,9,Florida,1022
2019,regular,5,AP Top 25,10,Notre Dame,989
2019,regular,5,AP Top 25,11,Texas,968
2019,regular,5,AP Top 25,12,Penn State,848
2019,regular,5,AP Top 25,13,Oregon,839
2019,regular,5,AP Top 25,14,Iowa,714
2019,regular,5,AP Top 25,15,California,547
2019,regular,5,AP Top 25,16,Boise State,524
2019,regular,5,AP Top 25,17,Washington,498
2019,regular,5,AP Top 25,18,Virginia,430
2019,regular,5,AP Top 25,19,Utah,426
2019,regular,5,AP Top 25,20,Michigan,287
2019,regular,5,AP Top 25,21,USC,257
2019,regular,5,AP Top 25,22,UCF,252
2019,regular,5,AP Top 25,23,Texas A&M,233
2019,regular,5,AP Top 25,24,Kansas State,230
2019,regular,5,AP Top 25,25,Michigan State,104
2019,regular,5,Coaches Poll,1,Clemson,1622
2019,regular,5,Coaches Poll,2,Alabama,1558
2019,regular,5,Coaches Poll,3,Georgia,1475
2019,regular,5,Coaches Poll,4,Oklahoma,1388
2019,regular,5,Coaches Poll,5,LSU,1378
2019,regular,5,Coaches Poll,6,Ohio State,1335
2019,regular,5,Coaches Poll,7,Auburn,1198
2019,regular,5,Coaches Poll,8,Florida,1138
2019,regular,5,Coaches Poll,9,Wisconsin,1100
2019,regular,5,Coaches Poll,10,Notre Dame,980
2019,regular,5,Coaches Poll,11,Penn State,964
2019,regular,5,Coaches Poll,12,Texas,959
2019,regular,5,Coaches Poll,13,Oregon,816
2019,regular,5,Coaches Poll,14,Iowa,778
2019,regular,5,Coaches Poll,15,Boise State,558
2019,regular,5,Coaches Poll,16,California,505
2019,regular,5,Coaches Poll,17,Washington,485
2019,regular,5,Coaches Poll,18,Virginia,450
2019,regular,5,Coaches Poll,19,Utah,445
2019,regular,5,Coaches Poll,20,Michigan,389
2019,regular,5,Coaches Poll,21,Texas A&M,270
2019,regular,5,Coaches Poll,22,Kansas State,262
2019,regular,5,Coaches Poll,23,UCF,233
2019,regular,5,Coaches Poll,24,Wake Forest,143
2019,regular,5,Coaches Poll,25,USC,130
2019,regular,5,FCS Coaches Poll,1,North Dakota State,650
2019,regular,5,FCS Coaches Poll,2,James Madison,622
2019,regular,5,FCS Coaches Poll,3,South Dakota State,600
2019,regular,5,FCS Coaches Poll,4,Kennesaw State,551
2019,regular,5,FCS Coaches Poll,5,UC Davis,491
2019,regular,5,FCS Coaches Poll,6,Weber State,462
2019,regular,5,FCS Coaches Poll,7,Northern Iowa,455
2019,regular,5,FCS Coaches Poll,8,Illinois State,424
2019,regular,5,FCS Coaches Poll,9,Nicholls,404
2019,regular,5,FCS Coaches Poll,10,Towson,397
2019,regular,5,FCS Coaches Poll,11,Montana State,378
2019,regular,5,FCS Coaches Poll,12,Jacksonville State,376
2019,regular,5,FCS Coaches Poll,13,Villanova,356
2019,regular,5,FCS Coaches Poll,14,Central Arkansas,351
2019,regular,5,FCS Coaches Poll,15,Furman,310
2019,regular,5,FCS Coaches Poll,16,Maine,252
2019,regular,5,FCS Coaches Poll,17,Montana,240
2019,regular,5,FCS Coaches Poll,18,North Carolina A&T,208
2019,regular,5,FCS Coaches Poll,19,Delaware,177
2019,regular,5,FCS Coaches Poll,20,Youngstown State,174
2019,regular,5,FCS Coaches Poll,21,Eastern Washington,132
2019,regular,5,FCS Coaches Poll,22,Southeastern Louisiana,109
2019,regular,5,FCS Coaches Poll,23,Princeton,72
2019,regular,5,FCS Coaches Poll,24,Elon,53
2019,regular,5,FCS Coaches Poll,25,North Dakota,44
2019,regular,5,AFCA Division II Coaches Poll,1,Valdosta State,774
2019,regular,5,AFCA Division II Coaches Poll,2,Ferris State,761
2019,regular,5,AFCA Division II Coaches Poll,3,Minnesota State,723
2019,regular,5,AFCA Division II Coaches Poll,4,Tarleton State,705
2019,regular,5,AFCA Division II Coaches Poll,5,Notre Dame College,636
2019,regular,5,AFCA Division II Coaches Poll,6,Ouachita Baptist,627
2019,regular,5,AFCA Division II Coaches Poll,7,Northwest Missouri State,621
2019,regular,5,AFCA Division II Coaches Poll,8,Lenoir-Rhyne,581
2019,regular,5,AFCA Division II Coaches Poll,9,Grand Valley State,539
2019,regular,5,AFCA Division II Coaches Poll,10,Slippery Rock,498
2019,regular,5,AFCA Division II Coaches Poll,11,Indianapolis,481
2019,regular,5,AFCA Division II Coaches Poll,12,Minnesota-Duluth,457
2019,regular,5,AFCA Division II Coaches Poll,13,Colorado Mines,437
2019,regular,5,AFCA Division II Coaches Poll,14,West Chester,350
2019,regular,5,AFCA Division II Coaches Poll,15,Pittsburg State,322
2019,regular,5,AFCA Division II Coaches Poll,16,Wingate,305
2019,regular,5,AFCA Division II Coaches Poll,17,Central Missouri State,283
2019,regular,5,AFCA Division II Coaches Poll,18,Colorado State-Pueblo,270
2019,regular,5,AFCA Division II Coaches Poll,19,Indiana (PA),232
2019,regular,5,AFCA Division II Coaches Poll,20,Bowie State,161
2019,regular,5,AFCA Division II Coaches Poll,21,Texas A&M-Commerce,120
2019,regular,5,AFCA Division II Coaches Poll,22,Harding,118
2019,regular,5,AFCA Division II Coaches Poll,23,Angelo State,116
2019,regular,5,AFCA Division II Coaches Poll,24,Kutztown,90
2019,regular,5,AFCA Division II Coaches Poll,25,West Alabama,70
2019,regular,6,AP Top 25,1,Alabama,1478
2019,regular,6,AP Top 25,2,Clemson,1426
2019,regular,6,AP Top 25,3,Georgia,1375
2019,regular,6,AP Top 25,4,Ohio State,1324
2019,regular,6,AP Top 25,5,LSU,1322
2019,regular,6,AP Top 25,6,Oklahoma,1264
2019,regular,6,AP Top 25,7,Auburn,1186
2019,regular,6,AP Top 25,8,Wisconsin,1046
2019,regular,6,AP Top 25,9,Notre Dame,996
2019,regular,6,AP Top 25,10,Florida,986
2019,regular,6,AP Top 25,11,Texas,919
2019,regular,6,AP Top 25,12,Penn State,878
2019,regular,6,AP Top 25,13,Oregon,817
2019,regular,6,AP Top 25,14,Iowa,731
2019,regular,6,AP Top 25,15,Washington,603
2019,regular,6,AP Top 25,16,Boise State,559
2019,regular,6,AP Top 25,17,Utah,534
2019,regular,6,AP Top 25,18,UCF,352
2019,regular,6,AP Top 25,19,Michigan,350
2019,regular,6,AP Top 25,20,Arizona State,249
2019,regular,6,AP Top 25,21,Oklahoma State,215
2019,regular,6,AP Top 25,22,Wake Forest,190
2019,regular,6,AP Top 25,23,Virginia,186
