season,seasonType,week,poll,rank,school,points
2016,regular,5,AFCA Division II Coaches Poll,16,Harding,312
2016,regular,5,AFCA Division II Coaches Poll,17,Ashland,305
2016,regular,5,AFCA Division II Coaches Poll,18,Emporia State,208
2016,regular,5,AFCA Division II Coaches Poll,19,Slippery Rock,185
2016,regular,5,AFCA Division II Coaches Poll,20,Southwest Baptist,148
2016,regular,5,AFCA Division II Coaches Poll,21,LIU Post,134
2016,regular,5,AFCA Division II Coaches Poll,22,Assumption,94
2016,regular,5,AFCA Division II Coaches Poll,23,Florida Tech,90
2016,regular,5,AFCA Division II Coaches Poll,24,UNC Pembroke,81
2016,regular,5,AFCA Division II Coaches Poll,25,Valdosta State,73
2016,regular,5,AFCA Division II Coaches Poll,25,Bemidji State,73
2016,regular,6,AP Top 25,1,Alabama,1514
2016,regular,6,AP Top 25,2,Ohio State,1451
2016,regular,6,AP Top 25,3,Clemson,1403
2016,regular,6,AP Top 25,4,Michigan,1334
2016,regular,6,AP Top 25,5,Washington,1234
2016,regular,6,AP Top 25,6,Houston,1233
2016,regular,6,AP Top 25,7,Louisville,1160
2016,regular,6,AP Top 25,8,Texas A&M,1113
2016,regular,6,AP Top 25,9,Tennessee,1045
2016,regular,6,AP Top 25,10,Miami,909
2016,regular,6,AP Top 25,11,Wisconsin,882
2016,regular,6,AP Top 25,12,Nebraska,821
2016,regular,6,AP Top 25,13,Baylor,805
2016,regular,6,AP Top 25,14,Ole Miss,712
2016,regular,6,AP Top 25,15,Stanford,711
2016,regular,6,AP Top 25,16,Arkansas,528
2016,regular,6,AP Top 25,17,North Carolina,497
2016,regular,6,AP Top 25,18,Florida,391
2016,regular,6,AP Top 25,19,Boise State,385
2016,regular,6,AP Top 25,20,Oklahoma,324
2016,regular,6,AP Top 25,21,Colorado,276
2016,regular,6,AP Top 25,22,West Virginia,240
2016,regular,6,AP Top 25,23,Florida State,230
2016,regular,6,AP Top 25,24,Utah,86
2016,regular,6,AP Top 25,25,Virginia Tech,85
2016,regular,6,Coaches Poll,1,Alabama,1544
2016,regular,6,Coaches Poll,2,Ohio State,1474
2016,regular,6,Coaches Poll,3,Clemson,1437
2016,regular,6,Coaches Poll,4,Michigan,1348
2016,regular,6,Coaches Poll,5,Houston,1256
2016,regular,6,Coaches Poll,6,Washington,1250
2016,regular,6,Coaches Poll,7,Texas A&M,1132
2016,regular,6,Coaches Poll,8,Louisville,1105
2016,regular,6,Coaches Poll,9,Tennessee,1101
2016,regular,6,Coaches Poll,10,Miami,902
2016,regular,6,Coaches Poll,11,Baylor,876
2016,regular,6,Coaches Poll,12,Nebraska,860
2016,regular,6,Coaches Poll,13,Wisconsin,844
2016,regular,6,Coaches Poll,14,Ole Miss,671
2016,regular,6,Coaches Poll,15,Stanford,635
2016,regular,6,Coaches Poll,16,North Carolina,587
2016,regular,6,Coaches Poll,17,Arkansas,525
2016,regular,6,Coaches Poll,18,Florida,490
2016,regular,6,Coaches Poll,19,Boise State,341
2016,regular,6,Coaches Poll,20,West Virginia,309
2016,regular,6,Coaches Poll,21,Florida State,257
2016,regular,6,Coaches Poll,22,Oklahoma,228
2016,regular,6,Coaches Poll,23,Colorado,144
2016,regular,6,Coaches Poll,24,Utah,117
2016,regular,6,Coaches Poll,25,Western Michigan,86
2016,regular,6,FCS Coaches Poll,1,North Dakota State,650
2016,regular,6,FCS Coaches Poll,2,Sam Houston State,615
2016,regular,6,FCS Coaches Poll,3,Chattanooga,588
2016,regular,6,FCS Coaches Poll,4,Jacksonville State,566
2016,regular,6,FCS Coaches Poll,5,Eastern Washington,559
2016,regular,6,FCS Coaches Poll,6,James Madison,511
2016,regular,6,FCS Coaches Poll,7,Richmond,474
2016,regular,6,FCS Coaches Poll,8,Charleston Southern,462
2016,regular,6,FCS Coaches Poll,9,The Citadel,434
2016,regular,6,FCS Coaches Poll,10,Montana,417
2016,regular,6,FCS Coaches Poll,11,Northern Iowa,371
2016,regular,6,FCS Coaches Poll,12,Villanova,353
2016,regular,6,FCS Coaches Poll,13,Youngstown State,307
2016,regular,6,FCS Coaches Poll,14,Western Illinois,276
2016,regular,6,FCS Coaches Poll,15,South Dakota State,273
2016,regular,6,FCS Coaches Poll,16,Harvard,227
2016,regular,6,FCS Coaches Poll,17,Albany,216
2016,regular,6,FCS Coaches Poll,18,North Carolina A&T,204
2016,regular,6,FCS Coaches Poll,19,McNeese,184
2016,regular,6,FCS Coaches Poll,20,Eastern Illinois,135
2016,regular,6,FCS Coaches Poll,21,North Dakota,131
2016,regular,6,FCS Coaches Poll,22,Cal Poly,87
2016,regular,6,FCS Coaches Poll,23,Illinois State,73
2016,regular,6,FCS Coaches Poll,24,Central Arkansas,63
2016,regular,6,FCS Coaches Poll,25,Grambling,55
2016,regular,6,AFCA Division II Coaches Poll,1,Northwest Missouri State,750
2016,regular,6,AFCA Division II Coaches Poll,2,Grand Valley State,717
2016,regular,6,AFCA Division II Coaches Poll,3,Shepherd,686
2016,regular,6,AFCA Division II Coaches Poll,4,Midwestern State,665
2016,regular,6,AFCA Division II Coaches Poll,5,Tuskegee,613
2016,regular,6,AFCA Division II Coaches Poll,6,Sioux Falls,588
2016,regular,6,AFCA Division II Coaches Poll,7,California (PA),542
2016,regular,6,AFCA Division II Coaches Poll,8,Harding,514
2016,regular,6,AFCA Division II Coaches Poll,9,Texas A&M-Commerce,485
2016,regular,6,AFCA Division II Coaches Poll,10,North Alabama,459
2016,regular,6,AFCA Division II Coaches Poll,11,Ashland,428
2016,regular,6,AFCA Division II Coaches Poll,12,Emporia State,364
2016,regular,6,AFCA Division II Coaches Poll,13,Indiana (PA),358
2016,regular,6,AFCA Division II Coaches Poll,14,LIU Post,339
2016,regular,6,AFCA Division II Coaches Poll,15,Henderson State,319
2016,regular,6,AFCA Division II Coaches Poll,16,Slippery Rock,304
2016,regular,6,AFCA Division II Coaches Poll,17,Valdosta State,253
2016,regular,6,AFCA Division II Coaches Poll,18,Assumption,200
2016,regular,6,AFCA Division II Coaches Poll,19,Azusa Pacific,179
2016,regular,6,AFCA Division II Coaches Poll,20,Florida Tech,149
2016,regular,6,AFCA Division II Coaches Poll,21,UNC Pembroke,148
2016,regular,6,AFCA Division II Coaches Poll,22,Bemidji State,132
2016,regular,6,AFCA Division II Coaches Poll,23,Colorado Mesa,118
2016,regular,6,AFCA Division II Coaches Poll,24,West Georgia,90
2016,regular,6,AFCA Division II Coaches Poll,25,Wayne State (MI),85
2016,regular,7,AP Top 25,1,Alabama,1520
2016,regular,7,AP Top 25,2,Ohio State,1444
2016,regular,7,AP Top 25,3,Clemson,1406
2016,regular,7,AP Top 25,4,Michigan,1339
2016,regular,7,AP Top 25,5,Washington,1286
2016,regular,7,AP Top 25,6,Texas A&M,1202
2016,regular,7,AP Top 25,7,Louisville,1193
2016,regular,7,AP Top 25,8,Wisconsin,1020
2016,regular,7,AP Top 25,9,Tennessee,962
2016,regular,7,AP Top 25,10,Nebraska,958
2016,regular,7,AP Top 25,11,Baylor,934
2016,regular,7,AP Top 25,12,Ole Miss,800
2016,regular,7,AP Top 25,13,Houston,701
2016,regular,7,AP Top 25,14,Florida State,628
2016,regular,7,AP Top 25,15,Boise State,590
2016,regular,7,AP Top 25,16,Miami,576
2016,regular,7,AP Top 25,17,Virginia Tech,546
2016,regular,7,AP Top 25,18,Florida,483
2016,regular,7,AP Top 25,19,Oklahoma,476
2016,regular,7,AP Top 25,20,West Virginia,424
2016,regular,7,AP Top 25,21,Utah,287
2016,regular,7,AP Top 25,22,Arkansas,203
2016,regular,7,AP Top 25,23,Auburn,166
2016,regular,7,AP Top 25,24,Western Michigan,154
2016,regular,7,AP Top 25,25,Navy,122
2016,regular,7,Coaches Poll,1,Alabama,1570
2016,regular,7,Coaches Poll,2,Ohio State,1504
2016,regular,7,Coaches Poll,3,Clemson,1455
2016,regular,7,Coaches Poll,4,Michigan,1370
2016,regular,7,Coaches Poll,5,Washington,1329
2016,regular,7,Coaches Poll,6,Texas A&M,1256
2016,regular,7,Coaches Poll,7,Louisville,1201
2016,regular,7,Coaches Poll,8,Baylor,1061
2016,regular,7,Coaches Poll,9,Nebraska,1052
2016,regular,7,Coaches Poll,10,Wisconsin,995
2016,regular,7,Coaches Poll,11,Tennessee,919
2016,regular,7,Coaches Poll,12,Houston,754
2016,regular,7,Coaches Poll,13,Ole Miss,746
2016,regular,7,Coaches Poll,14,Florida,661
2016,regular,7,Coaches Poll,15,Boise State,628
2016,regular,7,Coaches Poll,16,Florida State,584
2016,regular,7,Coaches Poll,17,Miami,580
2016,regular,7,Coaches Poll,18,West Virginia,526
2016,regular,7,Coaches Poll,19,Virginia Tech,441
2016,regular,7,Coaches Poll,20,Oklahoma,424
2016,regular,7,Coaches Poll,21,Utah,408
2016,regular,7,Coaches Poll,22,Arkansas,194
2016,regular,7,Coaches Poll,23,Western Michigan,185
2016,regular,7,Coaches Poll,24,Arizona State,116
2016,regular,7,Coaches Poll,25,LSU,81
2016,regular,7,FCS Coaches Poll,1,North Dakota State,650
2016,regular,7,FCS Coaches Poll,2,Sam Houston State,617
2016,regular,7,FCS Coaches Poll,3,Chattanooga,588
2016,regular,7,FCS Coaches Poll,4,Jacksonville State,577
2016,regular,7,FCS Coaches Poll,5,Eastern Washington,555
2016,regular,7,FCS Coaches Poll,6,James Madison,506
2016,regular,7,FCS Coaches Poll,7,Richmond,493
2016,regular,7,FCS Coaches Poll,8,Charleston Southern,440
2016,regular,7,FCS Coaches Poll,9,The Citadel,439
2016,regular,7,FCS Coaches Poll,10,Montana,413
2016,regular,7,FCS Coaches Poll,11,Villanova,376
2016,regular,7,FCS Coaches Poll,12,Youngstown State,361
2016,regular,7,FCS Coaches Poll,13,Western Illinois,301
2016,regular,7,FCS Coaches Poll,14,South Dakota State,299
2016,regular,7,FCS Coaches Poll,15,Harvard,266
2016,regular,7,FCS Coaches Poll,16,North Carolina A&T,241
2016,regular,7,FCS Coaches Poll,17,Eastern Illinois,207
2016,regular,7,FCS Coaches Poll,18,North Dakota,202
2016,regular,7,FCS Coaches Poll,19,Albany,178
2016,regular,7,FCS Coaches Poll,20,Cal Poly,133
2016,regular,7,FCS Coaches Poll,21,Northern Iowa,128
2016,regular,7,FCS Coaches Poll,22,Central Arkansas,125
2016,regular,7,FCS Coaches Poll,23,Grambling,67
2016,regular,7,FCS Coaches Poll,24,Samford,64
2016,regular,7,FCS Coaches Poll,25,New Hampshire,51
2016,regular,7,AFCA Division II Coaches Poll,1,Northwest Missouri State,750
2016,regular,7,AFCA Division II Coaches Poll,2,Grand Valley State,717
2016,regular,7,AFCA Division II Coaches Poll,3,Shepherd,689
2016,regular,7,AFCA Division II Coaches Poll,4,Midwestern State,660
2016,regular,7,AFCA Division II Coaches Poll,5,Tuskegee,619
2016,regular,7,AFCA Division II Coaches Poll,6,Sioux Falls,596
2016,regular,7,AFCA Division II Coaches Poll,7,Harding,537
2016,regular,7,AFCA Division II Coaches Poll,8,California (PA),536
2016,regular,7,AFCA Division II Coaches Poll,9,Texas A&M-Commerce,496
2016,regular,7,AFCA Division II Coaches Poll,10,North Alabama,494
2016,regular,7,AFCA Division II Coaches Poll,11,Ashland,458
2016,regular,7,AFCA Division II Coaches Poll,12,Emporia State,390
2016,regular,7,AFCA Division II Coaches Poll,13,Indiana (PA),387
2016,regular,7,AFCA Division II Coaches Poll,14,LIU Post,343
2016,regular,7,AFCA Division II Coaches Poll,15,Henderson State,333
2016,regular,7,AFCA Division II Coaches Poll,16,Valdosta State,294
2016,regular,7,AFCA Division II Coaches Poll,17,Azusa Pacific,239
2016,regular,7,AFCA Division II Coaches Poll,18,Assumption,230
2016,regular,7,AFCA Division II Coaches Poll,19,Florida Tech,203
2016,regular,7,AFCA Division II Coaches Poll,20,UNC Pembroke,181
2016,regular,7,AFCA Division II Coaches Poll,21,Bemidji State,148
2016,regular,7,AFCA Division II Coaches Poll,22,Wayne State (MI),141
2016,regular,7,AFCA Division II Coaches Poll,23,Fairmont State,87
2016,regular,7,AFCA Division II Coaches Poll,24,Minnesota-Duluth,56
2016,regular,7,AFCA Division II Coaches Poll,25,Ferris State,53
2016,regular,8,AP Top 25,1,Alabama,1524
2016,regular,8,AP Top 25,2,Ohio State,1457
2016,regular,8,AP Top 25,3,Michigan,1368
2016,regular,8,AP Top 25,4,Clemson,1337
2016,regular,8,AP Top 25,5,Washington,1304
2016,regular,8,AP Top 25,6,Texas A&M,1218
2016,regular,8,AP Top 25,7,Louisville,1168
2016,regular,8,AP Top 25,8,Nebraska,1037
2016,regular,8,AP Top 25,9,Baylor,1021
2016,regular,8,AP Top 25,10,Wisconsin,935
2016,regular,8,AP Top 25,11,Houston,766
2016,regular,8,AP Top 25,12,West Virginia,744
2016,regular,8,AP Top 25,13,Florida State,733
2016,regular,8,AP Top 25,14,Boise State,694
2016,regular,8,AP Top 25,15,Florida,626
2016,regular,8,AP Top 25,16,Oklahoma,612
2016,regular,8,AP Top 25,17,Arkansas,584
2016,regular,8,AP Top 25,18,Tennessee,550
2016,regular,8,AP Top 25,19,Utah,479
2016,regular,8,AP Top 25,20,Western Michigan,285
2016,regular,8,AP Top 25,21,Auburn,277
2016,regular,8,AP Top 25,22,North Carolina,254
2016,regular,8,AP Top 25,23,Ole Miss,188
2016,regular,8,AP Top 25,24,Navy,163
2016,regular,8,AP Top 25,25,LSU,123
2016,regular,8,Coaches Poll,1,Alabama,1597
2016,regular,8,Coaches Poll,2,Ohio State,1524
2016,regular,8,Coaches Poll,3,Clemson,1432
2016,regular,8,Coaches Poll,4,Michigan,1413
2016,regular,8,Coaches Poll,5,Washington,1366
2016,regular,8,Coaches Poll,6,Texas A&M,1287
2016,regular,8,Coaches Poll,7,Louisville,1207
2016,regular,8,Coaches Poll,8,Baylor,1130
2016,regular,8,Coaches Poll,9,Nebraska,1114
2016,regular,8,Coaches Poll,10,Wisconsin,874
2016,regular,8,Coaches Poll,11,Houston,841
2016,regular,8,Coaches Poll,12,Florida,830
2016,regular,8,Coaches Poll,13,West Virginia,781
2016,regular,8,Coaches Poll,14,Boise State,772
2016,regular,8,Coaches Poll,15,Florida State,709
2016,regular,8,Coaches Poll,16,Oklahoma,600
2016,regular,8,Coaches Poll,17,Arkansas,570
2016,regular,8,Coaches Poll,18,Utah,538
2016,regular,8,Coaches Poll,19,Tennessee,457
2016,regular,8,Coaches Poll,20,Western Michigan,317
2016,regular,8,Coaches Poll,21,North Carolina,250
2016,regular,8,Coaches Poll,22,Ole Miss,182
2016,regular,8,Coaches Poll,23,LSU,176
2016,regular,8,Coaches Poll,24,Auburn,156
2016,regular,8,Coaches Poll,25,Navy,133
2016,regular,8,FCS Coaches Poll,1,Sam Houston State,643
2016,regular,8,FCS Coaches Poll,2,Jacksonville State,612
2016,regular,8,FCS Coaches Poll,3,Eastern Washington,556
2016,regular,8,FCS Coaches Poll,4,North Dakota State,546
2016,regular,8,FCS Coaches Poll,5,James Madison,533
2016,regular,8,FCS Coaches Poll,6,The Citadel,513
2016,regular,8,FCS Coaches Poll,7,Richmond,495
2016,regular,8,FCS Coaches Poll,8,Chattanooga,439
2016,regular,8,FCS Coaches Poll,9,Charleston Southern,431
2016,regular,8,FCS Coaches Poll,10,Montana,428
2016,regular,8,FCS Coaches Poll,11,South Dakota State,409
2016,regular,8,FCS Coaches Poll,12,Youngstown State,376
2016,regular,8,FCS Coaches Poll,13,Western Illinois,336
2016,regular,8,FCS Coaches Poll,14,North Carolina A&T,294
2016,regular,8,FCS Coaches Poll,15,Eastern Illinois,258
2016,regular,8,FCS Coaches Poll,16,North Dakota,253
2016,regular,8,FCS Coaches Poll,17,Villanova,220
2016,regular,8,FCS Coaches Poll,18,Cal Poly,207
2016,regular,8,FCS Coaches Poll,18,Central Arkansas,207
2016,regular,8,FCS Coaches Poll,20,Samford,147
2016,regular,8,FCS Coaches Poll,21,Grambling,95
2016,regular,8,FCS Coaches Poll,22,Stony Brook,91
2016,regular,8,FCS Coaches Poll,23,Harvard,87
2016,regular,8,FCS Coaches Poll,24,Albany,50
2016,regular,8,FCS Coaches Poll,25,Tennessee State,43
2016,regular,8,AFCA Division II Coaches Poll,1,Northwest Missouri State,750
2016,regular,8,AFCA Division II Coaches Poll,2,Grand Valley State,717
2016,regular,8,AFCA Division II Coaches Poll,3,Shepherd,692
2016,regular,8,AFCA Division II Coaches Poll,4,Sioux Falls,649
2016,regular,8,AFCA Division II Coaches Poll,5,Harding,614
2016,regular,8,AFCA Division II Coaches Poll,6,California (PA),598
2016,regular,8,AFCA Division II Coaches Poll,7,North Alabama,541
2016,regular,8,AFCA Division II Coaches Poll,8,Texas A&M-Commerce,540
2016,regular,8,AFCA Division II Coaches Poll,9,Ashland,507
2016,regular,8,AFCA Division II Coaches Poll,10,Emporia State,448
2016,regular,8,AFCA Division II Coaches Poll,11,LIU Post,432
2016,regular,8,AFCA Division II Coaches Poll,12,Indiana (PA),414
2016,regular,8,AFCA Division II Coaches Poll,13,Midwestern State,361
2016,regular,8,AFCA Division II Coaches Poll,14,Valdosta State,350
2016,regular,8,AFCA Division II Coaches Poll,15,Azusa Pacific,325
2016,regular,8,AFCA Division II Coaches Poll,16,Assumption,285
2016,regular,8,AFCA Division II Coaches Poll,17,Tuskegee,258
2016,regular,8,AFCA Division II Coaches Poll,18,UNC Pembroke,253
2016,regular,8,AFCA Division II Coaches Poll,19,Wayne State (MI),221
2016,regular,8,AFCA Division II Coaches Poll,20,Fairmont State,201
2016,regular,8,AFCA Division II Coaches Poll,21,Minnesota-Duluth,174
2016,regular,8,AFCA Division II Coaches Poll,22,Ferris State,115
2016,regular,8,AFCA Division II Coaches Poll,23,Newberry,98
2016,regular,8,AFCA Division II Coaches Poll,24,Wingate,55
2016,regular,8,AFCA Division II Coaches Poll,25,Notre Dame College,27
2016,regular,8,AFCA Division II Coaches Poll,25,Southwest Baptist,27
2016,regular,9,AP Top 25,1,Alabama,1524
2016,regular,9,AP Top 25,2,Michigan,1446
2016,regular,9,AP Top 25,3,Clemson,1382
2016,regular,9,AP Top 25,4,Washington,1373
2016,regular,9,AP Top 25,5,Louisville,1276
2016,regular,9,AP Top 25,6,Ohio State,1143
2016,regular,9,AP Top 25,7,Nebraska,1083
2016,regular,9,AP Top 25,8,Baylor,1063
2016,regular,9,AP Top 25,9,Texas A&M,1007
2016,regular,9,AP Top 25,10,West Virginia,997
2016,regular,9,AP Top 25,11,Wisconsin,980
2016,regular,9,AP Top 25,12,Florida State,725
2016,regular,9,AP Top 25,13,Boise State,716
2016,regular,9,AP Top 25,14,Florida,654
2016,regular,9,AP Top 25,15,Auburn,641
2016,regular,9,AP Top 25,16,Oklahoma,626
2016,regular,9,AP Top 25,17,Utah,584
2016,regular,9,AP Top 25,18,Tennessee,572
2016,regular,9,AP Top 25,19,LSU,352
2016,regular,9,AP Top 25,20,Western Michigan,349
2016,regular,9,AP Top 25,21,North Carolina,328
2016,regular,9,AP Top 25,22,Navy,251
2016,regular,9,AP Top 25,23,Colorado,207
2016,regular,9,AP Top 25,24,Penn State,193
2016,regular,9,AP Top 25,25,Virginia Tech,110
2016,regular,9,Coaches Poll,1,Alabama,1599
2016,regular,9,Coaches Poll,2,Michigan,1486
2016,regular,9,Coaches Poll,3,Clemson,1485
2016,regular,9,Coaches Poll,4,Washington,1434
2016,regular,9,Coaches Poll,5,Louisville,1321
2016,regular,9,Coaches Poll,6,Baylor,1194
2016,regular,9,Coaches Poll,6,Nebraska,1194
2016,regular,9,Coaches Poll,8,Ohio State,1137
2016,regular,9,Coaches Poll,9,West Virginia,1007
2016,regular,9,Coaches Poll,10,Texas A&M,979
2016,regular,9,Coaches Poll,11,Wisconsin,963
2016,regular,9,Coaches Poll,12,Florida,821
2016,regular,9,Coaches Poll,13,Boise State,776
2016,regular,9,Coaches Poll,14,Florida State,767
2016,regular,9,Coaches Poll,15,Oklahoma,692
2016,regular,9,Coaches Poll,16,Utah,664
2016,regular,9,Coaches Poll,17,Auburn,552
2016,regular,9,Coaches Poll,18,Tennessee,523
2016,regular,9,Coaches Poll,19,LSU,424
2016,regular,9,Coaches Poll,20,North Carolina,388
2016,regular,9,Coaches Poll,21,Western Michigan,352
2016,regular,9,Coaches Poll,22,Navy,243
2016,regular,9,Coaches Poll,23,Colorado,242
2016,regular,9,Coaches Poll,24,Houston,144
2016,regular,9,Coaches Poll,25,Virginia Tech,116
2016,regular,9,FCS Coaches Poll,1,Sam Houston State,646
2016,regular,9,FCS Coaches Poll,2,Jacksonville State,620
2016,regular,9,FCS Coaches Poll,3,Eastern Washington,585
2016,regular,9,FCS Coaches Poll,4,North Dakota State,574
2016,regular,9,FCS Coaches Poll,5,James Madison,533
2016,regular,9,FCS Coaches Poll,6,Richmond,507
2016,regular,9,FCS Coaches Poll,7,The Citadel,503
2016,regular,9,FCS Coaches Poll,8,Chattanooga,457
2016,regular,9,FCS Coaches Poll,9,Charleston Southern,439
2016,regular,9,FCS Coaches Poll,10,South Dakota State,433
2016,regular,9,FCS Coaches Poll,11,North Carolina A&T,355
2016,regular,9,FCS Coaches Poll,12,North Dakota,327
2016,regular,9,FCS Coaches Poll,13,Villanova,296
2016,regular,9,FCS Coaches Poll,14,Youngstown State,282
2016,regular,9,FCS Coaches Poll,15,Western Illinois,276
2016,regular,9,FCS Coaches Poll,16,Montana,272
2016,regular,9,FCS Coaches Poll,17,Cal Poly,242
2016,regular,9,FCS Coaches Poll,18,Central Arkansas,241
2016,regular,9,FCS Coaches Poll,19,Samford,208
2016,regular,9,FCS Coaches Poll,20,Stony Brook,148
2016,regular,9,FCS Coaches Poll,21,Grambling,138
2016,regular,9,FCS Coaches Poll,22,Eastern Illinois,95
2016,regular,9,FCS Coaches Poll,23,Harvard,74
2016,regular,9,FCS Coaches Poll,24,Lehigh,41
2016,regular,9,FCS Coaches Poll,25,South Dakota,34
2016,regular,9,AFCA Division II Coaches Poll,1,Northwest Missouri State,750
2016,regular,9,AFCA Division II Coaches Poll,2,Grand Valley State,716
2016,regular,9,AFCA Division II Coaches Poll,3,Shepherd,688
2016,regular,9,AFCA Division II Coaches Poll,4,Sioux Falls,656
2016,regular,9,AFCA Division II Coaches Poll,5,Harding,615
2016,regular,9,AFCA Division II Coaches Poll,6,California (PA),602
2016,regular,9,AFCA Division II Coaches Poll,7,North Alabama,561
2016,regular,9,AFCA Division II Coaches Poll,8,Texas A&M-Commerce,535
2016,regular,9,AFCA Division II Coaches Poll,9,Emporia State,493
2016,regular,9,AFCA Division II Coaches Poll,10,LIU Post,463
2016,regular,9,AFCA Division II Coaches Poll,11,Indiana (PA),450
2016,regular,9,AFCA Division II Coaches Poll,12,Midwestern State,429
2016,regular,9,AFCA Division II Coaches Poll,13,Azusa Pacific,372
2016,regular,9,AFCA Division II Coaches Poll,14,Tuskegee,329
2016,regular,9,AFCA Division II Coaches Poll,15,Assumption,326
2016,regular,9,AFCA Division II Coaches Poll,16,UNC Pembroke,301
2016,regular,9,AFCA Division II Coaches Poll,17,Fairmont State,288
2016,regular,9,AFCA Division II Coaches Poll,18,Minnesota-Duluth,236
2016,regular,9,AFCA Division II Coaches Poll,19,Ferris State,201
2016,regular,9,AFCA Division II Coaches Poll,20,Newberry,180
2016,regular,9,AFCA Division II Coaches Poll,21,Ashland,134
2016,regular,9,AFCA Division II Coaches Poll,22,Southwest Baptist,110
2016,regular,9,AFCA Division II Coaches Poll,23,Valdosta State,58
2016,regular,9,AFCA Division II Coaches Poll,24,Edinboro,56
2016,regular,9,AFCA Division II Coaches Poll,25,Central Missouri State,44
2016,regular,10,Playoff Committee Rankings,1,Alabama,0
2016,regular,10,Playoff Committee Rankings,2,Clemson,0
2016,regular,10,Playoff Committee Rankings,3,Michigan,0
2016,regular,10,Playoff Committee Rankings,4,Texas A&M,0
2016,regular,10,Playoff Committee Rankings,5,Washington,0
2016,regular,10,Playoff Committee Rankings,6,Ohio State,0
2016,regular,10,Playoff Committee Rankings,7,Louisville,0
2016,regular,10,Playoff Committee Rankings,8,Wisconsin,0
2016,regular,10,Playoff Committee Rankings,9,Auburn,0
2016,regular,10,Playoff Committee Rankings,10,Nebraska,0
2016,regular,10,Playoff Committee Rankings,11,Florida,0
2016,regular,10,Playoff Committee Rankings,12,Penn State,0
2016,regular,10,Playoff Committee Rankings,13,LSU,0
2016,regular,10,Playoff Committee Rankings,14,Oklahoma,0
2016,regular,10,Playoff Committee Rankings,15,Colorado,0
2016,regular,10,Playoff Committee Rankings,16,Utah,0
2016,regular,10,Playoff Committee Rankings,17,Baylor,0
2016,regular,10,Playoff Committee Rankings,18,Oklahoma State,0
2016,regular,10,Playoff Committee Rankings,19,Virginia Tech,0
2016,regular,10,Playoff Committee Rankings,20,West Virginia,0
2016,regular,10,Playoff Committee Rankings,21,North Carolina,0
2016,regular,10,Playoff Committee Rankings,22,Florida State,0
2016,regular,10,Playoff Committee Rankings,23,Western Michigan,0
2016,regular,10,Playoff Committee Rankings,24,Boise State,0
2016,regular,10,Playoff Committee Rankings,25,Washington State,0
2016,regular,10,AP Top 25,1,Alabama,1524
2016,regular,10,AP Top 25,2,Michigan,1435
2016,regular,10,AP Top 25,3,Clemson,1401
2016,regular,10,AP Top 25,4,Washington,1369
2016,regular,10,AP Top 25,5,Louisville,1262
2016,regular,10,AP Top 25,6,Ohio State,1207
2016,regular,10,AP Top 25,7,Texas A&M,1150
2016,regular,10,AP Top 25,8,Wisconsin,1122
2016,regular,10,AP Top 25,9,Nebraska,951
2016,regular,10,AP Top 25,10,Florida,929
2016,regular,10,AP Top 25,11,Auburn,927
2016,regular,10,AP Top 25,12,Oklahoma,835
2016,regular,10,AP Top 25,13,Baylor,693
2016,regular,10,AP Top 25,14,West Virginia,620
2016,regular,10,AP Top 25,15,LSU,586
2016,regular,10,AP Top 25,16,Utah,506
2016,regular,10,AP Top 25,17,Western Michigan,481
2016,regular,10,AP Top 25,18,North Carolina,423
2016,regular,10,AP Top 25,19,Florida State,409
2016,regular,10,AP Top 25,20,Penn State,390
2016,regular,10,AP Top 25,21,Colorado,375
2016,regular,10,AP Top 25,22,Oklahoma State,355
2016,regular,10,AP Top 25,23,Virginia Tech,345
2016,regular,10,AP Top 25,24,Boise State,203
2016,regular,10,AP Top 25,25,Washington State,139
2016,regular,10,Coaches Poll,1,Alabama,1599
2016,regular,10,Coaches Poll,2,Michigan,1492
2016,regular,10,Coaches Poll,3,Clemson,1488
2016,regular,10,Coaches Poll,4,Washington,1434
2016,regular,10,Coaches Poll,5,Louisville,1322
2016,regular,10,Coaches Poll,6,Ohio State,1269
2016,regular,10,Coaches Poll,7,Texas A&M,1207
2016,regular,10,Coaches Poll,8,Wisconsin,1147
2016,regular,10,Coaches Poll,9,Florida,1039
2016,regular,10,Coaches Poll,10,Nebraska,963
2016,regular,10,Coaches Poll,11,Oklahoma,907
2016,regular,10,Coaches Poll,12,Auburn,896
2016,regular,10,Coaches Poll,13,Baylor,810
2016,regular,10,Coaches Poll,14,LSU,652
2016,regular,10,Coaches Poll,15,West Virginia,642
2016,regular,10,Coaches Poll,16,Utah,523
2016,regular,10,Coaches Poll,17,North Carolina,500
2016,regular,10,Coaches Poll,18,Western Michigan,448
2016,regular,10,Coaches Poll,19,Florida State,432
2016,regular,10,Coaches Poll,20,Colorado,394
2016,regular,10,Coaches Poll,21,Virginia Tech,335
2016,regular,10,Coaches Poll,22,Oklahoma State,298
2016,regular,10,Coaches Poll,23,Penn State,296
2016,regular,10,Coaches Poll,24,Boise State,266
2016,regular,10,Coaches Poll,25,Washington State,146
2016,regular,10,FCS Coaches Poll,1,Sam Houston State,644
2016,regular,10,FCS Coaches Poll,2,Jacksonville State,621
2016,regular,10,FCS Coaches Poll,3,Eastern Washington,593
2016,regular,10,FCS Coaches Poll,4,North Dakota State,575
