season,seasonType,week,poll,rank,school,points
2018,regular,5,AFCA Division II Coaches Poll,16,Northwest Missouri State,341
2018,regular,5,AFCA Division II Coaches Poll,17,Southern Arkansas,293
2018,regular,5,AFCA Division II Coaches Poll,18,Fort Hays State,278
2018,regular,5,AFCA Division II Coaches Poll,19,Harding,217
2018,regular,5,AFCA Division II Coaches Poll,20,Notre Dame College,190
2018,regular,5,AFCA Division II Coaches Poll,21,Tarleton State,177
2018,regular,5,AFCA Division II Coaches Poll,22,Indianapolis,160
2018,regular,5,AFCA Division II Coaches Poll,23,Kutztown,61
2018,regular,5,AFCA Division II Coaches Poll,24,Azusa Pacific,55
2018,regular,5,AFCA Division II Coaches Poll,25,Central Washington,54
2018,regular,6,AP Top 25,1,Alabama,1497
2018,regular,6,AP Top 25,2,Georgia,1405
2018,regular,6,AP Top 25,3,Ohio State,1395
2018,regular,6,AP Top 25,4,Clemson,1278
2018,regular,6,AP Top 25,5,LSU,1233
2018,regular,6,AP Top 25,6,Notre Dame,1216
2018,regular,6,AP Top 25,7,Oklahoma,1193
2018,regular,6,AP Top 25,8,Auburn,1002
2018,regular,6,AP Top 25,9,West Virginia,998
2018,regular,6,AP Top 25,10,Washington,978
2018,regular,6,AP Top 25,11,Penn State,920
2018,regular,6,AP Top 25,12,UCF,759
2018,regular,6,AP Top 25,13,Kentucky,707
2018,regular,6,AP Top 25,14,Stanford,700
2018,regular,6,AP Top 25,15,Michigan,687
2018,regular,6,AP Top 25,16,Wisconsin,642
2018,regular,6,AP Top 25,17,Miami,600
2018,regular,6,AP Top 25,18,Oregon,462
2018,regular,6,AP Top 25,19,Texas,403
2018,regular,6,AP Top 25,20,Michigan State,281
2018,regular,6,AP Top 25,21,Colorado,225
2018,regular,6,AP Top 25,22,Florida,210
2018,regular,6,AP Top 25,23,NC State,118
2018,regular,6,AP Top 25,24,Virginia Tech,89
2018,regular,6,AP Top 25,25,Oklahoma State,88
2018,regular,6,Coaches Poll,1,Alabama,1597
2018,regular,6,Coaches Poll,2,Georgia,1490
2018,regular,6,Coaches Poll,3,Ohio State,1467
2018,regular,6,Coaches Poll,4,Clemson,1417
2018,regular,6,Coaches Poll,5,Oklahoma,1313
2018,regular,6,Coaches Poll,6,LSU,1285
2018,regular,6,Coaches Poll,7,Notre Dame,1246
2018,regular,6,Coaches Poll,8,West Virginia,1055
2018,regular,6,Coaches Poll,9,Auburn,1049
2018,regular,6,Coaches Poll,10,Washington,1027
2018,regular,6,Coaches Poll,11,Penn State,1002
2018,regular,6,Coaches Poll,12,Wisconsin,797
2018,regular,6,Coaches Poll,13,UCF,763
2018,regular,6,Coaches Poll,14,Stanford,753
2018,regular,6,Coaches Poll,15,Kentucky,690
2018,regular,6,Coaches Poll,16,Michigan,627
2018,regular,6,Coaches Poll,17,Miami,587
2018,regular,6,Coaches Poll,18,Oregon,453
2018,regular,6,Coaches Poll,19,Michigan State,376
2018,regular,6,Coaches Poll,20,Texas,342
2018,regular,6,Coaches Poll,21,Oklahoma State,255
2018,regular,6,Coaches Poll,22,Colorado,170
2018,regular,6,Coaches Poll,23,Virginia Tech,167
2018,regular,6,Coaches Poll,24,Boise State,160
2018,regular,6,Coaches Poll,25,NC State,121
2018,regular,6,FCS Coaches Poll,1,North Dakota State,650
2018,regular,6,FCS Coaches Poll,2,James Madison,624
2018,regular,6,FCS Coaches Poll,3,Kennesaw State,581
2018,regular,6,FCS Coaches Poll,4,Eastern Washington,557
2018,regular,6,FCS Coaches Poll,4,South Dakota State,557
2018,regular,6,FCS Coaches Poll,6,Wofford,530
2018,regular,6,FCS Coaches Poll,7,Weber State,500
2018,regular,6,FCS Coaches Poll,8,Jacksonville State,466
2018,regular,6,FCS Coaches Poll,9,Elon,438
2018,regular,6,FCS Coaches Poll,10,McNeese,418
2018,regular,6,FCS Coaches Poll,11,North Carolina A&T,368
2018,regular,6,FCS Coaches Poll,12,Nicholls,344
2018,regular,6,FCS Coaches Poll,13,Stony Brook,330
2018,regular,6,FCS Coaches Poll,14,Illinois State,266
2018,regular,6,FCS Coaches Poll,15,Montana,262
2018,regular,6,FCS Coaches Poll,16,Sam Houston State,242
2018,regular,6,FCS Coaches Poll,17,Rhode Island,205
2018,regular,6,FCS Coaches Poll,18,Central Arkansas,198
2018,regular,6,FCS Coaches Poll,19,Villanova,185
2018,regular,6,FCS Coaches Poll,20,Colgate,149
2018,regular,6,FCS Coaches Poll,21,UC Davis,144
2018,regular,6,FCS Coaches Poll,22,Northern Iowa,139
2018,regular,6,FCS Coaches Poll,23,Princeton,72
2018,regular,6,FCS Coaches Poll,24,Towson,65
2018,regular,6,FCS Coaches Poll,25,Maine,63
2018,regular,6,AFCA Division II Coaches Poll,1,Minnesota State,819
2018,regular,6,AFCA Division II Coaches Poll,2,Grand Valley State,780
2018,regular,6,AFCA Division II Coaches Poll,3,Ferris State,770
2018,regular,6,AFCA Division II Coaches Poll,4,West Georgia,708
2018,regular,6,AFCA Division II Coaches Poll,5,Ouachita Baptist,665
2018,regular,6,AFCA Division II Coaches Poll,6,Minnesota-Duluth,630
2018,regular,6,AFCA Division II Coaches Poll,7,Texas A&M-Commerce,594
2018,regular,6,AFCA Division II Coaches Poll,8,Valdosta State,584
2018,regular,6,AFCA Division II Coaches Poll,9,Colorado Mines,525
2018,regular,6,AFCA Division II Coaches Poll,10,West Florida,496
2018,regular,6,AFCA Division II Coaches Poll,11,West Chester,463
2018,regular,6,AFCA Division II Coaches Poll,12,Midwestern State,450
2018,regular,6,AFCA Division II Coaches Poll,13,Northwest Missouri State,448
2018,regular,6,AFCA Division II Coaches Poll,14,Colorado State-Pueblo,406
2018,regular,6,AFCA Division II Coaches Poll,15,Southern Arkansas,356
2018,regular,6,AFCA Division II Coaches Poll,16,Tarleton State,319
2018,regular,6,AFCA Division II Coaches Poll,17,Notre Dame College,296
2018,regular,6,AFCA Division II Coaches Poll,18,Pittsburg State,281
2018,regular,6,AFCA Division II Coaches Poll,19,Kutztown,220
2018,regular,6,AFCA Division II Coaches Poll,20,Indianapolis,215
2018,regular,6,AFCA Division II Coaches Poll,21,Central Washington,111
2018,regular,6,AFCA Division II Coaches Poll,22,Tiffin,93
2018,regular,6,AFCA Division II Coaches Poll,23,Indiana (PA),71
2018,regular,6,AFCA Division II Coaches Poll,24,Harding,66
2018,regular,6,AFCA Division II Coaches Poll,25,LIU Post,64
2018,regular,7,AP Top 25,1,Alabama,1522
2018,regular,7,AP Top 25,2,Georgia,1426
2018,regular,7,AP Top 25,3,Ohio State,1420
2018,regular,7,AP Top 25,4,Clemson,1331
2018,regular,7,AP Top 25,5,Notre Dame,1315
2018,regular,7,AP Top 25,6,West Virginia,1174
2018,regular,7,AP Top 25,7,Washington,1098
2018,regular,7,AP Top 25,8,Penn State,1097
2018,regular,7,AP Top 25,9,Texas,956
2018,regular,7,AP Top 25,10,UCF,917
2018,regular,7,AP Top 25,11,Oklahoma,879
2018,regular,7,AP Top 25,12,Michigan,875
2018,regular,7,AP Top 25,13,LSU,794
2018,regular,7,AP Top 25,14,Florida,719
2018,regular,7,AP Top 25,15,Wisconsin,710
2018,regular,7,AP Top 25,16,Miami,591
2018,regular,7,AP Top 25,17,Oregon,505
2018,regular,7,AP Top 25,18,Kentucky,485
2018,regular,7,AP Top 25,19,Colorado,419
2018,regular,7,AP Top 25,20,NC State,342
2018,regular,7,AP Top 25,21,Auburn,335
2018,regular,7,AP Top 25,22,Texas A&M,257
2018,regular,7,AP Top 25,23,South Florida,144
2018,regular,7,AP Top 25,24,Mississippi State,136
2018,regular,7,AP Top 25,25,Cincinnati,114
2018,regular,7,Coaches Poll,1,Alabama,1597
2018,regular,7,Coaches Poll,2,Georgia,1496
2018,regular,7,Coaches Poll,3,Ohio State,1476
2018,regular,7,Coaches Poll,4,Clemson,1433
2018,regular,7,Coaches Poll,5,Notre Dame,1348
2018,regular,7,Coaches Poll,6,West Virginia,1249
2018,regular,7,Coaches Poll,7,Washington,1148
2018,regular,7,Coaches Poll,8,Penn State,1136
2018,regular,7,Coaches Poll,9,UCF,932
2018,regular,7,Coaches Poll,10,Wisconsin,916
2018,regular,7,Coaches Poll,11,Oklahoma,903
2018,regular,7,Coaches Poll,12,LSU,858
2018,regular,7,Coaches Poll,13,Michigan,846
2018,regular,7,Coaches Poll,14,Texas,833
2018,regular,7,Coaches Poll,15,Miami,657
2018,regular,7,Coaches Poll,16,Florida,633
2018,regular,7,Coaches Poll,17,Oregon,558
2018,regular,7,Coaches Poll,18,Colorado,513
2018,regular,7,Coaches Poll,19,NC State,413
2018,regular,7,Coaches Poll,20,Kentucky,381
2018,regular,7,Coaches Poll,21,Auburn,357
2018,regular,7,Coaches Poll,22,Texas A&M,205
2018,regular,7,Coaches Poll,23,South Florida,185
2018,regular,7,Coaches Poll,24,Stanford,156
2018,regular,7,Coaches Poll,25,Cincinnati,133
2018,regular,7,FCS Coaches Poll,1,North Dakota State,650
2018,regular,7,FCS Coaches Poll,2,Kennesaw State,614
2018,regular,7,FCS Coaches Poll,3,Eastern Washington,592
2018,regular,7,FCS Coaches Poll,4,Wofford,535
2018,regular,7,FCS Coaches Poll,5,South Dakota State,533
2018,regular,7,FCS Coaches Poll,6,Elon,528
2018,regular,7,FCS Coaches Poll,7,Jacksonville State,483
2018,regular,7,FCS Coaches Poll,8,James Madison,449
2018,regular,7,FCS Coaches Poll,9,McNeese,438
2018,regular,7,FCS Coaches Poll,10,North Carolina A&T,413
2018,regular,7,FCS Coaches Poll,11,Nicholls,388
2018,regular,7,FCS Coaches Poll,12,Illinois State,344
2018,regular,7,FCS Coaches Poll,13,Weber State,323
2018,regular,7,FCS Coaches Poll,14,Sam Houston State,303
2018,regular,7,FCS Coaches Poll,15,Rhode Island,283
2018,regular,7,FCS Coaches Poll,16,Central Arkansas,222
2018,regular,7,FCS Coaches Poll,17,Colgate,200
2018,regular,7,FCS Coaches Poll,18,Towson,195
2018,regular,7,FCS Coaches Poll,19,UC Davis,193
2018,regular,7,FCS Coaches Poll,20,Stony Brook,149
2018,regular,7,FCS Coaches Poll,21,Princeton,130
2018,regular,7,FCS Coaches Poll,22,Maine,125
2018,regular,7,FCS Coaches Poll,23,Montana,104
2018,regular,7,FCS Coaches Poll,24,East Tennessee State,72
2018,regular,7,FCS Coaches Poll,25,Villanova,46
2018,regular,7,AFCA Division II Coaches Poll,1,Minnesota State,818
2018,regular,7,AFCA Division II Coaches Poll,2,Ferris State,797
2018,regular,7,AFCA Division II Coaches Poll,3,West Georgia,753
2018,regular,7,AFCA Division II Coaches Poll,4,Ouachita Baptist,688
2018,regular,7,AFCA Division II Coaches Poll,5,Minnesota-Duluth,661
2018,regular,7,AFCA Division II Coaches Poll,6,Colorado Mines,615
2018,regular,7,AFCA Division II Coaches Poll,7,Valdosta State,612
2018,regular,7,AFCA Division II Coaches Poll,8,Grand Valley State,580
2018,regular,7,AFCA Division II Coaches Poll,9,Tarleton State,523
2018,regular,7,AFCA Division II Coaches Poll,10,Midwestern State,506
2018,regular,7,AFCA Division II Coaches Poll,11,Northwest Missouri State,495
2018,regular,7,AFCA Division II Coaches Poll,12,West Chester,489
2018,regular,7,AFCA Division II Coaches Poll,13,Colorado State-Pueblo,445
2018,regular,7,AFCA Division II Coaches Poll,14,Notre Dame College,392
2018,regular,7,AFCA Division II Coaches Poll,15,Kutztown,330
2018,regular,7,AFCA Division II Coaches Poll,16,Indianapolis,268
2018,regular,7,AFCA Division II Coaches Poll,17,Tiffin,259
2018,regular,7,AFCA Division II Coaches Poll,18,Texas A&M-Commerce,215
2018,regular,7,AFCA Division II Coaches Poll,19,West Florida,206
2018,regular,7,AFCA Division II Coaches Poll,20,LIU Post,186
2018,regular,7,AFCA Division II Coaches Poll,21,Central Washington,174
2018,regular,7,AFCA Division II Coaches Poll,22,Southern Arkansas,136
2018,regular,7,AFCA Division II Coaches Poll,23,Indiana (PA),102
2018,regular,7,AFCA Division II Coaches Poll,24,Harding,94
2018,regular,7,AFCA Division II Coaches Poll,25,Ohio Dominican,89
2018,regular,8,AP Top 25,1,Alabama,1524
2018,regular,8,AP Top 25,2,Ohio State,1457
2018,regular,8,AP Top 25,3,Clemson,1392
2018,regular,8,AP Top 25,4,Notre Dame,1355
2018,regular,8,AP Top 25,5,LSU,1244
2018,regular,8,AP Top 25,6,Michigan,1146
2018,regular,8,AP Top 25,7,Texas,1144
2018,regular,8,AP Top 25,8,Georgia,1085
2018,regular,8,AP Top 25,9,Oklahoma,999
2018,regular,8,AP Top 25,10,UCF,979
2018,regular,8,AP Top 25,11,Florida,931
2018,regular,8,AP Top 25,12,Oregon,917
2018,regular,8,AP Top 25,13,West Virginia,700
2018,regular,8,AP Top 25,14,Kentucky,678
2018,regular,8,AP Top 25,15,Washington,640
2018,regular,8,AP Top 25,16,NC State,592
2018,regular,8,AP Top 25,17,Texas A&M,551
2018,regular,8,AP Top 25,18,Penn State,523
2018,regular,8,AP Top 25,19,Iowa,266
2018,regular,8,AP Top 25,20,Cincinnati,243
2018,regular,8,AP Top 25,21,South Florida,242
2018,regular,8,AP Top 25,22,Mississippi State,231
2018,regular,8,AP Top 25,23,Wisconsin,226
2018,regular,8,AP Top 25,24,Michigan State,199
2018,regular,8,AP Top 25,25,Washington State,136
2018,regular,8,Coaches Poll,1,Alabama,1597
2018,regular,8,Coaches Poll,2,Ohio State,1518
2018,regular,8,Coaches Poll,3,Clemson,1484
2018,regular,8,Coaches Poll,4,Notre Dame,1408
2018,regular,8,Coaches Poll,5,LSU,1303
2018,regular,8,Coaches Poll,6,Georgia,1163
2018,regular,8,Coaches Poll,7,Michigan,1149
2018,regular,8,Coaches Poll,8,Texas,1138
2018,regular,8,Coaches Poll,9,UCF,1034
2018,regular,8,Coaches Poll,10,Oklahoma,1019
2018,regular,8,Coaches Poll,11,Oregon,927
2018,regular,8,Coaches Poll,12,Florida,918
2018,regular,8,Coaches Poll,13,West Virginia,768
2018,regular,8,Coaches Poll,14,Washington,682
2018,regular,8,Coaches Poll,15,NC State,637
2018,regular,8,Coaches Poll,16,Penn State,604
2018,regular,8,Coaches Poll,17,Kentucky,589
2018,regular,8,Coaches Poll,18,Texas A&M,501
2018,regular,8,Coaches Poll,19,Wisconsin,399
2018,regular,8,Coaches Poll,20,South Florida,346
2018,regular,8,Coaches Poll,21,Cincinnati,248
2018,regular,8,Coaches Poll,22,Iowa,218
2018,regular,8,Coaches Poll,23,Washington State,211
2018,regular,8,Coaches Poll,24,Stanford,147
2018,regular,8,Coaches Poll,25,Colorado,141
2018,regular,8,FCS Coaches Poll,1,North Dakota State,650
2018,regular,8,FCS Coaches Poll,2,Kennesaw State,622
2018,regular,8,FCS Coaches Poll,3,South Dakota State,598
2018,regular,8,FCS Coaches Poll,4,Jacksonville State,558
2018,regular,8,FCS Coaches Poll,5,James Madison,547
2018,regular,8,FCS Coaches Poll,6,McNeese,491
2018,regular,8,FCS Coaches Poll,7,Illinois State,465
2018,regular,8,FCS Coaches Poll,8,Eastern Washington,459
2018,regular,8,FCS Coaches Poll,9,Weber State,451
2018,regular,8,FCS Coaches Poll,10,Sam Houston State,375
2018,regular,8,FCS Coaches Poll,11,Elon,346
2018,regular,8,FCS Coaches Poll,12,Wofford,343
2018,regular,8,FCS Coaches Poll,13,Colgate,301
2018,regular,8,FCS Coaches Poll,14,Towson,297
2018,regular,8,FCS Coaches Poll,15,Central Arkansas,292
2018,regular,8,FCS Coaches Poll,16,UC Davis,279
2018,regular,8,FCS Coaches Poll,17,Stony Brook,187
2018,regular,8,FCS Coaches Poll,18,North Carolina A&T,184
2018,regular,8,FCS Coaches Poll,18,Princeton,184
2018,regular,8,FCS Coaches Poll,20,Maine,176
2018,regular,8,FCS Coaches Poll,21,East Tennessee State,134
2018,regular,8,FCS Coaches Poll,22,Nicholls,131
2018,regular,8,FCS Coaches Poll,23,Rhode Island,129
2018,regular,8,FCS Coaches Poll,24,Dartmouth,74
2018,regular,8,FCS Coaches Poll,25,Delaware,64
2018,regular,8,AFCA Division II Coaches Poll,1,Minnesota State,821
2018,regular,8,AFCA Division II Coaches Poll,2,Ferris State,768
2018,regular,8,AFCA Division II Coaches Poll,3,West Georgia,755
2018,regular,8,AFCA Division II Coaches Poll,4,Ouachita Baptist,678
2018,regular,8,AFCA Division II Coaches Poll,5,Minnesota-Duluth,670
2018,regular,8,AFCA Division II Coaches Poll,6,Colorado Mines,646
2018,regular,8,AFCA Division II Coaches Poll,7,Valdosta State,630
2018,regular,8,AFCA Division II Coaches Poll,8,Tarleton State,582
2018,regular,8,AFCA Division II Coaches Poll,9,Grand Valley State,541
2018,regular,8,AFCA Division II Coaches Poll,10,Midwestern State,524
2018,regular,8,AFCA Division II Coaches Poll,11,Northwest Missouri State,513
2018,regular,8,AFCA Division II Coaches Poll,12,West Chester,459
2018,regular,8,AFCA Division II Coaches Poll,13,Colorado State-Pueblo,414
2018,regular,8,AFCA Division II Coaches Poll,14,Notre Dame College,406
2018,regular,8,AFCA Division II Coaches Poll,15,Kutztown,342
2018,regular,8,AFCA Division II Coaches Poll,16,Indianapolis,338
2018,regular,8,AFCA Division II Coaches Poll,17,Tiffin,303
2018,regular,8,AFCA Division II Coaches Poll,18,Texas A&M-Commerce,241
2018,regular,8,AFCA Division II Coaches Poll,19,LIU Post,237
2018,regular,8,AFCA Division II Coaches Poll,20,Central Washington,175
2018,regular,8,AFCA Division II Coaches Poll,21,Southern Arkansas,171
2018,regular,8,AFCA Division II Coaches Poll,22,Indiana (PA),109
2018,regular,8,AFCA Division II Coaches Poll,23,Harding,95
2018,regular,8,AFCA Division II Coaches Poll,24,Lenoir-Rhyne,83
2018,regular,8,AFCA Division II Coaches Poll,25,Hillsdale,47
2018,regular,9,AP Top 25,1,Alabama,1525
2018,regular,9,AP Top 25,2,Clemson,1454
2018,regular,9,AP Top 25,3,Notre Dame,1400
2018,regular,9,AP Top 25,4,LSU,1327
2018,regular,9,AP Top 25,5,Michigan,1250
2018,regular,9,AP Top 25,6,Texas,1186
2018,regular,9,AP Top 25,7,Georgia,1136
2018,regular,9,AP Top 25,8,Oklahoma,1065
2018,regular,9,AP Top 25,9,Florida,998
2018,regular,9,AP Top 25,10,UCF,996
2018,regular,9,AP Top 25,11,Ohio State,958
2018,regular,9,AP Top 25,12,Kentucky,754
2018,regular,9,AP Top 25,13,West Virginia,747
2018,regular,9,AP Top 25,14,Washington State,692
2018,regular,9,AP Top 25,15,Washington,677
2018,regular,9,AP Top 25,16,Texas A&M,622
2018,regular,9,AP Top 25,17,Penn State,528
2018,regular,9,AP Top 25,18,Iowa,489
2018,regular,9,AP Top 25,19,Oregon,450
2018,regular,9,AP Top 25,20,Wisconsin,357
2018,regular,9,AP Top 25,21,South Florida,291
2018,regular,9,AP Top 25,22,NC State,186
2018,regular,9,AP Top 25,23,Utah,180
2018,regular,9,AP Top 25,24,Stanford,144
2018,regular,9,AP Top 25,25,Appalachian State,79
2018,regular,9,Coaches Poll,1,Alabama,1548
2018,regular,9,Coaches Poll,2,Clemson,1488
2018,regular,9,Coaches Poll,3,Notre Dame,1409
2018,regular,9,Coaches Poll,4,LSU,1352
2018,regular,9,Coaches Poll,5,Michigan,1228
2018,regular,9,Coaches Poll,6,Georgia,1207
2018,regular,9,Coaches Poll,7,Texas,1146
2018,regular,9,Coaches Poll,8,Oklahoma,1075
2018,regular,9,Coaches Poll,9,Ohio State,1030
2018,regular,9,Coaches Poll,10,UCF,1008
2018,regular,9,Coaches Poll,11,Florida,968
2018,regular,9,Coaches Poll,12,West Virginia,794
2018,regular,9,Coaches Poll,13,Washington,729
2018,regular,9,Coaches Poll,14,Kentucky,689
2018,regular,9,Coaches Poll,15,Washington State,633
2018,regular,9,Coaches Poll,16,Penn State,606
2018,regular,9,Coaches Poll,17,Texas A&M,583
2018,regular,9,Coaches Poll,18,Iowa,447
2018,regular,9,Coaches Poll,19,Wisconsin,430
2018,regular,9,Coaches Poll,20,South Florida,390
2018,regular,9,Coaches Poll,21,Oregon,383
2018,regular,9,Coaches Poll,22,NC State,222
2018,regular,9,Coaches Poll,23,Stanford,180
2018,regular,9,Coaches Poll,24,Utah,107
2018,regular,9,Coaches Poll,25,Miami,95
2018,regular,9,FCS Coaches Poll,1,North Dakota State,650
2018,regular,9,FCS Coaches Poll,2,Kennesaw State,623
2018,regular,9,FCS Coaches Poll,3,James Madison,595
2018,regular,9,FCS Coaches Poll,4,Eastern Washington,559
2018,regular,9,FCS Coaches Poll,5,Weber State,550
2018,regular,9,FCS Coaches Poll,6,Elon,486
2018,regular,9,FCS Coaches Poll,7,Wofford,448
2018,regular,9,FCS Coaches Poll,8,South Dakota State,443
2018,regular,9,FCS Coaches Poll,9,Illinois State,424
2018,regular,9,FCS Coaches Poll,10,Towson,390
2018,regular,9,FCS Coaches Poll,11,Colgate,379
2018,regular,9,FCS Coaches Poll,12,Jacksonville State,363
2018,regular,9,FCS Coaches Poll,13,UC Davis,343
2018,regular,9,FCS Coaches Poll,14,Central Arkansas,324
2018,regular,9,FCS Coaches Poll,15,Stony Brook,299
2018,regular,9,FCS Coaches Poll,16,McNeese,270
2018,regular,9,FCS Coaches Poll,17,Princeton,222
2018,regular,9,FCS Coaches Poll,18,North Carolina A&T,216
2018,regular,9,FCS Coaches Poll,19,Nicholls,137
2018,regular,9,FCS Coaches Poll,20,Dartmouth,135
2018,regular,9,FCS Coaches Poll,21,Delaware,128
2018,regular,9,FCS Coaches Poll,22,Sam Houston State,118
2018,regular,9,FCS Coaches Poll,23,Northern Iowa,104
2018,regular,9,FCS Coaches Poll,24,North Dakota,90
2018,regular,9,FCS Coaches Poll,25,East Tennessee State,72
2018,regular,9,AFCA Division II Coaches Poll,1,Minnesota State,818
2018,regular,9,AFCA Division II Coaches Poll,2,Ferris State,794
2018,regular,9,AFCA Division II Coaches Poll,3,West Georgia,754
2018,regular,9,AFCA Division II Coaches Poll,4,Ouachita Baptist,692
2018,regular,9,AFCA Division II Coaches Poll,5,Minnesota-Duluth,677
2018,regular,9,AFCA Division II Coaches Poll,6,Colorado Mines,657
2018,regular,9,AFCA Division II Coaches Poll,7,Valdosta State,615
2018,regular,9,AFCA Division II Coaches Poll,8,Tarleton State,608
2018,regular,9,AFCA Division II Coaches Poll,9,Grand Valley State,549
2018,regular,9,AFCA Division II Coaches Poll,10,Northwest Missouri State,525
2018,regular,9,AFCA Division II Coaches Poll,11,West Chester,496
2018,regular,9,AFCA Division II Coaches Poll,12,Colorado State-Pueblo,463
2018,regular,9,AFCA Division II Coaches Poll,13,Notre Dame College,432
2018,regular,9,AFCA Division II Coaches Poll,14,Indianapolis,347
2018,regular,9,AFCA Division II Coaches Poll,15,Tiffin,338
2018,regular,9,AFCA Division II Coaches Poll,16,Texas A&M-Commerce,289
2018,regular,9,AFCA Division II Coaches Poll,17,LIU Post,268
2018,regular,9,AFCA Division II Coaches Poll,18,Midwestern State,258
2018,regular,9,AFCA Division II Coaches Poll,19,Central Washington,201
2018,regular,9,AFCA Division II Coaches Poll,20,Southern Arkansas,193
2018,regular,9,AFCA Division II Coaches Poll,21,Lenoir-Rhyne,136
2018,regular,9,AFCA Division II Coaches Poll,22,Indiana (PA),121
2018,regular,9,AFCA Division II Coaches Poll,23,Kutztown,120
2018,regular,9,AFCA Division II Coaches Poll,24,Harding,112
2018,regular,9,AFCA Division II Coaches Poll,25,Hillsdale,88
2018,regular,10,Playoff Committee Rankings,1,Alabama,0
2018,regular,10,Playoff Committee Rankings,2,Clemson,0
2018,regular,10,Playoff Committee Rankings,3,LSU,0
2018,regular,10,Playoff Committee Rankings,4,Notre Dame,0
2018,regular,10,Playoff Committee Rankings,5,Michigan,0
2018,regular,10,Playoff Committee Rankings,6,Georgia,0
2018,regular,10,Playoff Committee Rankings,7,Oklahoma,0
2018,regular,10,Playoff Committee Rankings,8,Washington State,0
2018,regular,10,Playoff Committee Rankings,9,Kentucky,0
2018,regular,10,Playoff Committee Rankings,10,Ohio State,0
2018,regular,10,Playoff Committee Rankings,11,Florida,0
2018,regular,10,Playoff Committee Rankings,12,UCF,0
2018,regular,10,Playoff Committee Rankings,13,West Virginia,0
2018,regular,10,Playoff Committee Rankings,14,Penn State,0
2018,regular,10,Playoff Committee Rankings,15,Utah,0
2018,regular,10,Playoff Committee Rankings,16,Iowa,0
2018,regular,10,Playoff Committee Rankings,17,Texas,0
2018,regular,10,Playoff Committee Rankings,18,Mississippi State,0
2018,regular,10,Playoff Committee Rankings,19,Syracuse,0
2018,regular,10,Playoff Committee Rankings,20,Texas A&M,0
2018,regular,10,Playoff Committee Rankings,21,NC State,0
2018,regular,10,Playoff Committee Rankings,22,Boston College,0
2018,regular,10,Playoff Committee Rankings,23,Fresno State,0
2018,regular,10,Playoff Committee Rankings,24,Iowa State,0
2018,regular,10,Playoff Committee Rankings,25,Virginia,0
2018,regular,10,AP Top 25,1,Alabama,1500
2018,regular,10,AP Top 25,2,Clemson,1433
2018,regular,10,AP Top 25,3,Notre Dame,1374
2018,regular,10,AP Top 25,4,LSU,1317
2018,regular,10,AP Top 25,5,Michigan,1240
2018,regular,10,AP Top 25,6,Georgia,1202
2018,regular,10,AP Top 25,7,Oklahoma,1132
2018,regular,10,AP Top 25,8,Ohio State,1022
2018,regular,10,AP Top 25,9,UCF,1014
2018,regular,10,AP Top 25,10,Washington State,938
2018,regular,10,AP Top 25,11,Kentucky,905
2018,regular,10,AP Top 25,12,West Virginia,891
2018,regular,10,AP Top 25,13,Florida,734
2018,regular,10,AP Top 25,14,Penn State,733
2018,regular,10,AP Top 25,15,Texas,719
2018,regular,10,AP Top 25,16,Utah,593
2018,regular,10,AP Top 25,17,Houston,403
2018,regular,10,AP Top 25,18,Utah State,340
2018,regular,10,AP Top 25,19,Iowa,323
2018,regular,10,AP Top 25,20,Fresno State,261
2018,regular,10,AP Top 25,21,Mississippi State,204
2018,regular,10,AP Top 25,22,Syracuse,192
2018,regular,10,AP Top 25,23,Virginia,175
2018,regular,10,AP Top 25,24,Boston College,169
2018,regular,10,AP Top 25,25,Texas A&M,132
2018,regular,10,Coaches Poll,1,Alabama,1598
2018,regular,10,Coaches Poll,2,Clemson,1537
2018,regular,10,Coaches Poll,3,Notre Dame,1458
2018,regular,10,Coaches Poll,4,LSU,1403
2018,regular,10,Coaches Poll,5,Michigan,1295
2018,regular,10,Coaches Poll,5,Georgia,1295
2018,regular,10,Coaches Poll,7,Oklahoma,1190
2018,regular,10,Coaches Poll,8,Ohio State,1096
2018,regular,10,Coaches Poll,9,UCF,1082
2018,regular,10,Coaches Poll,10,West Virginia,992
2018,regular,10,Coaches Poll,11,Washington State,962
2018,regular,10,Coaches Poll,12,Kentucky,932
2018,regular,10,Coaches Poll,13,Penn State,791
2018,regular,10,Coaches Poll,14,Florida,743
2018,regular,10,Coaches Poll,15,Texas,721
2018,regular,10,Coaches Poll,16,Utah,620
2018,regular,10,Coaches Poll,17,Houston,380
2018,regular,10,Coaches Poll,18,Iowa,356
2018,regular,10,Coaches Poll,19,Washington,285
2018,regular,10,Coaches Poll,20,Utah State,281
2018,regular,10,Coaches Poll,21,Mississippi State,226
2018,regular,10,Coaches Poll,22,Virginia,207
2018,regular,10,Coaches Poll,23,Fresno State,191
2018,regular,10,Coaches Poll,24,Syracuse,183
2018,regular,10,Coaches Poll,25,Boston College,171
2018,regular,10,FCS Coaches Poll,1,North Dakota State,650
2018,regular,10,FCS Coaches Poll,2,Kennesaw State,623
2018,regular,10,FCS Coaches Poll,3,James Madison,597
2018,regular,10,FCS Coaches Poll,4,Eastern Washington,566
2018,regular,10,FCS Coaches Poll,5,Weber State,545
2018,regular,10,FCS Coaches Poll,6,Elon,497
2018,regular,10,FCS Coaches Poll,7,South Dakota State,481
