season,seasonType,week,poll,rank,school,points
2014,regular,11,Coaches Poll,16,Oklahoma,601
2014,regular,11,Coaches Poll,17,Georgia,508
2014,regular,11,Coaches Poll,18,UCLA,438
2014,regular,11,Coaches Poll,19,Clemson,394
2014,regular,11,Coaches Poll,20,Duke,320
2014,regular,11,Coaches Poll,21,Arizona,307
2014,regular,11,Coaches Poll,22,Utah,253
2014,regular,11,Coaches Poll,22,Marshall,253
2014,regular,11,Coaches Poll,24,Wisconsin,146
2014,regular,11,Coaches Poll,25,West Virginia,130
2014,regular,11,FCS Coaches Poll,1,North Dakota State,650
2014,regular,11,FCS Coaches Poll,2,Coastal Carolina,618
2014,regular,11,FCS Coaches Poll,3,New Hampshire,599
2014,regular,11,FCS Coaches Poll,4,Jacksonville State,570
2014,regular,11,FCS Coaches Poll,5,Eastern Washington,539
2014,regular,11,FCS Coaches Poll,6,McNeese,500
2014,regular,11,FCS Coaches Poll,7,Villanova,475
2014,regular,11,FCS Coaches Poll,8,Richmond,446
2014,regular,11,FCS Coaches Poll,9,Fordham,412
2014,regular,11,FCS Coaches Poll,10,Montana,395
2014,regular,11,FCS Coaches Poll,11,Chattanooga,387
2014,regular,11,FCS Coaches Poll,12,Illinois State,385
2014,regular,11,FCS Coaches Poll,13,Youngstown State,369
2014,regular,11,FCS Coaches Poll,14,Southeastern Louisiana,320
2014,regular,11,FCS Coaches Poll,15,Eastern Kentucky,270
2014,regular,11,FCS Coaches Poll,16,Montana State,260
2014,regular,11,FCS Coaches Poll,17,Harvard,218
2014,regular,11,FCS Coaches Poll,18,Bethune-Cookman,174
2014,regular,11,FCS Coaches Poll,19,Indiana State,171
2014,regular,11,FCS Coaches Poll,20,Northern Iowa,155
2014,regular,11,FCS Coaches Poll,21,Bryant,108
2014,regular,11,FCS Coaches Poll,22,South Dakota State,104
2014,regular,11,FCS Coaches Poll,23,Cal Poly,86
2014,regular,11,FCS Coaches Poll,24,Southern Illinois,48
2014,regular,11,FCS Coaches Poll,25,William & Mary,47
2014,regular,11,AFCA Division II Coaches Poll,1,Minnesota State,770
2014,regular,11,AFCA Division II Coaches Poll,2,Minnesota-Duluth,743
2014,regular,11,AFCA Division II Coaches Poll,3,Lenoir-Rhyne,715
2014,regular,11,AFCA Division II Coaches Poll,4,Ferris State,677
2014,regular,11,AFCA Division II Coaches Poll,5,Bloomsburg,643
2014,regular,11,AFCA Division II Coaches Poll,6,Pittsburg State,608
2014,regular,11,AFCA Division II Coaches Poll,7,Northwest Missouri State,580
2014,regular,11,AFCA Division II Coaches Poll,8,Colorado State-Pueblo,536
2014,regular,11,AFCA Division II Coaches Poll,9,Ouachita Baptist,466
2014,regular,11,AFCA Division II Coaches Poll,10,Winston-Salem,444
2014,regular,11,AFCA Division II Coaches Poll,11,Ohio Dominican,437
2014,regular,11,AFCA Division II Coaches Poll,12,Delta State,402
2014,regular,11,AFCA Division II Coaches Poll,13,Concord,383
2014,regular,11,AFCA Division II Coaches Poll,14,Henderson State,377
2014,regular,11,AFCA Division II Coaches Poll,15,North Alabama,372
2014,regular,11,AFCA Division II Coaches Poll,16,Harding,313
2014,regular,11,AFCA Division II Coaches Poll,17,Sioux Falls,304
2014,regular,11,AFCA Division II Coaches Poll,18,West Chester,250
2014,regular,11,AFCA Division II Coaches Poll,19,Colorado Mines,244
2014,regular,11,AFCA Division II Coaches Poll,20,Michigan Tech,183
2014,regular,11,AFCA Division II Coaches Poll,21,Shepherd,157
2014,regular,11,AFCA Division II Coaches Poll,22,Ashland,141
2014,regular,11,AFCA Division II Coaches Poll,23,Azusa Pacific,104
2014,regular,11,AFCA Division II Coaches Poll,24,Carson-Newman,77
2014,regular,11,AFCA Division II Coaches Poll,25,Indianapolis,48
2014,regular,12,Playoff Committee Rankings,1,Mississippi State,0
2014,regular,12,Playoff Committee Rankings,2,Oregon,0
2014,regular,12,Playoff Committee Rankings,3,Florida State,0
2014,regular,12,Playoff Committee Rankings,4,TCU,0
2014,regular,12,Playoff Committee Rankings,5,Alabama,0
2014,regular,12,Playoff Committee Rankings,6,Arizona State,0
2014,regular,12,Playoff Committee Rankings,7,Baylor,0
2014,regular,12,Playoff Committee Rankings,8,Ohio State,0
2014,regular,12,Playoff Committee Rankings,9,Auburn,0
2014,regular,12,Playoff Committee Rankings,10,Ole Miss,0
2014,regular,12,Playoff Committee Rankings,11,UCLA,0
2014,regular,12,Playoff Committee Rankings,12,Michigan State,0
2014,regular,12,Playoff Committee Rankings,13,Kansas State,0
2014,regular,12,Playoff Committee Rankings,14,Arizona,0
2014,regular,12,Playoff Committee Rankings,15,Georgia,0
2014,regular,12,Playoff Committee Rankings,16,Nebraska,0
2014,regular,12,Playoff Committee Rankings,17,LSU,0
2014,regular,12,Playoff Committee Rankings,18,Notre Dame,0
2014,regular,12,Playoff Committee Rankings,19,Clemson,0
2014,regular,12,Playoff Committee Rankings,20,Wisconsin,0
2014,regular,12,Playoff Committee Rankings,21,Duke,0
2014,regular,12,Playoff Committee Rankings,22,Georgia Tech,0
2014,regular,12,Playoff Committee Rankings,23,Utah,0
2014,regular,12,Playoff Committee Rankings,24,Texas A&M,0
2014,regular,12,Playoff Committee Rankings,25,Minnesota,0
2014,regular,12,AP Top 25,1,Mississippi State,1488
2014,regular,12,AP Top 25,2,Florida State,1446
2014,regular,12,AP Top 25,3,Oregon,1334
2014,regular,12,AP Top 25,4,Alabama,1326
2014,regular,12,AP Top 25,5,TCU,1273
2014,regular,12,AP Top 25,6,Baylor,1193
2014,regular,12,AP Top 25,7,Arizona State,1142
2014,regular,12,AP Top 25,8,Ohio State,1086
2014,regular,12,AP Top 25,9,Auburn,981
2014,regular,12,AP Top 25,10,Ole Miss,948
2014,regular,12,AP Top 25,11,Nebraska,830
2014,regular,12,AP Top 25,12,Michigan State,782
2014,regular,12,AP Top 25,13,Kansas State,742
2014,regular,12,AP Top 25,14,UCLA,691
2014,regular,12,AP Top 25,15,Notre Dame,630
2014,regular,12,AP Top 25,16,Georgia,622
2014,regular,12,AP Top 25,17,Arizona,471
2014,regular,12,AP Top 25,18,Clemson,457
2014,regular,12,AP Top 25,19,Duke,431
2014,regular,12,AP Top 25,20,LSU,429
2014,regular,12,AP Top 25,21,Marshall,297
2014,regular,12,AP Top 25,22,Wisconsin,225
2014,regular,12,AP Top 25,23,Colorado State,128
2014,regular,12,AP Top 25,24,Georgia Tech,127
2014,regular,12,AP Top 25,25,Utah,87
2014,regular,12,Coaches Poll,1,Mississippi State,1528
2014,regular,12,Coaches Poll,2,Florida State,1496
2014,regular,12,Coaches Poll,3,Alabama,1389
2014,regular,12,Coaches Poll,4,Oregon,1382
2014,regular,12,Coaches Poll,5,TCU,1297
2014,regular,12,Coaches Poll,6,Baylor,1223
2014,regular,12,Coaches Poll,7,Ohio State,1148
2014,regular,12,Coaches Poll,8,Arizona State,1146
2014,regular,12,Coaches Poll,9,Auburn,962
2014,regular,12,Coaches Poll,10,Ole Miss,944
2014,regular,12,Coaches Poll,11,Nebraska,925
2014,regular,12,Coaches Poll,12,Michigan State,865
2014,regular,12,Coaches Poll,13,Kansas State,738
2014,regular,12,Coaches Poll,14,Georgia,693
2014,regular,12,Coaches Poll,15,UCLA,662
2014,regular,12,Coaches Poll,16,Notre Dame,654
2014,regular,12,Coaches Poll,17,Clemson,500
2014,regular,12,Coaches Poll,18,Arizona,487
2014,regular,12,Coaches Poll,19,Duke,466
2014,regular,12,Coaches Poll,20,LSU,371
2014,regular,12,Coaches Poll,21,Marshall,285
2014,regular,12,Coaches Poll,22,Wisconsin,265
2014,regular,12,Coaches Poll,23,Georgia Tech,142
2014,regular,12,Coaches Poll,24,Oklahoma,135
2014,regular,12,Coaches Poll,25,Colorado State,118
2014,regular,12,FCS Coaches Poll,1,Coastal Carolina,639
2014,regular,12,FCS Coaches Poll,2,New Hampshire,622
2014,regular,12,FCS Coaches Poll,3,Jacksonville State,588
2014,regular,12,FCS Coaches Poll,4,North Dakota State,582
2014,regular,12,FCS Coaches Poll,5,Eastern Washington,555
2014,regular,12,FCS Coaches Poll,6,Villanova,514
2014,regular,12,FCS Coaches Poll,7,Illinois State,456
2014,regular,12,FCS Coaches Poll,8,Fordham,443
2014,regular,12,FCS Coaches Poll,9,Chattanooga,442
2014,regular,12,FCS Coaches Poll,10,Southeastern Louisiana,394
2014,regular,12,FCS Coaches Poll,11,McNeese,365
2014,regular,12,FCS Coaches Poll,12,Northern Iowa,330
2014,regular,12,FCS Coaches Poll,13,Montana State,316
2014,regular,12,FCS Coaches Poll,14,Richmond,297
2014,regular,12,FCS Coaches Poll,15,Montana,268
2014,regular,12,FCS Coaches Poll,16,Youngstown State,263
2014,regular,12,FCS Coaches Poll,17,Harvard,258
2014,regular,12,FCS Coaches Poll,18,Bethune-Cookman,202
2014,regular,12,FCS Coaches Poll,19,South Dakota State,195
2014,regular,12,FCS Coaches Poll,20,Eastern Kentucky,178
2014,regular,12,FCS Coaches Poll,21,Bryant,132
2014,regular,12,FCS Coaches Poll,22,Southern Illinois,84
2014,regular,12,FCS Coaches Poll,23,William & Mary,65
2014,regular,12,FCS Coaches Poll,24,Stephen F. Austin,48
2014,regular,12,FCS Coaches Poll,25,Indiana State,46
2014,regular,12,AFCA Division II Coaches Poll,1,Minnesota State,772
2014,regular,12,AFCA Division II Coaches Poll,2,Minnesota-Duluth,738
2014,regular,12,AFCA Division II Coaches Poll,3,Lenoir-Rhyne,713
2014,regular,12,AFCA Division II Coaches Poll,4,Ferris State,681
2014,regular,12,AFCA Division II Coaches Poll,5,Bloomsburg,647
2014,regular,12,AFCA Division II Coaches Poll,6,Pittsburg State,609
2014,regular,12,AFCA Division II Coaches Poll,7,Northwest Missouri State,578
2014,regular,12,AFCA Division II Coaches Poll,8,Colorado State-Pueblo,535
2014,regular,12,AFCA Division II Coaches Poll,9,Ouachita Baptist,510
2014,regular,12,AFCA Division II Coaches Poll,10,Winston-Salem,448
2014,regular,12,AFCA Division II Coaches Poll,11,Ohio Dominican,446
2014,regular,12,AFCA Division II Coaches Poll,12,Concord,420
2014,regular,12,AFCA Division II Coaches Poll,13,Delta State,419
2014,regular,12,AFCA Division II Coaches Poll,14,Henderson State,360
2014,regular,12,AFCA Division II Coaches Poll,15,North Alabama,357
2014,regular,12,AFCA Division II Coaches Poll,16,Harding,321
2014,regular,12,AFCA Division II Coaches Poll,17,West Chester,267
2014,regular,12,AFCA Division II Coaches Poll,18,Sioux Falls,265
2014,regular,12,AFCA Division II Coaches Poll,19,Colorado Mines,219
2014,regular,12,AFCA Division II Coaches Poll,20,Michigan Tech,198
2014,regular,12,AFCA Division II Coaches Poll,21,Shepherd,163
2014,regular,12,AFCA Division II Coaches Poll,22,Azusa Pacific,136
2014,regular,12,AFCA Division II Coaches Poll,23,Indianapolis,97
2014,regular,12,AFCA Division II Coaches Poll,24,Texas A&M-Commerce,49
2014,regular,12,AFCA Division II Coaches Poll,25,Valdosta State,40
2014,regular,13,Playoff Committee Rankings,1,Alabama,0
2014,regular,13,Playoff Committee Rankings,2,Oregon,0
2014,regular,13,Playoff Committee Rankings,3,Florida State,0
2014,regular,13,Playoff Committee Rankings,4,Mississippi State,0
2014,regular,13,Playoff Committee Rankings,5,TCU,0
2014,regular,13,Playoff Committee Rankings,6,Ohio State,0
2014,regular,13,Playoff Committee Rankings,7,Baylor,0
2014,regular,13,Playoff Committee Rankings,8,Ole Miss,0
2014,regular,13,Playoff Committee Rankings,9,UCLA,0
2014,regular,13,Playoff Committee Rankings,10,Georgia,0
2014,regular,13,Playoff Committee Rankings,11,Michigan State,0
2014,regular,13,Playoff Committee Rankings,12,Kansas State,0
2014,regular,13,Playoff Committee Rankings,13,Arizona State,0
2014,regular,13,Playoff Committee Rankings,14,Auburn,0
2014,regular,13,Playoff Committee Rankings,15,Arizona,0
2014,regular,13,Playoff Committee Rankings,16,Wisconsin,0
2014,regular,13,Playoff Committee Rankings,17,Utah,0
2014,regular,13,Playoff Committee Rankings,18,Georgia Tech,0
2014,regular,13,Playoff Committee Rankings,19,USC,0
2014,regular,13,Playoff Committee Rankings,20,Missouri,0
2014,regular,13,Playoff Committee Rankings,21,Oklahoma,0
2014,regular,13,Playoff Committee Rankings,22,Clemson,0
2014,regular,13,Playoff Committee Rankings,23,Nebraska,0
2014,regular,13,Playoff Committee Rankings,24,Louisville,0
2014,regular,13,Playoff Committee Rankings,25,Minnesota,0
2014,regular,13,AP Top 25,1,Florida State,1476
2014,regular,13,AP Top 25,2,Alabama,1439
2014,regular,13,AP Top 25,3,Oregon,1385
2014,regular,13,AP Top 25,4,Mississippi State,1289
2014,regular,13,AP Top 25,5,TCU,1237
2014,regular,13,AP Top 25,6,Baylor,1232
2014,regular,13,AP Top 25,7,Ohio State,1167
2014,regular,13,AP Top 25,8,Ole Miss,1064
2014,regular,13,AP Top 25,9,Georgia,948
2014,regular,13,AP Top 25,10,Michigan State,941
2014,regular,13,AP Top 25,11,UCLA,876
2014,regular,13,AP Top 25,12,Kansas State,868
2014,regular,13,AP Top 25,13,Arizona State,720
2014,regular,13,AP Top 25,14,Wisconsin,707
2014,regular,13,AP Top 25,15,Arizona,695
2014,regular,13,AP Top 25,16,Auburn,531
2014,regular,13,AP Top 25,17,Georgia Tech,523
2014,regular,13,AP Top 25,18,Marshall,383
2014,regular,13,AP Top 25,19,Missouri,376
2014,regular,13,AP Top 25,20,Utah,349
2014,regular,13,AP Top 25,21,Nebraska,291
2014,regular,13,AP Top 25,22,Colorado State,281
2014,regular,13,AP Top 25,23,Oklahoma,206
2014,regular,13,AP Top 25,24,USC,195
2014,regular,13,AP Top 25,25,Duke,85
2014,regular,13,Coaches Poll,1,Florida State,1518
2014,regular,13,Coaches Poll,2,Alabama,1494
2014,regular,13,Coaches Poll,3,Oregon,1434
2014,regular,13,Coaches Poll,4,Mississippi State,1296
2014,regular,13,Coaches Poll,5,TCU,1279
2014,regular,13,Coaches Poll,6,Baylor,1272
2014,regular,13,Coaches Poll,7,Ohio State,1228
2014,regular,13,Coaches Poll,8,Ole Miss,1041
2014,regular,13,Coaches Poll,9,Michigan State,1030
2014,regular,13,Coaches Poll,10,Georgia,981
2014,regular,13,Coaches Poll,11,Kansas State,880
2014,regular,13,Coaches Poll,12,UCLA,862
2014,regular,13,Coaches Poll,13,Arizona,726
2014,regular,13,Coaches Poll,14,Arizona State,721
2014,regular,13,Coaches Poll,15,Wisconsin,715
2014,regular,13,Coaches Poll,16,Georgia Tech,511
2014,regular,13,Coaches Poll,17,Auburn,508
2014,regular,13,Coaches Poll,18,Marshall,427
2014,regular,13,Coaches Poll,19,Nebraska,409
2014,regular,13,Coaches Poll,20,Missouri,406
2014,regular,13,Coaches Poll,21,Utah,286
2014,regular,13,Coaches Poll,22,Oklahoma,265
2014,regular,13,Coaches Poll,23,Colorado State,259
2014,regular,13,Coaches Poll,24,USC,132
2014,regular,13,Coaches Poll,25,Duke,130
2014,regular,13,FCS Coaches Poll,1,Coastal Carolina,639
2014,regular,13,FCS Coaches Poll,2,New Hampshire,625
2014,regular,13,FCS Coaches Poll,3,Jacksonville State,589
2014,regular,13,FCS Coaches Poll,4,North Dakota State,587
2014,regular,13,FCS Coaches Poll,5,Eastern Washington,550
2014,regular,13,FCS Coaches Poll,6,Villanova,513
2014,regular,13,FCS Coaches Poll,7,Illinois State,485
2014,regular,13,FCS Coaches Poll,8,Fordham,446
2014,regular,13,FCS Coaches Poll,9,Chattanooga,435
2014,regular,13,FCS Coaches Poll,10,Southeastern Louisiana,426
2014,regular,13,FCS Coaches Poll,11,Northern Iowa,402
2014,regular,13,FCS Coaches Poll,12,Montana State,364
2014,regular,13,FCS Coaches Poll,13,Montana,328
2014,regular,13,FCS Coaches Poll,14,Harvard,271
2014,regular,13,FCS Coaches Poll,15,South Dakota State,265
2014,regular,13,FCS Coaches Poll,16,Eastern Kentucky,237
2014,regular,13,FCS Coaches Poll,17,McNeese,208
2014,regular,13,FCS Coaches Poll,18,Indiana State,187
2014,regular,13,FCS Coaches Poll,19,William & Mary,176
2014,regular,13,FCS Coaches Poll,20,Youngstown State,149
2014,regular,13,FCS Coaches Poll,21,Richmond,141
2014,regular,13,FCS Coaches Poll,22,James Madison,138
2014,regular,13,FCS Coaches Poll,23,Alcorn State,54
2014,regular,13,FCS Coaches Poll,24,Bethune-Cookman,45
2014,regular,13,FCS Coaches Poll,25,Sacred Heart,32
2014,regular,13,AFCA Division II Coaches Poll,1,Minnesota State,771
2014,regular,13,AFCA Division II Coaches Poll,2,Minnesota-Duluth,734
2014,regular,13,AFCA Division II Coaches Poll,3,Lenoir-Rhyne,713
2014,regular,13,AFCA Division II Coaches Poll,4,Ferris State,688
2014,regular,13,AFCA Division II Coaches Poll,5,Pittsburg State,640
2014,regular,13,AFCA Division II Coaches Poll,6,Northwest Missouri State,607
2014,regular,13,AFCA Division II Coaches Poll,7,Ouachita Baptist,575
2014,regular,13,AFCA Division II Coaches Poll,8,Colorado State-Pueblo,569
2014,regular,13,AFCA Division II Coaches Poll,9,Ohio Dominican,499
2014,regular,13,AFCA Division II Coaches Poll,10,Concord,496
2014,regular,13,AFCA Division II Coaches Poll,11,Delta State,444
2014,regular,13,AFCA Division II Coaches Poll,12,North Alabama,410
2014,regular,13,AFCA Division II Coaches Poll,13,Harding,378
2014,regular,13,AFCA Division II Coaches Poll,14,Bloomsburg,364
2014,regular,13,AFCA Division II Coaches Poll,15,West Chester,356
2014,regular,13,AFCA Division II Coaches Poll,16,Sioux Falls,332
2014,regular,13,AFCA Division II Coaches Poll,17,Colorado Mines,283
2014,regular,13,AFCA Division II Coaches Poll,18,Michigan Tech,275
2014,regular,13,AFCA Division II Coaches Poll,19,Azusa Pacific,212
2014,regular,13,AFCA Division II Coaches Poll,20,Winston-Salem,135
2014,regular,13,AFCA Division II Coaches Poll,21,Valdosta State,132
2014,regular,13,AFCA Division II Coaches Poll,22,Henderson State,122
2014,regular,13,AFCA Division II Coaches Poll,23,Virginia State,72
2014,regular,13,AFCA Division II Coaches Poll,23,Angelo State,72
2014,regular,13,AFCA Division II Coaches Poll,25,West Georgia,58
2014,regular,14,Playoff Committee Rankings,1,Alabama,0
2014,regular,14,Playoff Committee Rankings,2,Oregon,0
2014,regular,14,Playoff Committee Rankings,3,Florida State,0
2014,regular,14,Playoff Committee Rankings,4,Mississippi State,0
2014,regular,14,Playoff Committee Rankings,5,TCU,0
2014,regular,14,Playoff Committee Rankings,6,Ohio State,0
2014,regular,14,Playoff Committee Rankings,7,Baylor,0
2014,regular,14,Playoff Committee Rankings,8,UCLA,0
2014,regular,14,Playoff Committee Rankings,9,Georgia,0
2014,regular,14,Playoff Committee Rankings,10,Michigan State,0
2014,regular,14,Playoff Committee Rankings,11,Arizona,0
2014,regular,14,Playoff Committee Rankings,12,Kansas State,0
2014,regular,14,Playoff Committee Rankings,13,Arizona State,0
2014,regular,14,Playoff Committee Rankings,14,Wisconsin,0
2014,regular,14,Playoff Committee Rankings,15,Auburn,0
2014,regular,14,Playoff Committee Rankings,16,Georgia Tech,0
2014,regular,14,Playoff Committee Rankings,17,Missouri,0
2014,regular,14,Playoff Committee Rankings,18,Minnesota,0
2014,regular,14,Playoff Committee Rankings,19,Ole Miss,0
2014,regular,14,Playoff Committee Rankings,20,Oklahoma,0
2014,regular,14,Playoff Committee Rankings,21,Clemson,0
2014,regular,14,Playoff Committee Rankings,22,Louisville,0
2014,regular,14,Playoff Committee Rankings,23,Boise State,0
2014,regular,14,Playoff Committee Rankings,24,Marshall,0
2014,regular,14,Playoff Committee Rankings,25,Utah,0
2014,regular,14,AP Top 25,1,Florida State,1458
2014,regular,14,AP Top 25,2,Alabama,1445
2014,regular,14,AP Top 25,3,Oregon,1393
2014,regular,14,AP Top 25,4,Mississippi State,1301
2014,regular,14,AP Top 25,5,Baylor,1234
2014,regular,14,AP Top 25,6,TCU,1233
2014,regular,14,AP Top 25,7,Ohio State,1163
2014,regular,14,AP Top 25,8,Georgia,1002
2014,regular,14,AP Top 25,9,UCLA,998
2014,regular,14,AP Top 25,10,Michigan State,971
2014,regular,14,AP Top 25,11,Kansas State,898
2014,regular,14,AP Top 25,12,Arizona,807
2014,regular,14,AP Top 25,13,Arizona State,790
2014,regular,14,AP Top 25,14,Wisconsin,764
2014,regular,14,AP Top 25,15,Auburn,597
2014,regular,14,AP Top 25,16,Georgia Tech,581
2014,regular,14,AP Top 25,17,Missouri,525
2014,regular,14,AP Top 25,18,Ole Miss,398
2014,regular,14,AP Top 25,19,Marshall,384
2014,regular,14,AP Top 25,20,Oklahoma,363
2014,regular,14,AP Top 25,21,Colorado State,346
2014,regular,14,AP Top 25,22,Minnesota,232
2014,regular,14,AP Top 25,23,Clemson,198
2014,regular,14,AP Top 25,24,Louisville,191
2014,regular,14,AP Top 25,25,Boise State,96
2014,regular,14,Coaches Poll,1,Alabama,1474
2014,regular,14,Coaches Poll,2,Florida State,1462
2014,regular,14,Coaches Poll,3,Oregon,1431
2014,regular,14,Coaches Poll,4,Mississippi State,1323
2014,regular,14,Coaches Poll,5,TCU,1259
2014,regular,14,Coaches Poll,6,Baylor,1242
2014,regular,14,Coaches Poll,7,Ohio State,1191
2014,regular,14,Coaches Poll,8,Michigan State,1052
2014,regular,14,Coaches Poll,9,Georgia,1002
2014,regular,14,Coaches Poll,10,UCLA,963
2014,regular,14,Coaches Poll,11,Kansas State,912
2014,regular,14,Coaches Poll,12,Arizona,818
2014,regular,14,Coaches Poll,13,Arizona State,783
2014,regular,14,Coaches Poll,14,Wisconsin,758
2014,regular,14,Coaches Poll,15,Georgia Tech,615
2014,regular,14,Coaches Poll,16,Auburn,565
2014,regular,14,Coaches Poll,17,Missouri,560
2014,regular,14,Coaches Poll,18,Oklahoma,420
2014,regular,14,Coaches Poll,19,Ole Miss,390
2014,regular,14,Coaches Poll,20,Marshall,383
2014,regular,14,Coaches Poll,21,Colorado State,304
2014,regular,14,Coaches Poll,22,Minnesota,256
2014,regular,14,Coaches Poll,23,Louisville,208
2014,regular,14,Coaches Poll,24,Clemson,203
2014,regular,14,Coaches Poll,25,Boise State,85
2014,regular,14,FCS Coaches Poll,1,New Hampshire,644
2014,regular,14,FCS Coaches Poll,2,Jacksonville State,610
2014,regular,14,FCS Coaches Poll,3,North Dakota State,605
2014,regular,14,FCS Coaches Poll,4,Eastern Washington,569
2014,regular,14,FCS Coaches Poll,5,Villanova,528
2014,regular,14,FCS Coaches Poll,6,Coastal Carolina,519
2014,regular,14,FCS Coaches Poll,7,Illinois State,486
2014,regular,14,FCS Coaches Poll,8,Chattanooga,462
2014,regular,14,FCS Coaches Poll,9,Southeastern Louisiana,448
2014,regular,14,FCS Coaches Poll,10,Northern Iowa,419
2014,regular,14,FCS Coaches Poll,11,Montana,371
2014,regular,14,FCS Coaches Poll,12,Fordham,359
2014,regular,14,FCS Coaches Poll,13,South Dakota State,317
2014,regular,14,FCS Coaches Poll,14,Harvard,309
2014,regular,14,FCS Coaches Poll,15,James Madison,248
2014,regular,14,FCS Coaches Poll,16,Richmond,244
2014,regular,14,FCS Coaches Poll,17,Montana State,238
2014,regular,14,FCS Coaches Poll,18,Eastern Kentucky,217
2014,regular,14,FCS Coaches Poll,19,Sam Houston State,126
2014,regular,14,FCS Coaches Poll,20,Bethune-Cookman,122
2014,regular,14,FCS Coaches Poll,21,Indiana State,108
2014,regular,14,FCS Coaches Poll,22,Sacred Heart,91
2014,regular,14,FCS Coaches Poll,23,Liberty,82
2014,regular,14,FCS Coaches Poll,24,William & Mary,66
2014,regular,14,FCS Coaches Poll,25,Youngstown State,56
2014,regular,14,AFCA Division II Coaches Poll,1,Minnesota State,771
2014,regular,14,AFCA Division II Coaches Poll,2,Minnesota-Duluth,734
2014,regular,14,AFCA Division II Coaches Poll,3,Lenoir-Rhyne,713
2014,regular,14,AFCA Division II Coaches Poll,4,Ferris State,688
2014,regular,14,AFCA Division II Coaches Poll,5,Pittsburg State,640
2014,regular,14,AFCA Division II Coaches Poll,6,Northwest Missouri State,607
2014,regular,14,AFCA Division II Coaches Poll,7,Ouachita Baptist,575
2014,regular,14,AFCA Division II Coaches Poll,8,Colorado State-Pueblo,569
2014,regular,14,AFCA Division II Coaches Poll,9,Ohio Dominican,499
2014,regular,14,AFCA Division II Coaches Poll,10,Concord,496
2014,regular,14,AFCA Division II Coaches Poll,11,Delta State,444
2014,regular,14,AFCA Division II Coaches Poll,12,North Alabama,410
2014,regular,14,AFCA Division II Coaches Poll,13,Harding,378
2014,regular,14,AFCA Division II Coaches Poll,14,Bloomsburg,364
2014,regular,14,AFCA Division II Coaches Poll,15,West Chester,356
2014,regular,14,AFCA Division II Coaches Poll,16,Sioux Falls,332
2014,regular,14,AFCA Division II Coaches Poll,17,Colorado Mines,283
2014,regular,14,AFCA Division II Coaches Poll,18,Michigan Tech,275
2014,regular,14,AFCA Division II Coaches Poll,19,Azusa Pacific,212
2014,regular,14,AFCA Division II Coaches Poll,20,Winston-Salem,135
2014,regular,14,AFCA Division II Coaches Poll,21,Valdosta State,132
2014,regular,14,AFCA Division II Coaches Poll,22,Henderson State,122
2014,regular,14,AFCA Division II Coaches Poll,23,Virginia State,72
2014,regular,14,AFCA Division II Coaches Poll,23,Angelo State,72
2014,regular,14,AFCA Division II Coaches Poll,25,West Georgia,58
2014,regular,15,Playoff Committee Rankings,1,Alabama,0
2014,regular,15,Playoff Committee Rankings,2,Oregon,0
2014,regular,15,Playoff Committee Rankings,3,TCU,0
2014,regular,15,Playoff Committee Rankings,4,Florida State,0
2014,regular,15,Playoff Committee Rankings,5,Ohio State,0
2014,regular,15,Playoff Committee Rankings,6,Baylor,0
2014,regular,15,Playoff Committee Rankings,7,Arizona,0
2014,regular,15,Playoff Committee Rankings,8,Michigan State,0
2014,regular,15,Playoff Committee Rankings,9,Kansas State,0
2014,regular,15,Playoff Committee Rankings,10,Mississippi State,0
2014,regular,15,Playoff Committee Rankings,11,Georgia Tech,0
2014,regular,15,Playoff Committee Rankings,12,Ole Miss,0
2014,regular,15,Playoff Committee Rankings,13,Wisconsin,0
2014,regular,15,Playoff Committee Rankings,14,Georgia,0
2014,regular,15,Playoff Committee Rankings,15,UCLA,0
2014,regular,15,Playoff Committee Rankings,16,Missouri,0
2014,regular,15,Playoff Committee Rankings,17,Arizona State,0
2014,regular,15,Playoff Committee Rankings,18,Clemson,0
2014,regular,15,Playoff Committee Rankings,19,Auburn,0
2014,regular,15,Playoff Committee Rankings,20,Oklahoma,0
2014,regular,15,Playoff Committee Rankings,21,Louisville,0
2014,regular,15,Playoff Committee Rankings,22,Boise State,0
2014,regular,15,Playoff Committee Rankings,23,Utah,0
2014,regular,15,Playoff Committee Rankings,24,LSU,0
2014,regular,15,Playoff Committee Rankings,25,USC,0
2014,regular,15,AP Top 25,1,Alabama,1426
2014,regular,15,AP Top 25,2,Florida State,1423
2014,regular,15,AP Top 25,3,Oregon,1391
2014,regular,15,AP Top 25,4,TCU,1274
2014,regular,15,AP Top 25,5,Baylor,1243
2014,regular,15,AP Top 25,6,Ohio State,1192
2014,regular,15,AP Top 25,7,Michigan State,1048
2014,regular,15,AP Top 25,8,Arizona,1027
2014,regular,15,AP Top 25,9,Kansas State,995
2014,regular,15,AP Top 25,10,Mississippi State,944
2014,regular,15,AP Top 25,11,Wisconsin,910
2014,regular,15,AP Top 25,12,Georgia Tech,823
2014,regular,15,AP Top 25,13,Ole Miss,753
2014,regular,15,AP Top 25,14,Missouri,740
2014,regular,15,AP Top 25,15,Georgia,606
2014,regular,15,AP Top 25,16,UCLA,512
2014,regular,15,AP Top 25,17,Arizona State,495
2014,regular,15,AP Top 25,18,Oklahoma,485
2014,regular,15,AP Top 25,19,Clemson,418
2014,regular,15,AP Top 25,20,Auburn,358
