season,seasonType,week,poll,rank,school,points
2021,regular,12,Playoff Committee Rankings,12,Ole Miss,0
2021,regular,12,Playoff Committee Rankings,13,Oklahoma,0
2021,regular,12,Playoff Committee Rankings,14,BYU,0
2021,regular,12,Playoff Committee Rankings,15,Wisconsin,0
2021,regular,12,Playoff Committee Rankings,16,Texas A&M,0
2021,regular,12,Playoff Committee Rankings,17,Iowa,0
2021,regular,12,Playoff Committee Rankings,18,Pittsburgh,0
2021,regular,12,Playoff Committee Rankings,19,San Diego State,0
2021,regular,12,Playoff Committee Rankings,20,NC State,0
2021,regular,12,Playoff Committee Rankings,21,Arkansas,0
2021,regular,12,Playoff Committee Rankings,22,UT San Antonio,0
2021,regular,12,Playoff Committee Rankings,23,Utah,0
2021,regular,12,Playoff Committee Rankings,24,Houston,0
2021,regular,12,Playoff Committee Rankings,25,Mississippi State,0
2021,regular,13,Coaches Poll,1,Georgia,1550
2021,regular,13,Coaches Poll,2,Alabama,1450
2021,regular,13,Coaches Poll,3,Ohio State,1428
2021,regular,13,Coaches Poll,4,Cincinnati,1388
2021,regular,13,Coaches Poll,5,Notre Dame,1258
2021,regular,13,Coaches Poll,6,Michigan,1250
2021,regular,13,Coaches Poll,7,Oklahoma State,1210
2021,regular,13,Coaches Poll,8,Ole Miss,1049
2021,regular,13,Coaches Poll,9,Oklahoma,1010
2021,regular,13,Coaches Poll,10,Baylor,977
2021,regular,13,Coaches Poll,11,Oregon,864
2021,regular,13,Coaches Poll,12,Iowa,722
2021,regular,13,Coaches Poll,13,Michigan State,698
2021,regular,13,Coaches Poll,14,Texas A&M,683
2021,regular,13,Coaches Poll,15,BYU,675
2021,regular,13,Coaches Poll,16,Houston,572
2021,regular,13,Coaches Poll,17,Pittsburgh,507
2021,regular,13,Coaches Poll,18,Wisconsin,485
2021,regular,13,Coaches Poll,19,Utah,478
2021,regular,13,Coaches Poll,20,UT San Antonio,475
2021,regular,13,Coaches Poll,21,Wake Forest,404
2021,regular,13,Coaches Poll,22,San Diego State,257
2021,regular,13,Coaches Poll,23,Louisiana,236
2021,regular,13,Coaches Poll,24,NC State,196
2021,regular,13,Coaches Poll,25,Kentucky,91
2021,regular,13,AP Top 25,1,Georgia,1550
2021,regular,13,AP Top 25,2,Ohio State,1434
2021,regular,13,AP Top 25,3,Alabama,1423
2021,regular,13,AP Top 25,4,Cincinnati,1416
2021,regular,13,AP Top 25,5,Notre Dame,1262
2021,regular,13,AP Top 25,6,Michigan,1246
2021,regular,13,AP Top 25,7,Oklahoma State,1209
2021,regular,13,AP Top 25,8,Ole Miss,1060
2021,regular,13,AP Top 25,9,Baylor,1046
2021,regular,13,AP Top 25,10,Oklahoma,1001
2021,regular,13,AP Top 25,11,Oregon,849
2021,regular,13,AP Top 25,12,Michigan State,778
2021,regular,13,AP Top 25,13,BYU,771
2021,regular,13,AP Top 25,14,Texas A&M,628
2021,regular,13,AP Top 25,15,UT San Antonio,583
2021,regular,13,AP Top 25,16,Utah,561
2021,regular,13,AP Top 25,17,Iowa,538
2021,regular,13,AP Top 25,18,Wisconsin,517
2021,regular,13,AP Top 25,19,Houston,516
2021,regular,13,AP Top 25,20,Pittsburgh,445
2021,regular,13,AP Top 25,21,Wake Forest,344
2021,regular,13,AP Top 25,22,San Diego State,273
2021,regular,13,AP Top 25,23,Louisiana,246
2021,regular,13,AP Top 25,24,NC State,141
2021,regular,13,AP Top 25,25,Arkansas,105
2021,regular,13,FCS Coaches Poll,1,Sam Houston State,675
2021,regular,13,FCS Coaches Poll,2,James Madison,647
2021,regular,13,FCS Coaches Poll,3,North Dakota State,619
2021,regular,13,FCS Coaches Poll,4,Kennesaw State,561
2021,regular,13,FCS Coaches Poll,5,Montana,556
2021,regular,13,FCS Coaches Poll,6,Eastern Washington,543
2021,regular,13,FCS Coaches Poll,7,Villanova,496
2021,regular,13,FCS Coaches Poll,8,East Tennessee State,477
2021,regular,13,FCS Coaches Poll,9,Montana State,447
2021,regular,13,FCS Coaches Poll,10,Missouri State,404
2021,regular,13,FCS Coaches Poll,11,South Dakota State,401
2021,regular,13,FCS Coaches Poll,12,Sacramento State,377
2021,regular,13,FCS Coaches Poll,13,UT Martin,304
2021,regular,13,FCS Coaches Poll,14,Jackson State,301
2021,regular,13,FCS Coaches Poll,15,Incarnate Word,265
2021,regular,13,FCS Coaches Poll,16,UC Davis,261
2021,regular,13,FCS Coaches Poll,17,Southeastern Louisiana,197
2021,regular,13,FCS Coaches Poll,18,Princeton,191
2021,regular,13,FCS Coaches Poll,19,Stephen F. Austin,178
2021,regular,13,FCS Coaches Poll,20,Dartmouth,175
2021,regular,13,FCS Coaches Poll,20,South Dakota,175
2021,regular,13,FCS Coaches Poll,22,Florida A&M,156
2021,regular,13,FCS Coaches Poll,23,Southern Illinois,144
2021,regular,13,FCS Coaches Poll,24,Holy Cross,80
2021,regular,13,FCS Coaches Poll,25,Northern Iowa,29
2021,regular,13,Playoff Committee Rankings,1,Georgia,0
2021,regular,13,Playoff Committee Rankings,2,Ohio State,0
2021,regular,13,Playoff Committee Rankings,3,Alabama,0
2021,regular,13,Playoff Committee Rankings,4,Cincinnati,0
2021,regular,13,Playoff Committee Rankings,5,Michigan,0
2021,regular,13,Playoff Committee Rankings,6,Notre Dame,0
2021,regular,13,Playoff Committee Rankings,7,Oklahoma State,0
2021,regular,13,Playoff Committee Rankings,8,Baylor,0
2021,regular,13,Playoff Committee Rankings,9,Ole Miss,0
2021,regular,13,Playoff Committee Rankings,10,Oklahoma,0
2021,regular,13,Playoff Committee Rankings,11,Oregon,0
2021,regular,13,Playoff Committee Rankings,12,Michigan State,0
2021,regular,13,Playoff Committee Rankings,13,BYU,0
2021,regular,13,Playoff Committee Rankings,14,Wisconsin,0
2021,regular,13,Playoff Committee Rankings,15,Texas A&M,0
2021,regular,13,Playoff Committee Rankings,16,Iowa,0
2021,regular,13,Playoff Committee Rankings,17,Pittsburgh,0
2021,regular,13,Playoff Committee Rankings,18,Wake Forest,0
2021,regular,13,Playoff Committee Rankings,19,Utah,0
2021,regular,13,Playoff Committee Rankings,20,NC State,0
2021,regular,13,Playoff Committee Rankings,21,San Diego State,0
2021,regular,13,Playoff Committee Rankings,22,UT San Antonio,0
2021,regular,13,Playoff Committee Rankings,23,Clemson,0
2021,regular,13,Playoff Committee Rankings,24,Houston,0
2021,regular,13,Playoff Committee Rankings,25,Arkansas,0
2021,regular,14,Coaches Poll,1,Georgia,1550
2021,regular,14,Coaches Poll,2,Alabama,1440
2021,regular,14,Coaches Poll,3,Michigan,1408
2021,regular,14,Coaches Poll,4,Cincinnati,1399
2021,regular,14,Coaches Poll,5,Oklahoma State,1285
2021,regular,14,Coaches Poll,6,Notre Dame,1250
2021,regular,14,Coaches Poll,7,Ohio State,1133
2021,regular,14,Coaches Poll,8,Ole Miss,1097
2021,regular,14,Coaches Poll,9,Baylor,1046
2021,regular,14,Coaches Poll,10,Oregon,932
2021,regular,14,Coaches Poll,11,Oklahoma,851
2021,regular,14,Coaches Poll,12,Iowa,845
2021,regular,14,Coaches Poll,13,Michigan State,840
2021,regular,14,Coaches Poll,14,BYU,741
2021,regular,14,Coaches Poll,15,Pittsburgh,640
2021,regular,14,Coaches Poll,16,Houston,607
2021,regular,14,Coaches Poll,17,Utah,596
2021,regular,14,Coaches Poll,18,Wake Forest,531
2021,regular,14,Coaches Poll,19,San Diego State,396
2021,regular,14,Coaches Poll,20,NC State,334
2021,regular,14,Coaches Poll,21,Louisiana,268
2021,regular,14,Coaches Poll,22,Kentucky,226
2021,regular,14,Coaches Poll,23,Texas A&M,202
2021,regular,14,Coaches Poll,24,Clemson,170
2021,regular,14,Coaches Poll,25,Arkansas,128
2021,regular,14,AP Top 25,1,Georgia,1550
2021,regular,14,AP Top 25,2,Michigan,1449
2021,regular,14,AP Top 25,3,Cincinnati,1422
2021,regular,14,AP Top 25,4,Alabama,1388
2021,regular,14,AP Top 25,5,Oklahoma State,1291
2021,regular,14,AP Top 25,6,Notre Dame,1264
2021,regular,14,AP Top 25,7,Ohio State,1147
2021,regular,14,AP Top 25,8,Ole Miss,1105
2021,regular,14,AP Top 25,9,Baylor,1066
2021,regular,14,AP Top 25,10,Oregon,932
2021,regular,14,AP Top 25,11,Michigan State,877
2021,regular,14,AP Top 25,12,BYU,839
2021,regular,14,AP Top 25,13,Oklahoma,837
2021,regular,14,AP Top 25,14,Utah,667
2021,regular,14,AP Top 25,15,Iowa,662
2021,regular,14,AP Top 25,16,Houston,603
2021,regular,14,AP Top 25,17,Pittsburgh,589
2021,regular,14,AP Top 25,18,Wake Forest,485
2021,regular,14,AP Top 25,19,San Diego State,416
2021,regular,14,AP Top 25,20,Louisiana,317
2021,regular,14,AP Top 25,21,NC State,310
2021,regular,14,AP Top 25,22,Clemson,269
2021,regular,14,AP Top 25,23,Arkansas,214
2021,regular,14,AP Top 25,24,Texas A&M,117
2021,regular,14,AP Top 25,25,Kentucky,82
2021,regular,14,Playoff Committee Rankings,1,Georgia,0
2021,regular,14,Playoff Committee Rankings,2,Michigan,0
2021,regular,14,Playoff Committee Rankings,3,Alabama,0
2021,regular,14,Playoff Committee Rankings,4,Cincinnati,0
2021,regular,14,Playoff Committee Rankings,5,Oklahoma State,0
2021,regular,14,Playoff Committee Rankings,6,Notre Dame,0
2021,regular,14,Playoff Committee Rankings,7,Ohio State,0
2021,regular,14,Playoff Committee Rankings,8,Ole Miss,0
2021,regular,14,Playoff Committee Rankings,9,Baylor,0
2021,regular,14,Playoff Committee Rankings,10,Oregon,0
2021,regular,14,Playoff Committee Rankings,11,Michigan State,0
2021,regular,14,Playoff Committee Rankings,12,BYU,0
2021,regular,14,Playoff Committee Rankings,13,Iowa,0
2021,regular,14,Playoff Committee Rankings,14,Oklahoma,0
2021,regular,14,Playoff Committee Rankings,15,Pittsburgh,0
2021,regular,14,Playoff Committee Rankings,16,Wake Forest,0
2021,regular,14,Playoff Committee Rankings,17,Utah,0
2021,regular,14,Playoff Committee Rankings,18,NC State,0
2021,regular,14,Playoff Committee Rankings,19,San Diego State,0
2021,regular,14,Playoff Committee Rankings,20,Clemson,0
2021,regular,14,Playoff Committee Rankings,21,Houston,0
2021,regular,14,Playoff Committee Rankings,22,Arkansas,0
2021,regular,14,Playoff Committee Rankings,23,Kentucky,0
2021,regular,14,Playoff Committee Rankings,24,Louisiana,0
2021,regular,14,Playoff Committee Rankings,25,Texas A&M,0
2021,regular,15,Coaches Poll,1,Alabama,1540
2021,regular,15,Coaches Poll,2,Michigan,1474
2021,regular,15,Coaches Poll,3,Georgia,1420
2021,regular,15,Coaches Poll,4,Cincinnati,1392
2021,regular,15,Coaches Poll,5,Notre Dame,1266
2021,regular,15,Coaches Poll,6,Baylor,1204
2021,regular,15,Coaches Poll,7,Ohio State,1170
2021,regular,15,Coaches Poll,8,Ole Miss,1134
2021,regular,15,Coaches Poll,9,Oklahoma State,1036
2021,regular,15,Coaches Poll,10,Michigan State,903
2021,regular,15,Coaches Poll,11,Utah,893
2021,regular,15,Coaches Poll,12,Pittsburgh,886
2021,regular,15,Coaches Poll,13,Oklahoma,853
2021,regular,15,Coaches Poll,14,BYU,792
2021,regular,15,Coaches Poll,15,Oregon,589
2021,regular,15,Coaches Poll,16,Iowa,561
2021,regular,15,Coaches Poll,17,Louisiana,444
2021,regular,15,Coaches Poll,18,NC State,436
2021,regular,15,Coaches Poll,19,Wake Forest,389
2021,regular,15,Coaches Poll,20,Kentucky,327
2021,regular,15,Coaches Poll,21,Houston,315
2021,regular,15,Coaches Poll,22,Clemson,252
2021,regular,15,Coaches Poll,23,Texas A&M,239
2021,regular,15,Coaches Poll,24,Arkansas,185
2021,regular,15,Coaches Poll,25,UT San Antonio,146
2021,regular,15,AP Top 25,1,Alabama,1535
2021,regular,15,AP Top 25,2,Michigan,1480
2021,regular,15,AP Top 25,3,Georgia,1408
2021,regular,15,AP Top 25,4,Cincinnati,1404
2021,regular,15,AP Top 25,5,Notre Dame,1280
2021,regular,15,AP Top 25,6,Baylor,1228
2021,regular,15,AP Top 25,7,Ohio State,1177
2021,regular,15,AP Top 25,8,Ole Miss,1101
2021,regular,15,AP Top 25,9,Oklahoma State,1060
2021,regular,15,AP Top 25,10,Utah,929
2021,regular,15,AP Top 25,11,Michigan State,895
2021,regular,15,AP Top 25,12,BYU,866
2021,regular,15,AP Top 25,13,Pittsburgh,838
2021,regular,15,AP Top 25,14,Oklahoma,807
2021,regular,15,AP Top 25,15,Oregon,594
2021,regular,15,AP Top 25,16,Louisiana,490
2021,regular,15,AP Top 25,17,Iowa,446
2021,regular,15,AP Top 25,18,NC State,404
2021,regular,15,AP Top 25,19,Clemson,395
2021,regular,15,AP Top 25,20,Wake Forest,393
2021,regular,15,AP Top 25,21,Houston,358
2021,regular,15,AP Top 25,22,Arkansas,279
2021,regular,15,AP Top 25,23,Texas A&M,171
2021,regular,15,AP Top 25,24,UT San Antonio,146
2021,regular,15,AP Top 25,25,Kentucky,129
2021,regular,15,Playoff Committee Rankings,1,Alabama,0
2021,regular,15,Playoff Committee Rankings,2,Michigan,0
2021,regular,15,Playoff Committee Rankings,3,Georgia,0
2021,regular,15,Playoff Committee Rankings,4,Cincinnati,0
2021,regular,15,Playoff Committee Rankings,5,Notre Dame,0
2021,regular,15,Playoff Committee Rankings,6,Ohio State,0
2021,regular,15,Playoff Committee Rankings,7,Baylor,0
2021,regular,15,Playoff Committee Rankings,8,Ole Miss,0
2021,regular,15,Playoff Committee Rankings,9,Oklahoma State,0
2021,regular,15,Playoff Committee Rankings,10,Michigan State,0
2021,regular,15,Playoff Committee Rankings,11,Utah,0
2021,regular,15,Playoff Committee Rankings,12,Pittsburgh,0
2021,regular,15,Playoff Committee Rankings,13,BYU,0
2021,regular,15,Playoff Committee Rankings,14,Oregon,0
2021,regular,15,Playoff Committee Rankings,15,Iowa,0
2021,regular,15,Playoff Committee Rankings,16,Oklahoma,0
2021,regular,15,Playoff Committee Rankings,17,Wake Forest,0
2021,regular,15,Playoff Committee Rankings,18,NC State,0
2021,regular,15,Playoff Committee Rankings,19,Clemson,0
2021,regular,15,Playoff Committee Rankings,20,Houston,0
2021,regular,15,Playoff Committee Rankings,21,Arkansas,0
2021,regular,15,Playoff Committee Rankings,22,Kentucky,0
2021,regular,15,Playoff Committee Rankings,23,Louisiana,0
2021,regular,15,Playoff Committee Rankings,24,San Diego State,0
2021,regular,15,Playoff Committee Rankings,25,Texas A&M,0
