season,seasonType,week,poll,rank,school,points
2015,regular,6,AP Top 25,13,Northwestern,753
2015,regular,6,AP Top 25,14,Ole Miss,731
2015,regular,6,AP Top 25,15,Notre Dame,721
2015,regular,6,AP Top 25,16,Stanford,617
2015,regular,6,AP Top 25,17,USC,498
2015,regular,6,AP Top 25,18,Michigan,452
2015,regular,6,AP Top 25,19,Georgia,441
2015,regular,6,AP Top 25,20,UCLA,415
2015,regular,6,AP Top 25,21,Oklahoma State,332
2015,regular,6,AP Top 25,22,Iowa,254
2015,regular,6,AP Top 25,23,California,233
2015,regular,6,AP Top 25,24,Toledo,87
2015,regular,6,AP Top 25,25,Boise State,65
2015,regular,6,Coaches Poll,1,Ohio State,1523
2015,regular,6,Coaches Poll,2,TCU,1435
2015,regular,6,Coaches Poll,3,Michigan State,1409
2015,regular,6,Coaches Poll,4,Baylor,1408
2015,regular,6,Coaches Poll,5,LSU,1257
2015,regular,6,Coaches Poll,6,Clemson,1196
2015,regular,6,Coaches Poll,7,Utah,1118
2015,regular,6,Coaches Poll,8,Florida State,1067
2015,regular,6,Coaches Poll,9,Oklahoma,1009
2015,regular,6,Coaches Poll,10,Alabama,990
2015,regular,6,Coaches Poll,11,Texas A&M,983
2015,regular,6,Coaches Poll,12,Florida,755
2015,regular,6,Coaches Poll,13,Ole Miss,727
2015,regular,6,Coaches Poll,14,Northwestern,707
2015,regular,6,Coaches Poll,15,Notre Dame,674
2015,regular,6,Coaches Poll,16,Georgia,562
2015,regular,6,Coaches Poll,17,USC,540
2015,regular,6,Coaches Poll,18,Stanford,535
2015,regular,6,Coaches Poll,19,Oklahoma State,519
2015,regular,6,Coaches Poll,20,UCLA,401
2015,regular,6,Coaches Poll,21,Michigan,322
2015,regular,6,Coaches Poll,22,California,311
2015,regular,6,Coaches Poll,23,Iowa,243
2015,regular,6,Coaches Poll,24,Boise State,100
2015,regular,6,Coaches Poll,25,Memphis,68
2015,regular,6,FCS Coaches Poll,1,Coastal Carolina,633
2015,regular,6,FCS Coaches Poll,2,North Dakota State,622
2015,regular,6,FCS Coaches Poll,3,Jacksonville State,601
2015,regular,6,FCS Coaches Poll,4,Illinois State,572
2015,regular,6,FCS Coaches Poll,5,James Madison,559
2015,regular,6,FCS Coaches Poll,6,Chattanooga,491
2015,regular,6,FCS Coaches Poll,7,Youngstown State,446
2015,regular,6,FCS Coaches Poll,8,Eastern Washington,436
2015,regular,6,FCS Coaches Poll,9,South Dakota State,410
2015,regular,6,FCS Coaches Poll,10,Northern Iowa,389
2015,regular,6,FCS Coaches Poll,11,Montana,362
2015,regular,6,FCS Coaches Poll,12,Fordham,358
2015,regular,6,FCS Coaches Poll,13,McNeese,331
2015,regular,6,FCS Coaches Poll,14,Sam Houston State,282
2015,regular,6,FCS Coaches Poll,15,Liberty,263
2015,regular,6,FCS Coaches Poll,16,Villanova,230
2015,regular,6,FCS Coaches Poll,17,Southeastern Louisiana,214
2015,regular,6,FCS Coaches Poll,18,Richmond,202
2015,regular,6,FCS Coaches Poll,19,Montana State,199
2015,regular,6,FCS Coaches Poll,20,Eastern Kentucky,165
2015,regular,6,FCS Coaches Poll,21,Indiana State,129
2015,regular,6,FCS Coaches Poll,22,New Hampshire,126
2015,regular,6,FCS Coaches Poll,23,Portland State,119
2015,regular,6,FCS Coaches Poll,24,Harvard,87
2015,regular,6,FCS Coaches Poll,25,North Dakota,53
2015,regular,6,AFCA Division II Coaches Poll,1,Minnesota State,795
2015,regular,6,AFCA Division II Coaches Poll,2,West Georgia,763
2015,regular,6,AFCA Division II Coaches Poll,3,Northwest Missouri State,737
2015,regular,6,AFCA Division II Coaches Poll,4,Ferris State,703
2015,regular,6,AFCA Division II Coaches Poll,5,Sioux Falls,673
2015,regular,6,AFCA Division II Coaches Poll,6,Colorado State-Pueblo,599
2015,regular,6,AFCA Division II Coaches Poll,7,Colorado Mines,596
2015,regular,6,AFCA Division II Coaches Poll,8,Ashland,574
2015,regular,6,AFCA Division II Coaches Poll,9,Shepherd,518
2015,regular,6,AFCA Division II Coaches Poll,10,Humboldt State,496
2015,regular,6,AFCA Division II Coaches Poll,11,Midwestern State,464
2015,regular,6,AFCA Division II Coaches Poll,12,Michigan Tech,457
2015,regular,6,AFCA Division II Coaches Poll,13,Emporia State,407
2015,regular,6,AFCA Division II Coaches Poll,14,Texas A&M-Commerce,367
2015,regular,6,AFCA Division II Coaches Poll,15,Delta State,363
2015,regular,6,AFCA Division II Coaches Poll,16,Lenoir-Rhyne,323
2015,regular,6,AFCA Division II Coaches Poll,17,North Alabama,306
2015,regular,6,AFCA Division II Coaches Poll,18,Grand Valley State,256
2015,regular,6,AFCA Division II Coaches Poll,19,Henderson State,134
2015,regular,6,AFCA Division II Coaches Poll,20,Slippery Rock,131
2015,regular,6,AFCA Division II Coaches Poll,21,Minnesota-Duluth,123
2015,regular,6,AFCA Division II Coaches Poll,22,Pittsburg State,100
2015,regular,6,AFCA Division II Coaches Poll,23,Tuskegee,92
2015,regular,6,AFCA Division II Coaches Poll,24,Arkansas Tech,73
2015,regular,6,AFCA Division II Coaches Poll,25,Angelo State,63
2015,regular,7,AP Top 25,1,Ohio State,1411
2015,regular,7,AP Top 25,2,Baylor,1390
2015,regular,7,AP Top 25,3,TCU,1354
2015,regular,7,AP Top 25,4,Utah,1350
2015,regular,7,AP Top 25,5,Clemson,1260
2015,regular,7,AP Top 25,6,LSU,1231
2015,regular,7,AP Top 25,7,Michigan State,1139
2015,regular,7,AP Top 25,8,Florida,1075
2015,regular,7,AP Top 25,9,Texas A&M,1046
2015,regular,7,AP Top 25,10,Alabama,1034
2015,regular,7,AP Top 25,11,Florida State,937
2015,regular,7,AP Top 25,12,Michigan,894
2015,regular,7,AP Top 25,13,Ole Miss,803
2015,regular,7,AP Top 25,14,Notre Dame,766
2015,regular,7,AP Top 25,15,Stanford,662
2015,regular,7,AP Top 25,16,Oklahoma State,614
2015,regular,7,AP Top 25,17,Iowa,520
2015,regular,7,AP Top 25,18,UCLA,487
2015,regular,7,AP Top 25,19,Oklahoma,342
2015,regular,7,AP Top 25,20,Northwestern,317
2015,regular,7,AP Top 25,21,Boise State,260
2015,regular,7,AP Top 25,22,Toledo,237
2015,regular,7,AP Top 25,23,California,204
2015,regular,7,AP Top 25,24,Houston,121
2015,regular,7,AP Top 25,25,Duke,114
2015,regular,7,Coaches Poll,1,Ohio State,1547
2015,regular,7,Coaches Poll,2,Baylor,1463
2015,regular,7,Coaches Poll,3,TCU,1441
2015,regular,7,Coaches Poll,4,Michigan State,1358
2015,regular,7,Coaches Poll,5,LSU,1288
2015,regular,7,Coaches Poll,6,Clemson,1245
2015,regular,7,Coaches Poll,7,Utah,1239
2015,regular,7,Coaches Poll,8,Florida State,1080
2015,regular,7,Coaches Poll,9,Alabama,1052
2015,regular,7,Coaches Poll,10,Texas A&M,1028
2015,regular,7,Coaches Poll,11,Florida,1001
2015,regular,7,Coaches Poll,12,Ole Miss,837
2015,regular,7,Coaches Poll,13,Notre Dame,786
2015,regular,7,Coaches Poll,14,Michigan,760
2015,regular,7,Coaches Poll,15,Oklahoma State,689
2015,regular,7,Coaches Poll,16,Stanford,677
2015,regular,7,Coaches Poll,17,Iowa,525
2015,regular,7,Coaches Poll,18,UCLA,466
2015,regular,7,Coaches Poll,19,Oklahoma,432
2015,regular,7,Coaches Poll,20,Boise State,321
2015,regular,7,Coaches Poll,21,Northwestern,242
2015,regular,7,Coaches Poll,22,Memphis,185
2015,regular,7,Coaches Poll,23,California,174
2015,regular,7,Coaches Poll,24,Duke,154
2015,regular,7,Coaches Poll,25,Toledo,149
2015,regular,7,FCS Coaches Poll,1,Coastal Carolina,628
2015,regular,7,FCS Coaches Poll,2,North Dakota State,623
2015,regular,7,FCS Coaches Poll,3,Jacksonville State,600
2015,regular,7,FCS Coaches Poll,4,Illinois State,573
2015,regular,7,FCS Coaches Poll,5,James Madison,565
2015,regular,7,FCS Coaches Poll,6,Chattanooga,515
2015,regular,7,FCS Coaches Poll,7,South Dakota State,469
2015,regular,7,FCS Coaches Poll,8,Eastern Washington,455
2015,regular,7,FCS Coaches Poll,9,McNeese,402
2015,regular,7,FCS Coaches Poll,10,Fordham,364
2015,regular,7,FCS Coaches Poll,11,Sam Houston State,363
2015,regular,7,FCS Coaches Poll,12,Youngstown State,352
2015,regular,7,FCS Coaches Poll,13,Richmond,322
2015,regular,7,FCS Coaches Poll,14,Northern Iowa,294
2015,regular,7,FCS Coaches Poll,15,Eastern Kentucky,280
2015,regular,7,FCS Coaches Poll,16,Montana State,279
2015,regular,7,FCS Coaches Poll,17,Portland State,234
2015,regular,7,FCS Coaches Poll,18,Harvard,157
2015,regular,7,FCS Coaches Poll,19,Montana,146
2015,regular,7,FCS Coaches Poll,20,New Hampshire,134
2015,regular,7,FCS Coaches Poll,21,Southeastern Louisiana,108
2015,regular,7,FCS Coaches Poll,22,Liberty,102
2015,regular,7,FCS Coaches Poll,23,Charleston Southern,78
2015,regular,7,FCS Coaches Poll,24,Villanova,61
2015,regular,7,FCS Coaches Poll,24,William & Mary,61
2015,regular,7,AFCA Division II Coaches Poll,1,Minnesota State,794
2015,regular,7,AFCA Division II Coaches Poll,2,West Georgia,763
2015,regular,7,AFCA Division II Coaches Poll,3,Northwest Missouri State,741
2015,regular,7,AFCA Division II Coaches Poll,4,Ferris State,702
2015,regular,7,AFCA Division II Coaches Poll,5,Sioux Falls,671
2015,regular,7,AFCA Division II Coaches Poll,6,Colorado State-Pueblo,622
2015,regular,7,AFCA Division II Coaches Poll,7,Colorado Mines,597
2015,regular,7,AFCA Division II Coaches Poll,8,Ashland,576
2015,regular,7,AFCA Division II Coaches Poll,9,Shepherd,545
2015,regular,7,AFCA Division II Coaches Poll,10,Midwestern State,539
2015,regular,7,AFCA Division II Coaches Poll,11,Texas A&M-Commerce,460
2015,regular,7,AFCA Division II Coaches Poll,12,Grand Valley State,426
2015,regular,7,AFCA Division II Coaches Poll,13,North Alabama,424
2015,regular,7,AFCA Division II Coaches Poll,14,Henderson State,352
2015,regular,7,AFCA Division II Coaches Poll,15,Slippery Rock,304
2015,regular,7,AFCA Division II Coaches Poll,16,Humboldt State,256
2015,regular,7,AFCA Division II Coaches Poll,17,Michigan Tech,250
2015,regular,7,AFCA Division II Coaches Poll,18,Tuskegee,230
2015,regular,7,AFCA Division II Coaches Poll,19,Emporia State,179
2015,regular,7,AFCA Division II Coaches Poll,20,Minnesota-Duluth,176
2015,regular,7,AFCA Division II Coaches Poll,21,Wingate,147
2015,regular,7,AFCA Division II Coaches Poll,22,Delta State,138
2015,regular,7,AFCA Division II Coaches Poll,23,Colorado Mesa,117
2015,regular,7,AFCA Division II Coaches Poll,24,Angelo State,92
2015,regular,7,AFCA Division II Coaches Poll,25,Clarion,77
2015,regular,8,AP Top 25,1,Ohio State,1428
2015,regular,8,AP Top 25,2,Baylor,1416
2015,regular,8,AP Top 25,3,Utah,1362
2015,regular,8,AP Top 25,4,TCU,1338
2015,regular,8,AP Top 25,5,LSU,1306
2015,regular,8,AP Top 25,6,Clemson,1252
2015,regular,8,AP Top 25,7,Michigan State,1202
2015,regular,8,AP Top 25,8,Alabama,1133
2015,regular,8,AP Top 25,9,Florida State,1041
2015,regular,8,AP Top 25,10,Stanford,917
2015,regular,8,AP Top 25,11,Notre Dame,898
2015,regular,8,AP Top 25,12,Iowa,820
2015,regular,8,AP Top 25,13,Florida,785
2015,regular,8,AP Top 25,14,Oklahoma State,735
2015,regular,8,AP Top 25,15,Michigan,614
2015,regular,8,AP Top 25,15,Texas A&M,614
2015,regular,8,AP Top 25,17,Oklahoma,565
2015,regular,8,AP Top 25,18,Memphis,553
2015,regular,8,AP Top 25,19,Toledo,345
2015,regular,8,AP Top 25,20,California,336
2015,regular,8,AP Top 25,21,Houston,317
2015,regular,8,AP Top 25,22,Temple,216
2015,regular,8,AP Top 25,23,Duke,210
2015,regular,8,AP Top 25,24,Ole Miss,157
2015,regular,8,AP Top 25,25,Pittsburgh,73
2015,regular,8,Coaches Poll,1,Ohio State,1547
2015,regular,8,Coaches Poll,2,Baylor,1488
2015,regular,8,Coaches Poll,3,TCU,1417
2015,regular,8,Coaches Poll,4,Michigan State,1334
2015,regular,8,Coaches Poll,5,LSU,1324
2015,regular,8,Coaches Poll,6,Clemson,1271
2015,regular,8,Coaches Poll,7,Utah,1258
2015,regular,8,Coaches Poll,8,Alabama,1123
2015,regular,8,Coaches Poll,9,Florida State,1111
2015,regular,8,Coaches Poll,10,Notre Dame,924
2015,regular,8,Coaches Poll,11,Stanford,898
2015,regular,8,Coaches Poll,12,Oklahoma State,839
2015,regular,8,Coaches Poll,13,Iowa,833
2015,regular,8,Coaches Poll,14,Florida,751
2015,regular,8,Coaches Poll,15,Oklahoma,665
2015,regular,8,Coaches Poll,16,Texas A&M,623
2015,regular,8,Coaches Poll,17,Memphis,544
2015,regular,8,Coaches Poll,17,Michigan,544
2015,regular,8,Coaches Poll,19,California,370
2015,regular,8,Coaches Poll,20,Toledo,322
2015,regular,8,Coaches Poll,21,Duke,305
2015,regular,8,Coaches Poll,22,Houston,289
2015,regular,8,Coaches Poll,23,Ole Miss,201
2015,regular,8,Coaches Poll,24,Temple,163
2015,regular,8,Coaches Poll,25,Georgia,95
2015,regular,8,FCS Coaches Poll,1,Coastal Carolina,610
2015,regular,8,FCS Coaches Poll,2,Jacksonville State,595
2015,regular,8,FCS Coaches Poll,3,James Madison,569
2015,regular,8,FCS Coaches Poll,4,Illinois State,566
2015,regular,8,FCS Coaches Poll,5,Chattanooga,498
2015,regular,8,FCS Coaches Poll,6,South Dakota State,492
2015,regular,8,FCS Coaches Poll,7,Eastern Washington,452
2015,regular,8,FCS Coaches Poll,8,North Dakota State,439
2015,regular,8,FCS Coaches Poll,9,McNeese,425
2015,regular,8,FCS Coaches Poll,10,Sam Houston State,378
2015,regular,8,FCS Coaches Poll,11,Fordham,374
2015,regular,8,FCS Coaches Poll,12,Richmond,347
2015,regular,8,FCS Coaches Poll,13,Portland State,342
2015,regular,8,FCS Coaches Poll,14,Eastern Kentucky,311
2015,regular,8,FCS Coaches Poll,15,Harvard,206
2015,regular,8,FCS Coaches Poll,16,William & Mary,190
2015,regular,8,FCS Coaches Poll,17,Youngstown State,177
2015,regular,8,FCS Coaches Poll,18,Montana,173
2015,regular,8,FCS Coaches Poll,19,Montana State,155
2015,regular,8,FCS Coaches Poll,20,Charleston Southern,142
2015,regular,8,FCS Coaches Poll,21,Indiana State,114
2015,regular,8,FCS Coaches Poll,22,Villanova,109
2015,regular,8,FCS Coaches Poll,23,Western Illinois,99
2015,regular,8,FCS Coaches Poll,24,North Carolina A&T,83
2015,regular,8,FCS Coaches Poll,25,Northern Iowa,60
2015,regular,8,AFCA Division II Coaches Poll,1,West Georgia,792
2015,regular,8,AFCA Division II Coaches Poll,2,Northwest Missouri State,771
2015,regular,8,AFCA Division II Coaches Poll,3,Ferris State,735
2015,regular,8,AFCA Division II Coaches Poll,4,Colorado State-Pueblo,687
2015,regular,8,AFCA Division II Coaches Poll,5,Ashland,666
2015,regular,8,AFCA Division II Coaches Poll,6,Shepherd,633
2015,regular,8,AFCA Division II Coaches Poll,7,Minnesota State,572
2015,regular,8,AFCA Division II Coaches Poll,8,Texas A&M-Commerce,568
2015,regular,8,AFCA Division II Coaches Poll,9,Grand Valley State,552
2015,regular,8,AFCA Division II Coaches Poll,10,Sioux Falls,443
2015,regular,8,AFCA Division II Coaches Poll,11,Henderson State,432
2015,regular,8,AFCA Division II Coaches Poll,12,Colorado Mines,431
2015,regular,8,AFCA Division II Coaches Poll,13,Slippery Rock,426
2015,regular,8,AFCA Division II Coaches Poll,14,Midwestern State,397
2015,regular,8,AFCA Division II Coaches Poll,15,Humboldt State,355
2015,regular,8,AFCA Division II Coaches Poll,16,Tuskegee,320
2015,regular,8,AFCA Division II Coaches Poll,17,Emporia State,311
2015,regular,8,AFCA Division II Coaches Poll,18,Minnesota-Duluth,232
2015,regular,8,AFCA Division II Coaches Poll,19,Colorado Mesa,220
2015,regular,8,AFCA Division II Coaches Poll,20,Indianapolis,168
2015,regular,8,AFCA Division II Coaches Poll,21,North Alabama,163
2015,regular,8,AFCA Division II Coaches Poll,22,Michigan Tech,140
2015,regular,8,AFCA Division II Coaches Poll,23,Charleston (WV),124
2015,regular,8,AFCA Division II Coaches Poll,24,Valdosta State,47
2015,regular,8,AFCA Division II Coaches Poll,25,Central Missouri State,43
2015,regular,9,AP Top 25,1,Ohio State,1466
2015,regular,9,AP Top 25,2,Baylor,1417
2015,regular,9,AP Top 25,3,Clemson,1378
2015,regular,9,AP Top 25,4,LSU,1344
2015,regular,9,AP Top 25,5,TCU,1327
2015,regular,9,AP Top 25,6,Michigan State,1250
2015,regular,9,AP Top 25,7,Alabama,1163
2015,regular,9,AP Top 25,8,Stanford,1062
2015,regular,9,AP Top 25,9,Notre Dame,997
2015,regular,9,AP Top 25,10,Iowa,934
2015,regular,9,AP Top 25,11,Florida,867
2015,regular,9,AP Top 25,12,Oklahoma State,864
2015,regular,9,AP Top 25,13,Utah,838
2015,regular,9,AP Top 25,14,Oklahoma,697
2015,regular,9,AP Top 25,15,Michigan,666
2015,regular,9,AP Top 25,16,Memphis,660
2015,regular,9,AP Top 25,17,Florida State,571
2015,regular,9,AP Top 25,18,Houston,411
2015,regular,9,AP Top 25,19,Ole Miss,368
2015,regular,9,AP Top 25,20,Toledo,365
2015,regular,9,AP Top 25,21,Temple,307
2015,regular,9,AP Top 25,22,Duke,274
2015,regular,9,AP Top 25,23,Pittsburgh,161
2015,regular,9,AP Top 25,24,UCLA,110
2015,regular,9,AP Top 25,25,Mississippi State,103
2015,regular,9,Coaches Poll,1,Ohio State,1557
2015,regular,9,Coaches Poll,2,Baylor,1488
2015,regular,9,Coaches Poll,3,TCU,1418
2015,regular,9,Coaches Poll,4,LSU,1345
2015,regular,9,Coaches Poll,5,Michigan State,1338
2015,regular,9,Coaches Poll,6,Clemson,1323
2015,regular,9,Coaches Poll,7,Alabama,1196
2015,regular,9,Coaches Poll,8,Stanford,1073
2015,regular,9,Coaches Poll,9,Notre Dame,1072
2015,regular,9,Coaches Poll,10,Oklahoma State,972
2015,regular,9,Coaches Poll,11,Iowa,929
2015,regular,9,Coaches Poll,12,Florida,848
2015,regular,9,Coaches Poll,13,Oklahoma,809
2015,regular,9,Coaches Poll,14,Utah,763
2015,regular,9,Coaches Poll,15,Florida State,647
2015,regular,9,Coaches Poll,16,Memphis,640
2015,regular,9,Coaches Poll,17,Michigan,611
2015,regular,9,Coaches Poll,18,Duke,393
2015,regular,9,Coaches Poll,19,Houston,385
2015,regular,9,Coaches Poll,20,Toledo,370
2015,regular,9,Coaches Poll,21,Ole Miss,354
2015,regular,9,Coaches Poll,22,Temple,277
2015,regular,9,Coaches Poll,23,Georgia,116
2015,regular,9,Coaches Poll,24,Pittsburgh,111
2015,regular,9,Coaches Poll,25,UCLA,95
2015,regular,9,FCS Coaches Poll,1,Coastal Carolina,632
2015,regular,9,FCS Coaches Poll,2,Jacksonville State,629
2015,regular,9,FCS Coaches Poll,3,Illinois State,605
2015,regular,9,FCS Coaches Poll,4,Chattanooga,559
2015,regular,9,FCS Coaches Poll,5,Eastern Washington,513
2015,regular,9,FCS Coaches Poll,6,North Dakota State,498
2015,regular,9,FCS Coaches Poll,7,McNeese,491
2015,regular,9,FCS Coaches Poll,8,Richmond,453
2015,regular,9,FCS Coaches Poll,9,James Madison,417
2015,regular,9,FCS Coaches Poll,10,Sam Houston State,416
2015,regular,9,FCS Coaches Poll,11,Fordham,385
2015,regular,9,FCS Coaches Poll,12,Portland State,370
2015,regular,9,FCS Coaches Poll,13,South Dakota State,342
2015,regular,9,FCS Coaches Poll,14,Eastern Kentucky,328
2015,regular,9,FCS Coaches Poll,15,William & Mary,277
2015,regular,9,FCS Coaches Poll,16,Harvard,259
2015,regular,9,FCS Coaches Poll,17,Montana,216
2015,regular,9,FCS Coaches Poll,18,Montana State,208
2015,regular,9,FCS Coaches Poll,19,Charleston Southern,172
2015,regular,9,FCS Coaches Poll,20,North Carolina A&T,142
2015,regular,9,FCS Coaches Poll,21,Northern Iowa,112
2015,regular,9,FCS Coaches Poll,22,Dartmouth,57
2015,regular,9,FCS Coaches Poll,23,Indiana State,55
2015,regular,9,FCS Coaches Poll,24,Southern Utah,51
2015,regular,9,FCS Coaches Poll,24,Youngstown State,51
2015,regular,9,AFCA Division II Coaches Poll,1,West Georgia,790
2015,regular,9,AFCA Division II Coaches Poll,2,Northwest Missouri State,772
2015,regular,9,AFCA Division II Coaches Poll,3,Ferris State,733
2015,regular,9,AFCA Division II Coaches Poll,4,Colorado State-Pueblo,685
2015,regular,9,AFCA Division II Coaches Poll,5,Ashland,672
2015,regular,9,AFCA Division II Coaches Poll,6,Shepherd,638
2015,regular,9,AFCA Division II Coaches Poll,7,Minnesota State,619
2015,regular,9,AFCA Division II Coaches Poll,8,Sioux Falls,556
2015,regular,9,AFCA Division II Coaches Poll,9,Henderson State,510
2015,regular,9,AFCA Division II Coaches Poll,10,Slippery Rock,473
2015,regular,9,AFCA Division II Coaches Poll,11,Midwestern State,449
2015,regular,9,AFCA Division II Coaches Poll,12,Texas A&M-Commerce,423
2015,regular,9,AFCA Division II Coaches Poll,13,Humboldt State,406
2015,regular,9,AFCA Division II Coaches Poll,14,Emporia State,372
2015,regular,9,AFCA Division II Coaches Poll,14,Tuskegee,372
2015,regular,9,AFCA Division II Coaches Poll,16,Colorado Mesa,325
2015,regular,9,AFCA Division II Coaches Poll,17,Grand Valley State,251
2015,regular,9,AFCA Division II Coaches Poll,18,Indianapolis,240
2015,regular,9,AFCA Division II Coaches Poll,19,North Alabama,212
2015,regular,9,AFCA Division II Coaches Poll,20,Charleston (WV),170
2015,regular,9,AFCA Division II Coaches Poll,21,Colorado Mines,163
2015,regular,9,AFCA Division II Coaches Poll,22,Michigan Tech,131
2015,regular,9,AFCA Division II Coaches Poll,23,Valdosta State,128
2015,regular,9,AFCA Division II Coaches Poll,24,Central Missouri State,101
2015,regular,9,AFCA Division II Coaches Poll,25,Bowie State,63
2015,regular,10,Playoff Committee Rankings,1,Clemson,0
2015,regular,10,Playoff Committee Rankings,2,LSU,0
2015,regular,10,Playoff Committee Rankings,3,Ohio State,0
2015,regular,10,Playoff Committee Rankings,4,Alabama,0
2015,regular,10,Playoff Committee Rankings,5,Notre Dame,0
2015,regular,10,Playoff Committee Rankings,6,Baylor,0
2015,regular,10,Playoff Committee Rankings,7,Michigan State,0
2015,regular,10,Playoff Committee Rankings,8,TCU,0
2015,regular,10,Playoff Committee Rankings,9,Iowa,0
2015,regular,10,Playoff Committee Rankings,10,Florida,0
2015,regular,10,Playoff Committee Rankings,11,Stanford,0
2015,regular,10,Playoff Committee Rankings,12,Utah,0
2015,regular,10,Playoff Committee Rankings,13,Memphis,0
2015,regular,10,Playoff Committee Rankings,14,Oklahoma State,0
2015,regular,10,Playoff Committee Rankings,15,Oklahoma,0
2015,regular,10,Playoff Committee Rankings,16,Florida State,0
2015,regular,10,Playoff Committee Rankings,17,Michigan,0
2015,regular,10,Playoff Committee Rankings,18,Ole Miss,0
2015,regular,10,Playoff Committee Rankings,19,Texas A&M,0
2015,regular,10,Playoff Committee Rankings,20,Mississippi State,0
2015,regular,10,Playoff Committee Rankings,21,Northwestern,0
2015,regular,10,Playoff Committee Rankings,22,Temple,0
2015,regular,10,Playoff Committee Rankings,23,UCLA,0
2015,regular,10,Playoff Committee Rankings,24,Toledo,0
2015,regular,10,Playoff Committee Rankings,25,Houston,0
2015,regular,10,AP Top 25,1,Ohio State,1465
2015,regular,10,AP Top 25,2,Baylor,1408
2015,regular,10,AP Top 25,3,Clemson,1381
2015,regular,10,AP Top 25,4,LSU,1346
2015,regular,10,AP Top 25,5,TCU,1336
2015,regular,10,AP Top 25,6,Michigan State,1249
2015,regular,10,AP Top 25,7,Alabama,1160
2015,regular,10,AP Top 25,8,Notre Dame,1019
2015,regular,10,AP Top 25,9,Stanford,1014
2015,regular,10,AP Top 25,10,Iowa,954
2015,regular,10,AP Top 25,11,Florida,923
2015,regular,10,AP Top 25,12,Oklahoma State,879
2015,regular,10,AP Top 25,13,Utah,809
2015,regular,10,AP Top 25,14,Oklahoma,712
2015,regular,10,AP Top 25,15,Memphis,683
2015,regular,10,AP Top 25,16,Michigan,613
2015,regular,10,AP Top 25,17,Florida State,571
2015,regular,10,AP Top 25,18,Houston,466
2015,regular,10,AP Top 25,19,Ole Miss,414
2015,regular,10,AP Top 25,20,Toledo,366
2015,regular,10,AP Top 25,21,North Carolina,248
2015,regular,10,AP Top 25,22,UCLA,190
2015,regular,10,AP Top 25,23,Temple,175
2015,regular,10,AP Top 25,24,Mississippi State,144
2015,regular,10,AP Top 25,25,Texas A&M,101
2015,regular,10,Coaches Poll,1,Ohio State,1574
2015,regular,10,Coaches Poll,2,Baylor,1481
2015,regular,10,Coaches Poll,3,TCU,1441
2015,regular,10,Coaches Poll,4,LSU,1388
2015,regular,10,Coaches Poll,5,Clemson,1377
2015,regular,10,Coaches Poll,6,Michigan State,1337
2015,regular,10,Coaches Poll,7,Alabama,1223
2015,regular,10,Coaches Poll,8,Stanford,1069
2015,regular,10,Coaches Poll,9,Notre Dame,1068
2015,regular,10,Coaches Poll,10,Oklahoma State,978
2015,regular,10,Coaches Poll,11,Iowa,968
2015,regular,10,Coaches Poll,12,Florida,942
2015,regular,10,Coaches Poll,13,Oklahoma,819
2015,regular,10,Coaches Poll,14,Utah,770
2015,regular,10,Coaches Poll,15,Florida State,693
2015,regular,10,Coaches Poll,16,Memphis,652
2015,regular,10,Coaches Poll,17,Michigan,587
2015,regular,10,Coaches Poll,18,Houston,505
2015,regular,10,Coaches Poll,19,Ole Miss,436
2015,regular,10,Coaches Poll,20,Toledo,396
2015,regular,10,Coaches Poll,21,North Carolina,215
2015,regular,10,Coaches Poll,22,UCLA,199
2015,regular,10,Coaches Poll,23,Temple,164
2015,regular,10,Coaches Poll,24,Texas A&M,148
2015,regular,10,Coaches Poll,25,Mississippi State,104
2015,regular,10,FCS Coaches Poll,1,Jacksonville State,647
2015,regular,10,FCS Coaches Poll,2,Illinois State,625
2015,regular,10,FCS Coaches Poll,3,Chattanooga,586
2015,regular,10,FCS Coaches Poll,4,Eastern Washington,536
2015,regular,10,FCS Coaches Poll,5,McNeese,517
2015,regular,10,FCS Coaches Poll,5,North Dakota State,517
2015,regular,10,FCS Coaches Poll,7,Richmond,498
2015,regular,10,FCS Coaches Poll,8,Coastal Carolina,471
2015,regular,10,FCS Coaches Poll,9,Portland State,435
2015,regular,10,FCS Coaches Poll,9,Sam Houston State,435
2015,regular,10,FCS Coaches Poll,11,South Dakota State,382
2015,regular,10,FCS Coaches Poll,12,William & Mary,346
2015,regular,10,FCS Coaches Poll,13,Charleston Southern,341
2015,regular,10,FCS Coaches Poll,14,James Madison,298
2015,regular,10,FCS Coaches Poll,15,Harvard,277
2015,regular,10,FCS Coaches Poll,16,North Carolina A&T,241
2015,regular,10,FCS Coaches Poll,17,Fordham,213
2015,regular,10,FCS Coaches Poll,18,Southern Utah,182
2015,regular,10,FCS Coaches Poll,19,Eastern Kentucky,161
2015,regular,10,FCS Coaches Poll,20,Northern Iowa,158
2015,regular,10,FCS Coaches Poll,21,Youngstown State,95
2015,regular,10,FCS Coaches Poll,22,The Citadel,83
2015,regular,10,FCS Coaches Poll,22,Montana,83
2015,regular,10,FCS Coaches Poll,24,Montana State,56
2015,regular,10,FCS Coaches Poll,25,Bethune-Cookman,44
2015,regular,10,AFCA Division II Coaches Poll,1,Northwest Missouri State,796
2015,regular,10,AFCA Division II Coaches Poll,2,Ferris State,768
