season,week,gameId,homeTeam,awayTeam,spread,homeWinProb
2020,15,401249886,Buffalo,Akron,-33,0.989
2020,15,401249435,BYU,San Diego State,-16.5,0.872
2020,15,401249428,Colorado,Utah,2.5,0.432
2020,15,401249884,Eastern Michigan,Northern Illinois,-6.5,0.673
2020,15,401251100,Florida,LSU,-23,0.944
2020,15,401266694,Florida State,Duke,-3,0.582
2020,15,401215309,Georgia Southern,Appalachian State,9.5,0.256
2020,15,401261245,Georgia Tech,Pittsburgh,7.5,0.302
2020,15,401249038,Hawai'i,UNLV,-18.5,0.899
2020,15,401247347,Iowa,Wisconsin,2,0.445
2020,15,401266696,Louisville,Wake Forest,-2.5,0.568
2020,15,401247342,Maryland,Rutgers,-3,0.582
2020,15,401264084,Memphis,Houston,6.5,0.327
2020,15,401234661,Miami,North Carolina,-3,0.582
2020,15,401260157,Mississippi State,Auburn,5.5,0.352
2020,15,401267161,Missouri,Georgia,14,0.167
2020,15,401247345,Nebraska,Minnesota,-9.5,0.744
2020,15,401249036,New Mexico,Fresno State,14.5,0.159
2020,15,401247344,Northwestern,Illinois,-13.5,0.824
2020,15,401249432,Oregon State,Stanford,2.5,0.432
2020,15,401247346,Penn State,Michigan State,-14.5,0.841
2020,15,401257815,Rice,UAB,7,0.315
2020,15,401249037,San José State,Nevada,2.5,0.432
2020,15,401257813,Southern Mississippi,Florida Atlantic,9.5,0.256
2020,15,401266711,TCU,Louisiana Tech,-21.5,0.931
2020,15,401249883,Toledo,Central Michigan,-11,0.776
2020,15,401259671,Troy,Coastal Carolina,12.5,0.194
2020,15,401249431,UCLA,USC,3.5,0.405
2020,15,401257816,UTEP,North Texas,-10,0.755
2020,15,401267163,Vanderbilt,Tennessee,14.5,0.159
2020,15,401234572,Virginia Tech,Virginia,-3,0.582
2020,15,401249035,Wyoming,Boise State,9.5,0.256
2020,16,401265699,Army,Air Force,2.5,0.432
2020,16,401249854,Buffalo,Ball State,-12.5,0.806
2020,16,401264085,Cincinnati,Tulsa,-13.5,0.824
2020,16,401237074,Florida,Alabama,16,0.135
2020,16,401262060,Iowa State,Oklahoma,5.5,0.352
2020,16,401267165,LSU,Ole Miss,1,0.473
2020,16,401240101,Marshall,UAB,-4.5,0.622
2020,16,401267166,Mississippi State,Missouri,1.5,0.459
2020,16,401256001,Notre Dame,Clemson,11,0.224
2020,16,401247349,Ohio State,Northwestern,-16.5,0.872
2020,16,401269378,Oregon State,Arizona State,7.5,0.302
2020,16,401269381,Penn State,Illinois,-16,0.865
2020,16,401269382,Rutgers,Nebraska,6.5,0.327
2020,16,401249043,San José State,Boise State,6.5,0.327
2020,16,401260158,Tennessee,Texas A&M,13.5,0.176
2020,16,401269376,UCLA,Stanford,-6.5,0.673
2020,16,401249434,USC,Oregon,-3,0.582
2020,16,401269375,Utah,Washington State,-11.5,0.786
2020,16,401269384,Wisconsin,Minnesota,-10.5,0.766
