season,week,gameId,homeTeam,awayTeam,spread,homeWinProb
2019,8,401112486,Virginia,Duke,-3.5,0.595
2019,8,401112489,Virginia Tech,North Carolina,4.5,0.378
2019,8,401112487,Wake Forest,Florida State,3,0.418
2019,8,401114196,Washington,Oregon,3,0.418
2019,8,401114187,Washington State,Colorado,-13.5,0.824
2019,8,401114286,Western Kentucky,Charlotte,-10,0.755
2019,8,401117526,Wyoming,New Mexico,-17.5,0.886
2019,9,401117530,Air Force,Utah State,-3.5,0.595
2019,9,401110831,Alabama,Arkansas,-32,0.986
2019,9,401121958,Arkansas State,Texas State,-10.5,0.766
2019,9,401114330,Army,San José State,-9.5,0.744
2019,9,401119292,Ball State,Ohio,-2.5,0.568
2019,9,401119289,Buffalo,Central Michigan,-2.5,0.568
2019,9,401114293,Charlotte,North Texas,4,0.391
2019,9,401112490,Clemson,Boston College,-35,0.992
2019,9,401114188,Colorado,USC,10.5,0.234
2019,9,401117892,East Carolina,South Florida,1,0.473
2019,9,401112492,Florida State,Syracuse,-11,0.776
2019,9,401117531,Fresno State,Colorado State,-13.5,0.824
2019,9,401114344,Georgia Southern,New Mexico State,-13.5,0.824
2019,9,401121959,Georgia State,Troy,-1,0.527
2019,9,401117889,Houston,SMU,12.5,0.194
2019,9,401112091,Iowa State,Oklahoma State,-11,0.776
2019,9,401112103,Kansas,Texas Tech,6.5,0.327
2019,9,401112110,Kansas State,Oklahoma,23.5,0.053
2019,9,401119291,Kent State,Miami (OH),-2.5,0.568
2019,9,401110832,Kentucky,Missouri,9.5,0.256
2019,9,401112493,Louisville,Virginia,3.5,0.405
2019,9,401110833,LSU,Auburn,-11.5,0.786
2019,9,401114297,Marshall,Western Kentucky,-4,0.609
2019,9,401112227,Michigan,Notre Dame,-1,0.527
2019,9,401112218,Michigan State,Penn State,5.5,0.352
2019,9,401114294,Middle Tennessee,Florida International,1,0.473
2019,9,401112207,Minnesota,Maryland,-14.5,0.841
2019,9,401117890,Navy,Tulane,-4.5,0.622
2019,9,401112164,Nebraska,Indiana,-2.5,0.568
2019,9,401117532,New Mexico,Hawai'i,10,0.245
2019,9,401112491,North Carolina,Duke,-3,0.582
2019,9,401119287,Northern Illinois,Akron,-22,0.935
2019,9,401112197,Northwestern,Iowa,8,0.291
2019,9,401112254,Ohio State,Wisconsin,-14.5,0.841
2019,9,401114295,Old Dominion,Florida Atlantic,14,0.167
2019,9,401114197,Oregon,Washington State,-14.5,0.841
2019,9,401112494,Pittsburgh,Miami,-4.5,0.622
2019,9,401112152,Purdue,Illinois,-9.5,0.744
2019,9,401114298,Rice,Southern Mississippi,10,0.245
2019,9,401112266,Rutgers,Liberty,7.5,0.302
2019,9,401121957,South Alabama,Appalachian State,27.5,0.029
2019,9,401114170,Stanford,Arizona,-3,0.582
2019,9,401112132,TCU,Texas,-1,0.527
2019,9,401117891,Temple,UCF,11.5,0.214
2019,9,401110834,Tennessee,South Carolina,4,0.391
2019,9,401110835,Texas A&M,Mississippi State,-11,0.776
2019,9,401119290,Toledo,Eastern Michigan,-2.5,0.568
2019,9,401117893,Tulsa,Memphis,10,0.245
2019,9,401114159,UCLA,Arizona State,3,0.418
2019,9,401114357,UMass,Connecticut,9.5,0.256
2019,9,401117534,UNLV,San Diego State,11.5,0.214
2019,9,401114179,Utah,California,-21,0.926
2019,9,401114296,UTEP,Louisiana Tech,18.5,0.101
2019,9,401119288,Western Michigan,Bowling Green,-27,0.969
2019,9,401117533,Wyoming,Nevada,-13.5,0.824
2019,10,401114331,Air Force,Army,-17,0.879
2019,10,401121960,Appalachian State,Georgia Southern,-13.5,0.824
2019,10,401114171,Arizona,Oregon State,-4.5,0.622
2019,10,401110836,Arkansas,Mississippi State,7,0.315
2019,10,401110837,Auburn,Ole Miss,-17.5,0.886
2019,10,401112080,Baylor,West Virginia,-18,0.893
2019,10,401119293,Bowling Green,Akron,-4,0.609
2019,10,401119295,Central Michigan,Northern Illinois,1.5,0.459
2019,10,401114299,Charlotte,Middle Tennessee,3.5,0.405
2019,10,401112496,Clemson,Wofford,-48.5,1
2019,10,401121962,Coastal Carolina,Troy,2,0.445
2019,10,401117538,Colorado State,UNLV,-7.5,0.698
2019,10,401117894,Connecticut,Navy,26.5,0.034
2019,10,401117896,East Carolina,Cincinnati,24.5,0.046
2019,10,401119294,Eastern Michigan,Buffalo,1.5,0.459
2019,10,401110838,Florida,Georgia,6.5,0.327
2019,10,401114300,Florida International,Old Dominion,-17.5,0.886
2019,10,401112497,Florida State,Miami,-3,0.582
2019,10,401112498,Georgia Tech,Pittsburgh,9.5,0.256
2019,10,401117537,Hawai'i,Fresno State,-2,0.555
2019,10,401112153,Illinois,Rutgers,-18.5,0.899
2019,10,401112165,Indiana,Northwestern,-8,0.709
2019,10,401112104,Kansas,Kansas State,5,0.365
2019,10,401121963,Louisiana,Texas State,-23,0.944
2019,10,401121961,Louisiana Monroe,Arkansas State,1,0.473
2019,10,401112208,Maryland,Michigan,21.5,0.069
2019,10,401117897,Memphis,SMU,-6.5,0.673
2019,10,401117536,Nevada,New Mexico,-3.5,0.595
2019,10,401112499,North Carolina,Virginia,-1,0.527
2019,10,401114303,North Texas,UTEP,-22.5,0.94
2019,10,401112501,Notre Dame,Virginia Tech,-17.5,0.886
2019,10,401112127,Oklahoma State,TCU,-1.5,0.541
2019,10,401112243,Purdue,Nebraska,4,0.391
2019,10,401114302,Rice,Marshall,11.5,0.214
2019,10,401117535,San José State,Boise State,16.5,0.128
2019,10,401110839,South Carolina,Vanderbilt,-15,0.85
2019,10,401112495,Syracuse,Boston College,-3,0.582
2019,10,401110840,Tennessee,UAB,-13.5,0.824
2019,10,401110841,Texas A&M,UT San Antonio,-37.5,0.995
2019,10,401117898,Tulane,Tulsa,-10,0.755
2019,10,401117895,UCF,Houston,-21.5,0.931
2019,10,401114189,UCLA,Colorado,-6.5,0.673
2019,10,401114352,UMass,Liberty,24,0.049
2019,10,401114198,USC,Oregon,3.5,0.405
2019,10,401117216,Utah State,BYU,-3,0.582
2019,10,401112500,Wake Forest,NC State,-8,0.709
2019,10,401114227,Washington,Utah,3,0.418
2019,10,401114301,Western Kentucky,Florida Atlantic,1,0.473
2019,11,401110842,Alabama,LSU,-6,0.66
2019,11,401114160,Arizona State,USC,4,0.391
2019,11,401110843,Arkansas,Western Kentucky,-1,0.527
2019,11,401114332,Army,UMass,-34.5,0.991
2019,11,401117541,Boise State,Wyoming,-16.5,0.872
2019,11,401112502,Boston College,Florida State,-1,0.527
2019,11,401114353,BYU,Liberty,-17,0.879
2019,11,401114180,California,Washington State,8.5,0.279
2019,11,401117901,Cincinnati,Connecticut,-34,0.99
2019,11,401121964,Coastal Carolina,Louisiana,14,0.167
2019,11,401114190,Colorado,Stanford,4,0.391
2019,11,401111654,Duke,Notre Dame,7,0.315
2019,11,401110844,Florida,Vanderbilt,-27,0.969
2019,11,401114305,Florida Atlantic,Florida International,-11.5,0.786
2019,11,401117540,Fresno State,Utah State,-5.5,0.648
2019,11,401110845,Georgia,Missouri,-18.5,0.899
2019,11,401117543,Hawai'i,San José State,-7.5,0.698
2019,11,401110846,Kentucky,Tennessee,-1.5,0.541
2019,11,401121966,Louisiana Monroe,Georgia State,2.5,0.432
2019,11,401114306,Louisiana Tech,North Texas,-5.5,0.648
2019,11,401112505,Miami,Louisville,-6.5,0.673
2019,11,401112154,Michigan State,Illinois,-16,0.865
2019,11,401112235,Minnesota,Penn State,6.5,0.327
2019,11,401112503,NC State,Clemson,35,0.008
2019,11,401112249,Northwestern,Purdue,-1,0.527
2019,11,401119298,Ohio,Miami (OH),-7,0.685
2019,11,401112209,Ohio State,Maryland,-42.5,0.998
2019,11,401112092,Oklahoma,Iowa State,-14.5,0.841
2019,11,401114307,Old Dominion,UT San Antonio,-3,0.582
2019,11,401110847,Ole Miss,New Mexico State,-28.5,0.975
2019,11,401114205,Oregon State,Washington,10.5,0.234
2019,11,401117542,San Diego State,Nevada,-17,0.879
2019,11,401117902,SMU,East Carolina,-22,0.935
2019,11,401110848,South Carolina,Appalachian State,-6.5,0.673
2019,11,401114308,Southern Mississippi,UAB,-7.5,0.698
2019,11,401117899,South Florida,Temple,-1,0.527
2019,11,401112081,TCU,Baylor,2,0.445
2019,11,401112111,Texas,Kansas State,-7,0.685
2019,11,401121967,Texas State,South Alabama,-7,0.685
2019,11,401119297,Toledo,Kent State,-4,0.609
2019,11,401121965,Troy,Georgia Southern,2.5,0.432
2019,11,401117900,Tulsa,UCF,16.5,0.128
2019,11,401114304,UTEP,Charlotte,12.5,0.194
2019,11,401112504,Virginia,Georgia Tech,-16,0.865
2019,11,401112506,Virginia Tech,Wake Forest,2.5,0.432
2019,11,401119296,Western Michigan,Ball State,-6.5,0.673
2019,11,401112142,West Virginia,Texas Tech,2.5,0.432
2019,11,401112198,Wisconsin,Iowa,-7.5,0.698
2019,12,401119299,Akron,Eastern Michigan,17,0.121
2019,12,401121969,Arkansas State,Coastal Carolina,-14,0.833
2019,12,401110849,Auburn,Georgia,3,0.418
2019,12,401119304,Ball State,Central Michigan,-1,0.527
2019,12,401112082,Baylor,Oklahoma,10.5,0.234
2019,12,401117545,Boise State,New Mexico,-26,0.964
2019,12,401114181,California,USC,4,0.391
2019,12,401112508,Clemson,Wake Forest,-34.5,0.991
2019,12,401117544,Colorado State,Air Force,10.5,0.234
2019,12,401112509,Duke,Syracuse,-9,0.733
2019,12,401112510,Florida State,Alabama State,-41,0.998
2019,12,401121970,Georgia Southern,Louisiana Monroe,-6.5,0.673
2019,12,401121968,Georgia State,Appalachian State,15,0.15
2019,12,401112511,Georgia Tech,Virginia Tech,6,0.34
2019,12,401117904,Houston,Memphis,9.5,0.256
2019,12,401112199,Iowa,Minnesota,-3,0.582
2019,12,401112093,Iowa State,Texas,-7,0.685
2019,12,401112112,Kansas State,West Virginia,-14,0.833
2019,12,401119303,Kent State,Buffalo,6,0.34
2019,12,401114309,Marshall,Louisiana Tech,-6.5,0.673
2019,12,401119301,Miami (OH),Bowling Green,-17,0.879
2019,12,401112219,Michigan,Michigan State,-13.5,0.824
2019,12,401114310,Middle Tennessee,Rice,-13,0.815
2019,12,401110851,Mississippi State,Alabama,19,0.095
2019,12,401110852,Missouri,Florida,6.5,0.327
2019,12,401112512,NC State,Louisville,4.5,0.378
2019,12,401112244,Nebraska,Wisconsin,14,0.167
2019,12,401114345,New Mexico State,Incarnate Word,-7.5,0.698
2019,12,401112250,Northwestern,UMass,-39.5,0.997
2019,12,401114338,Notre Dame,Navy,-7.5,0.698
2019,12,401119300,Ohio,Western Michigan,-1.5,0.541
2019,12,401112105,Oklahoma State,Kansas,-17.5,0.886
2019,12,401110850,Ole Miss,LSU,21,0.074
2019,12,401114172,Oregon,Arizona,-27,0.969
2019,12,401114161,Oregon State,Arizona State,1,0.473
2019,12,401112166,Penn State,Indiana,-15,0.85
2019,12,401112507,Pittsburgh,North Carolina,-4,0.609
2019,12,401112255,Rutgers,Ohio State,52,0
2019,12,401117547,San Diego State,Fresno State,-2,0.555
2019,12,401121971,South Alabama,Louisiana,27.5,0.029
2019,12,401117903,South Florida,Cincinnati,13,0.185
2019,12,401117905,Temple,Tulane,6.5,0.327
2019,12,401110853,Texas A&M,South Carolina,-10.5,0.766
2019,12,401121972,Texas State,Troy,7,0.315
2019,12,401112133,Texas Tech,TCU,3.5,0.405
2019,12,401119302,Toledo,Northern Illinois,-2,0.555
2019,12,401114312,UAB,UTEP,-14.5,0.841
2019,12,401117548,UNLV,Hawai'i,6.5,0.327
2019,12,401114216,Utah,UCLA,-21,0.926
2019,12,401117546,Utah State,Wyoming,-4.5,0.622
2019,12,401114311,UT San Antonio,Southern Mississippi,17,0.121
2019,12,401110854,Vanderbilt,Kentucky,9.5,0.256
2019,12,401114231,Washington State,Stanford,-10.5,0.766
2019,13,401110855,Alabama,Western Carolina,-58.5,1
2019,13,401121973,Appalachian State,Texas State,-28,0.973
2019,13,401114173,Arizona,Utah,23.5,0.053
2019,13,401114162,Arizona State,Oregon,13.5,0.176
2019,13,401121974,Arkansas State,Georgia Southern,-1.5,0.541
2019,13,401110856,Auburn,Samford,-45.5,0.999
2019,13,401112083,Baylor,Texas,-4,0.609
2019,13,401119306,Bowling Green,Ohio,20.5,0.079
2019,13,401119308,Buffalo,Toledo,-10,0.755
2019,13,401114313,Charlotte,Marshall,6.5,0.327
2019,13,401117907,Cincinnati,Temple,-9,0.733
2019,13,401114191,Colorado,Washington,14,0.167
2019,13,401117908,Connecticut,East Carolina,15.5,0.143
2019,13,401112517,Florida International,Miami,21,0.074
2019,13,401117551,Fresno State,Nevada,-12.5,0.806
2019,13,401110857,Georgia,Texas A&M,-12,0.796
2019,13,401121976,Georgia State,South Alabama,-9,0.733
2019,13,401112513,Georgia Tech,NC State,2.5,0.432
2019,13,401117552,Hawai'i,San Diego State,-1,0.527
2019,13,401112167,Indiana,Michigan,9.5,0.256
2019,13,401112155,Iowa,Illinois,-15.5,0.857
2019,13,401112094,Iowa State,Kansas,-26.5,0.966
2019,13,401119309,Kent State,Ball State,3,0.418
2019,13,401110858,Kentucky,UT Martin,-30.5,0.982
2019,13,401121977,Louisiana,Troy,-12.5,0.806
2019,13,401121975,Louisiana Monroe,Coastal Carolina,-6,0.66
2019,13,401112516,Louisville,Syracuse,-7.5,0.698
2019,13,401110859,LSU,Arkansas,-41.5,0.998
2019,13,401112210,Maryland,Nebraska,6.5,0.327
2019,13,401119307,Miami (OH),Akron,-28,0.973
2019,13,401114316,Middle Tennessee,Old Dominion,-13.5,0.824
2019,13,401110860,Mississippi State,Abilene Christian,-37,0.995
2019,13,401110861,Missouri,Tennessee,-2.5,0.568
2019,13,401117911,Navy,SMU,-3.5,0.595
2019,13,401183793,New Mexico,Air Force,24,0.049
2019,13,401114319,New Mexico State,UTEP,-7,0.685
2019,13,401119305,Northern Illinois,Eastern Michigan,-3.5,0.595
2019,13,401112236,Northwestern,Minnesota,16,0.135
2019,13,401112514,Notre Dame,Boston College,-20.5,0.921
2019,13,401112256,Ohio State,Penn State,-20,0.916
2019,13,401112120,Oklahoma,TCU,-18,0.893
2019,13,401114317,Rice,North Texas,6.5,0.327
2019,13,401112220,Rutgers,Michigan State,21.5,0.069
2019,13,401114318,Southern Mississippi,Western Kentucky,-3.5,0.595
2019,13,401117909,South Florida,Memphis,14.5,0.159
2019,13,401114182,Stanford,California,-1,0.527
2019,13,401112113,Texas Tech,Kansas State,-1,0.527
2019,13,401117906,Tulane,UCF,7,0.315
2019,13,401117910,Tulsa,Houston,-6,0.66
2019,13,401114315,UAB,Louisiana Tech,-6.5,0.673
2019,13,401114358,UMass,BYU,41.5,0.002
2019,13,401117553,UNLV,San José State,7,0.315
2019,13,401114217,USC,UCLA,-13.5,0.824
2019,13,401117549,Utah State,Boise State,4,0.391
2019,13,401114314,UT San Antonio,Florida Atlantic,21.5,0.069
2019,13,401110862,Vanderbilt,East Tennessee State,-20.5,0.921
2019,13,401112520,Virginia,Liberty,-16.5,0.872
2019,13,401112519,Virginia Tech,Pittsburgh,-3.5,0.595
2019,13,401112515,Wake Forest,Duke,-6.5,0.673
2019,13,401114206,Washington State,Oregon State,-10.5,0.766
2019,13,401112128,West Virginia,Oklahoma State,6.5,0.327
2019,13,401112263,Wisconsin,Purdue,-24.5,0.954
2019,13,401117550,Wyoming,Colorado State,-4.5,0.622
2019,14,401117556,Air Force,Wyoming,-13,0.815
2019,14,401119310,Akron,Ohio,27.5,0.029
2019,14,401114163,Arizona State,Arizona,-13.5,0.824
2019,14,401110864,Arkansas,Missouri,15,0.15
2019,14,401110865,Auburn,Alabama,3.5,0.405
2019,14,401119314,Ball State,Miami (OH),-3,0.582
2019,14,401119312,Buffalo,Bowling Green,-28,0.973
2019,14,401119315,Central Michigan,Toledo,-14.5,0.841
2019,14,401121980,Coastal Carolina,Texas State,-7,0.685
2019,14,401117554,Colorado State,Boise State,13.5,0.176
2019,14,401112523,Duke,Miami,9.5,0.256
2019,14,401117915,East Carolina,Tulsa,7,0.315
2019,14,401119313,Eastern Michigan,Kent State,-3.5,0.595
2019,14,401110866,Florida,Florida State,-17,0.879
2019,14,401114322,Florida Atlantic,Southern Mississippi,-9.5,0.744
2019,14,401121981,Georgia Southern,Georgia State,-6.5,0.673
2019,14,401110867,Georgia Tech,Georgia,28.5,0.025
2019,14,401114334,Hawai'i,Army,-2,0.555
2019,14,401117916,Houston,Navy,9.5,0.256
2019,14,401112156,Illinois,Northwestern,-6,0.66
2019,14,401112084,Kansas,Baylor,14,0.167
2019,14,401112095,Kansas State,Iowa State,5,0.365
2019,14,401110868,Kentucky,Louisville,-3.5,0.595
2019,14,401114346,Liberty,New Mexico State,-14.5,0.841
2019,14,401121982,Louisiana,Louisiana Monroe,-20,0.916
2019,14,401114323,Louisiana Tech,UT San Antonio,-21,0.926
2019,14,401110869,LSU,Texas A&M,-17.5,0.886
2019,14,401114321,Marshall,Florida International,-10,0.755
2019,14,401117913,Memphis,Cincinnati,-13.5,0.824
2019,14,401112228,Michigan,Ohio State,9,0.267
2019,14,401112221,Michigan State,Maryland,-21.5,0.931
2019,14,401112237,Minnesota,Wisconsin,3,0.418
2019,14,401110863,Mississippi State,Ole Miss,1.5,0.459
2019,14,401112524,NC State,North Carolina,11,0.224
2019,14,401112200,Nebraska,Iowa,4,0.391
2019,14,401117558,Nevada,UNLV,-7,0.685
2019,14,401117555,New Mexico,Utah State,11,0.224
2019,14,401119311,Northern Illinois,Western Michigan,10,0.245
2019,14,401114325,North Texas,UAB,3.5,0.405
2019,14,401112121,Oklahoma State,Oklahoma,14,0.167
2019,14,401114320,Old Dominion,Charlotte,10.5,0.234
2019,14,401114199,Oregon,Oregon State,-20.5,0.921
2019,14,401112261,Penn State,Rutgers,-39,0.996
2019,14,401112522,Pittsburgh,Boston College,-8.5,0.721
2019,14,401112168,Purdue,Indiana,7,0.315
2019,14,401117218,San Diego State,BYU,4.5,0.378
2019,14,401117557,San José State,Fresno State,-2.5,0.568
2019,14,401117917,SMU,Tulane,-3,0.582
2019,14,401121979,South Alabama,Arkansas State,10.5,0.234
2019,14,401110870,South Carolina,Clemson,27.5,0.029
2019,14,401114212,Stanford,Notre Dame,17,0.121
2019,14,401112525,Syracuse,Wake Forest,6.5,0.327
2019,14,401112134,TCU,West Virginia,-13.5,0.824
2019,14,401117914,Temple,Connecticut,-27,0.969
2019,14,401110871,Tennessee,Vanderbilt,-23,0.944
2019,14,401112138,Texas,Texas Tech,-8,0.709
2019,14,401121978,Troy,Appalachian State,11,0.224
2019,14,401117912,UCF,South Florida,-24,0.951
2019,14,401114183,UCLA,California,-1,0.527
2019,14,401114192,Utah,Colorado,-27.5,0.971
2019,14,401114326,UTEP,Rice,6.5,0.327
2019,14,401112521,Virginia,Virginia Tech,1.5,0.459
2019,14,401114232,Washington,Washington State,-7,0.685
2019,14,401114324,Western Kentucky,Middle Tennessee,-10,0.755
2019,15,401132984,Appalachian State,Louisiana,-5,0.635
2019,15,401132979,Boise State,Hawai'i,-14,0.833
2019,15,401132982,Central Michigan,Miami (OH),-6.5,0.673
2019,15,401132975,Clemson,Virginia,-29,0.977
2019,15,401132980,Florida Atlantic,UAB,-8,0.709
2019,15,401132981,LSU,Georgia,-7,0.685
2019,15,401132976,Memphis,Cincinnati,-9,0.733
2019,15,401114335,Navy,Army,-11.5,0.786
2019,15,401132974,Oklahoma,Baylor,-9.5,0.744
2019,15,401132973,Oregon,Utah,6.5,0.327
2019,15,401132983,Wisconsin,Ohio State,16.5,0.128
